Наименование,Описание,Категория,Цена,Фото
Кензо,"10 шт. Угорь, унаги соус, тамаго, огурец, тобико, фирменный состав.",Запеченные Роллы,420 с,https://nambafood.kg/dish_image/103996.png
Килиманджаро,"8 шт. Авокадо, краб, острый майонез, унаги соус, огурец, тобико, фирменный состав.",Запеченные Роллы,320 с,https://nambafood.kg/dish_image/103997.png
Фуджи,"8 шт. Острый майонез, унаги соус, темпура креветка, огурец, фирменный состав.",Запеченные Роллы,380 с,https://nambafood.kg/dish_image/103998.png
Темпура суширитто  с хрустящей кожей лосося,"Хрустящая кожа лосося, снежный краб, тамаго, чукка, огурец, морковь, айсберг, соусы.",Суширрито,300 с,https://nambafood.kg/dish_image/125763.png
Темпура суширитто хрустящая кожа лосося 1/2,,Суширрито,160 с,https://nambafood.kg/dish_image/135575.png
Темпура суширитто с курицей,"Хрустящая курица, снежный краб, томаго, огурец, чукка, морковь, айсберг, кунжут соусы.",Суширрито,320 с,https://nambafood.kg/dish_image/125765.png
Темпура суширрито с курицей 1/2,,Суширрито,170 с,https://nambafood.kg/dish_image/132850.png
Темпура суширитто с креветкой,"Хрустящая креветка, снежный краб, томаго, огурец, чукка, морковь, айсберг, кунжут соусы.",Суширрито,360 с,https://nambafood.kg/dish_image/125781.png
Темпура суширитто креветка 1/2,"краб, тамаго, темпура креветка, огурец, тобико, айсберг/чукка",Суширрито,200 с,https://nambafood.kg/dish_image/132667.png
Темпура суширитто с лососем,"Лосось, снежный краб, огурец, чукка, тобико, томаго, морковь, айсберг, соусы.",Суширрито,380 с,https://nambafood.kg/dish_image/125767.png
Темпура суширрито с лососем 1/2,,Суширрито,200 с,https://nambafood.kg/dish_image/132664.png
Темпура суширитто с острым тунцом,"Острый тунец, снежный краб, чукка, тобико, томаго, айсберг, морковь, соусы.",Суширрито,360 с,https://nambafood.kg/dish_image/125769.png
Темпура суширитто с острым тунцом 1/2,,Суширрито,190 с,https://nambafood.kg/dish_image/132861.png
Суширрито с хрустящей кожей лосося,"2 шт. Краб, кожа лосося, тамаго, огурец, чукка, морковь, айсберг.",Суширрито,260 с,https://nambafood.kg/dish_image/32362.png
Суширитто с хрустящей кожей лосося 1/2,,Суширрито,140 с,https://nambafood.kg/dish_image/132864.png
Суширитто Курица,,Суширрито,280 с,https://nambafood.kg/dish_image/135576.png
Суширитто Курица 1/2,,Суширрито,150 с,https://nambafood.kg/dish_image/135577.png
Суширитто Креветка,,Суширрито,340 с,https://nambafood.kg/dish_image/135578.png
Суширитто креветка 1/2,,Суширрито,180 с,https://nambafood.kg/dish_image/135579.png
Суширитто Лосось,,Суширрито,360 с,https://nambafood.kg/dish_image/135580.png
Суширитто Лосось 1/2,,Суширрито,190 с,https://nambafood.kg/dish_image/135581.png
Суширитто Острый тунец,,Суширрито,340 с,https://nambafood.kg/dish_image/135582.png
Суширитто Острый тунец 1/2,,Суширрито,180 с,https://nambafood.kg/dish_image/135583.png
Суширрито с угрем,"2 шт. Угорь, краб, острый майонез, унаги соус, тамаго, огурец, чукка, айсберг, тобико, кунжут.",Суширрито,380 с,https://nambafood.kg/dish_image/32368.png
Угорь 1/2,,Суширрито,200 с,https://nambafood.kg/dish_image/132849.png
Сет «Дуэт»,"20 шт. Золотой дракон, Три самурая.",Сеты,850 с,https://nambafood.kg/dish_image/116681.png
Сет «Инь Янь»,"28 шт. Филадельфия, Мексиканский залив, Якудза.",Сеты,950 с,https://nambafood.kg/dish_image/116683.png
Сет «Наруто»,"38 шт. Филадельфия, Золотой дракон, Мексиканский залив, Эверест.",Сеты,1200 с,https://nambafood.kg/dish_image/116685.png
Сет «Кобе»,"44 шт. Филадельфия, Калифорния, Золотой дракон, Мексика, Касуми.",Сеты,1300 с,https://nambafood.kg/dish_image/116686.png
Сет «Лава»,"54 шт. Филадельфия, Калифорния, Золотой дракон, Три самурая, Кентаки, Вулкан.",Сеты,1700 с,https://nambafood.kg/dish_image/125783.png
Сет «Фаворит»,"66 шт. Филадельфия, Мексиканский залив, Эверест, Цунами, Дзиро, Дракон, Спайси тунец.",Сеты,2100 с,https://nambafood.kg/dish_image/116688.png
Сет «Мега»,"74 шт. Филадельфия, Золотой дракон, Вулкан, Спайси тунец, Ниндзя, Килиманджаро, Фудзияма, Триада.",Сеты,2400 с,https://nambafood.kg/dish_image/116690.png
Жареный рис с овощами,,Горячие блюда,50 с,https://nambafood.kg/dish_image/132673.png
Рис,,Горячие блюда,40 с,https://nambafood.kg/dish_image/137160.png
Курица по-корейски,,Горячие блюда,260 с,https://nambafood.kg/dish_image/132669.png
Крылышки по-корейски,,Горячие блюда,250 с,https://nambafood.kg/dish_image/132670.png
Пибимпаб,"морковь, говядина, яйцо, шампиньоны, лук зеленый, рис, шпинат, чеснок, кочужан",Горячие блюда,230 с,https://nambafood.kg/dish_image/132668.png
Хрустящая курочка в соусе,,Горячие блюда,280 с,https://nambafood.kg/dish_image/68325.png
Мисо суп классический,,Горячие блюда,80 с,https://nambafood.kg/dish_image/116740.png
Мисо суп из лосося,,Горячие блюда,220 с,https://nambafood.kg/dish_image/116693.png
Мисо суп с креветками,,Горячие блюда,200 с,https://nambafood.kg/dish_image/116694.png
Темпура креветки,"3 шт. Темпура креветка, темпура кабачок, темпура морковь.",Горячие блюда,200 с,https://nambafood.kg/dish_image/104003.png
Гёза,15 шт. Японские пельмени.,Горячие блюда,130 с,https://nambafood.kg/dish_image/31259.png
Маргарита 30 см,"Моцарелла, пицца соус, помидоры.",Средняя пицца 30 см,330 с,https://nambafood.kg/dish_image/116697.png
Пепперони 30 см,"Моцарелла, пицца соус, салями.",Средняя пицца 30 см,380 с,https://nambafood.kg/dish_image/116698.png
Фирменная 30 см,"Курица, говядина, моцарелла, пицца соус, помидоры, салями, болгарский перец, шампиньоны.",Средняя пицца 30 см,480 с,https://nambafood.kg/dish_image/116699.png
Куриная 30 см,"Курица, моцарелла, пицца соус, болгарский перец, шампиньоны, маслины, огурец, лук зеленый, томат.",Средняя пицца 30 см,430 с,https://nambafood.kg/dish_image/116746.png
4 сыра 30 см,"Моцарелла, пицца соус, чедер, пармезан, дор блю, орегано.",Средняя пицца 30 см,470 с,https://nambafood.kg/dish_image/131340.png
Маргарита 40 см,"Моцарелла, пицца соус, помидоры.",Большая пицца 40 см,430 с,https://nambafood.kg/dish_image/116702.png
Пепперони 40 см,"Моцарелла, пицца соус, салями.",Большая пицца 40 см,550 с,https://nambafood.kg/dish_image/116703.png
Фирменная 40 см,"Говядина, курица, моцарелла, пицца соус, салями/ болгарский перец, шампиньоны,  маслины, лук зеленый, томат.",Большая пицца 40 см,680 с,https://nambafood.kg/dish_image/116705.png
Куриная 40 см,"Огурец, курица, моцарелла, пицца соус, болгарский перец, шампиньоны, маслины, лук зеленый, томат.",Большая пицца 40 см,630 с,https://nambafood.kg/dish_image/116747.png
4 сыра 40 см,"Моцарелла, пицца соус, чедер, пармезан, дор блю, орегано.",Большая пицца 40 см,670 с,https://nambafood.kg/dish_image/131341.png
Имбирный салат,100 г,Салаты,80 с,https://nambafood.kg/dish_image/68329.png
Чукка салат,100 г,Салаты,100 с,https://nambafood.kg/dish_image/22453.png
Кимчи салат,100 г,Салаты,80 с,https://nambafood.kg/dish_image/68331.png
Эдамаме салат,100 г,Салаты,100 с,https://nambafood.kg/dish_image/125754.png
Соба с курицей с соусом терияки,"Гречневая лапша, филе курицы, овощной микс, шампиньоны, зелень, кунжут.",Лапша,190 с,https://nambafood.kg/dish_image/112403.png
Соба с курицей в кисло-сладком соусе,"Гречневая лапша, филе курицы, овощной микс, шампиньоны, зелень, кунжут.",Лапша,190 с,https://nambafood.kg/dish_image/112404.png
Соба с курицей в кисло-остром соусе,"Гречневая лапша, филе курицы, овощной микс, шампиньоны, зелень, кунжут.",Лапша,190 с,https://nambafood.kg/dish_image/112405.png
Соба с курицей в остром соусе кимчи,"Гречневая лапша, филе курицы, овощной микс, шампиньоны, зелень, кунжут.",Лапша,190 с,https://nambafood.kg/dish_image/112406.png
Соба с говядиной с соусом терияки,"Гречневая лапша, филе говядины, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112407.png
Соба с говядиной в кисло-сладком соусе,"Гречневая лапша, филе говядины, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112408.png
Соба с говядиной в кисло-остром соусе,"Гречневая лапша, филе говядины, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112409.png
Соба с говядиной в остром соусе кимчи,"Гречневая лапша, филе говядины, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112410.png
Соба с креветками с соусом терияки,"Гречневая лапша, тигровые креветки, овощной микс, шампиньоны, зелень, кунжут.",Лапша,270 с,https://nambafood.kg/dish_image/112411.png
Соба с креветками в кисло-сладком соусе,"Гречневая лапша, тигровые креветки, овощной микс, шампиньоны, зелень, кунжут.",Лапша,270 с,https://nambafood.kg/dish_image/112412.png
Соба с креветками в кисло-остром соусе,"Гречневая лапша, тигровые креветки, овощной микс, шампиньоны, зелень, кунжут.",Лапша,270 с,https://nambafood.kg/dish_image/112418.png
Соба с креветками в остром соусе кимчи,"Гречневая лапша, тигровые креветки, овощной микс, шампиньоны, зелень, кунжут.",Лапша,270 с,https://nambafood.kg/dish_image/112413.png
Соба с морепродуктами с соусом терияки,"Гречневая лапша, морепродукты, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112414.png
Соба с морепродуктами в кисло-сладком соусе,"Гречневая лапша, морепродукты, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112415.png
Соба с морепродуктами в кисло-остром соусе,"Гречневая лапша, морепродукты, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112416.png
Соба с морепродуктами в остром соусе кимчи,"Гречневая лапша, морепродукты, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112417.png
Удон с курицей с соусом терияки,"Пшеничная лапша, филе курицы, овощной микс, шампиньоны, зелень, кунжут.",Лапша,190 с,https://nambafood.kg/dish_image/112419.png
Удон с курицей в кисло-сладком соусе,"Пшеничная лапша, филе курицы, овощной микс, шампиньоны, зелень, кунжут.",Лапша,190 с,https://nambafood.kg/dish_image/112420.png
Удон с курицей в кисло-остром соусе,"Пшеничная лапша, филе курицы, овощной микс, шампиньоны, зелень, кунжут.",Лапша,190 с,https://nambafood.kg/dish_image/112421.png
Удон с курицей в остром соусе кимчи,"Пшеничная лапша, филе курицы, овощной микс, шампиньоны, зелень, кунжут.",Лапша,190 с,https://nambafood.kg/dish_image/112422.png
Удон с говядиной с соусом терияки,"Пшеничная лапша, филе говядины, овощной микс, шампиньоны, зелень, кунжут.",Лапша,200 с,https://nambafood.kg/dish_image/112423.png
Удон с говядиной в кисло-сладком соусе,"Пшеничная лапша, филе говядины, овощной микс, шампиньоны, зелень, кунжут.",Лапша,200 с,https://nambafood.kg/dish_image/112424.png
