Наименование,Описание,Категория,Цена,Фото
Айс латте,,Айс кофе,160 с,https://nambafood.kg/dish_image/132542.png
Айс американо,,Айс кофе,140 с,https://nambafood.kg/dish_image/132543.png
Эспресс-тоник,,Айс кофе,200 с,https://nambafood.kg/dish_image/132545.png
Эспрессо маленький,,Кофе,100 с,https://nambafood.kg/dish_image/132546.png
Эспрессо большой,,Кофе,130 с,https://nambafood.kg/dish_image/132547.png
Американо маленький,,Кофе,100 с,https://nambafood.kg/dish_image/132548.png
Американо средний,,Кофе,140 с,https://nambafood.kg/dish_image/132549.png
Капучино маленький,,Кофе,120 с,https://nambafood.kg/dish_image/132551.png
Капучино средний,,Кофе,140 с,https://nambafood.kg/dish_image/132552.png
Латте,,Кофе,130 с,https://nambafood.kg/dish_image/132554.png
Латте большой,,Кофе,160 с,https://nambafood.kg/dish_image/132555.png
Флэт уайт,,Кофе,150 с,https://nambafood.kg/dish_image/132556.png
Раф кофе,,Кофе,150 с,https://nambafood.kg/dish_image/132557.png
Раф кофе большой,,Кофе,190 с,https://nambafood.kg/dish_image/132558.png
Какао маленький,,Кофе,100 с,https://nambafood.kg/dish_image/132560.png
