Наименование,Описание,Категория,Цена,Фото
Картофель фри,150 гр.,Гарниры,130 с,https://nambafood.kg/dish_image/38592.png
Макароны,150 гр.,Гарниры,110 с,https://nambafood.kg/dish_image/38593.png
Бисквит сливочный,,Вкусная выпечка,80 с,https://nambafood.kg/dish_image/110304.png
Бисквит шоколадный,,Вкусная выпечка,80 с,https://nambafood.kg/dish_image/110305.png
Трубочки 1 шт,,Вкусная выпечка,35 с,https://nambafood.kg/dish_image/110306.png
Компот из сухофруктов,1 л,Прохладительные напитки,140 с,https://nambafood.kg/dish_image/38598.png
Сок натуральный,1 л.,Прохладительные напитки,130 с,https://nambafood.kg/dish_image/38600.png
Coca-Cola 1 л,,Прохладительные напитки,110 с,https://nambafood.kg/dish_image/140641.png
Fanta 1 л,,Прохладительные напитки,110 с,https://nambafood.kg/dish_image/140640.png
Sprite 1 л,,Прохладительные напитки,110 с,https://nambafood.kg/dish_image/140639.png
Бонаква без газа 1 л.,,Прохладительные напитки,60 с,https://nambafood.kg/dish_image/87914.png
Бонаква с газом 1 л.,,Прохладительные напитки,60 с,https://nambafood.kg/dish_image/140642.png
