Наименование,Описание,Категория,Цена,Фото
Фрикасе из курицы,"250 г. Грибы, курица, сметана.",Блюда из курицы,335 с,https://nambafood.kg/dish_image/91983.png
Курица на жаровне,"250 г. Курица, лук, перец, помидоры, огурцы, специи, чеснок.",Блюда из курицы,325 с,https://nambafood.kg/dish_image/91986.png
Курица с картофелем в горшочке,"250 г. Курица, картофель, сыр, майонез, грибы.",Блюда из курицы,325 с,https://nambafood.kg/dish_image/91984.png
Курица с овощами,"250 г. Курица, огурцы, перец, помидоры, лук, морковь, зеленый горох.",Блюда из курицы,325 с,https://nambafood.kg/dish_image/91985.png
Рыба в кляре,"250 г. Сыр, майонез, судак.",Блюда из рыбы,375 с,https://nambafood.kg/dish_image/91987.png
Судак в сметанном соусе,"250 г. Судак, сметана, лук, специи.",Блюда из рыбы,375 с,https://nambafood.kg/dish_image/91988.png
Судак по-севански,"250 г. Судак, грибы, сыр, сметана, помидор, зелень.",Блюда из рыбы,365 с,https://nambafood.kg/dish_image/95132.png
Рыба с грибами,250 г,Блюда из рыбы,365 с,https://nambafood.kg/dish_image/91990.png
Рыба по-французски,"250 г. Рыба, картофель, майонез, помидор, сыр.",Блюда из рыбы,355 с,https://nambafood.kg/dish_image/91991.png
Рыба с овощами,"250 г. Судак, огурцы, перец, помидоры, лук, морковь, зеленый горох.",Блюда из рыбы,355 с,https://nambafood.kg/dish_image/91992.png
Рыба по-китайски,"250 г. Соевый соус, судак, лук, острый перец, огурцы, чеснок.",Блюда из рыбы,355 с,https://nambafood.kg/dish_image/91993.png
Рыба на жаровне,"250 г. Судак, огурцы, помидоры, лук, соевый соус, перец, чеснок.",Блюда из рыбы,355 с,https://nambafood.kg/dish_image/91994.png
Сач кавурма,"250 г. Чеснок, баранина, помидор.",Турецкие и арабские блюда,385 с,https://nambafood.kg/dish_image/91996.png
Сач Тава,"250 г. Баранина, лук, грибы, помидор.",Турецкие и арабские блюда,385 с,https://nambafood.kg/dish_image/91997.png
Чобан кавурма,"250 г. Баранина, лук, болгарский перец, помидор.",Турецкие и арабские блюда,375 с,https://nambafood.kg/dish_image/91998.png
Эт Суте,"250 г. Баранина, лук, перец, помидор.",Турецкие и арабские блюда,365 с,https://nambafood.kg/dish_image/91999.png
Хамма,"250 г. Фарш баранина, баклажан, кунжут, масло, айран, чеснок, помидоры.",Турецкие и арабские блюда,365 с,https://nambafood.kg/dish_image/92000.png
Шам,"250 г. Фарш баранина, кунжут, масло, горох, лимонный соус.",Турецкие и арабские блюда,365 с,https://nambafood.kg/dish_image/92001.png
Тавук Суте,"250 г. Куриное филе, лук, перец, помидор.",Турецкие и арабские блюда,335 с,https://nambafood.kg/dish_image/92002.png
Фуль,"250 г. Бобы, кунжутное масло, айран, помидор, петрушка, лук, оливковое масло.",Турецкие и арабские блюда,260 с,https://nambafood.kg/dish_image/92003.png
Фалафель,"250 г. Горох, лук, чеснок, петрушка, специи.",Турецкие и арабские блюда,195 с,https://nambafood.kg/dish_image/92005.png
Стейк,350 г,Шашлык,650 с,https://nambafood.kg/dish_image/124103.png
Ассорти шашлык,"330 г. Бараньи ребра, фарш, курица, баранина.",Шашлык,405 с,https://nambafood.kg/dish_image/92006.png
Пирзола,330 г. Шашлык из ребер баранины.,Шашлык,405 с,https://nambafood.kg/dish_image/92009.png
Ориентал шашлык,"300 г. Фарш, сыр, лаваш, соус.",Шашлык,395 с,https://nambafood.kg/dish_image/92007.png
Шашлык из говядины,220 г,Шашлык,375 с,https://nambafood.kg/dish_image/92008.png
Бейти,"250 г. Фарш, лаваш, соус.",Шашлык,375 с,https://nambafood.kg/dish_image/95130.png
Шашлык из рыбы,220 г,Шашлык,365 с,https://nambafood.kg/dish_image/92010.png
Шашлык из баранины,220 г,Шашлык,365 с,https://nambafood.kg/dish_image/92011.png
Африн,"220 г. Фарш баранины, петрушка, чеснок, лук, перец.",Шашлык,355 с,https://nambafood.kg/dish_image/92013.png
Адана,"200 г. Шашлык из фарша, острый.",Шашлык,345 с,https://nambafood.kg/dish_image/92014.png
Урфа,"220 г. Шашлык из фарша, не острый.",Шашлык,345 с,https://nambafood.kg/dish_image/92015.png
Курица на решетке,220 г,Шашлык,335 с,https://nambafood.kg/dish_image/92012.png
Куриные крылышки,300 г,Шашлык,335 с,https://nambafood.kg/dish_image/92016.png
Шашлык из курицы,200 г,Шашлык,335 с,https://nambafood.kg/dish_image/92017.png
Пицца «Ориентал»,"600 г. Помидор, перец, грибы, фарш, соус, яйцо, сыр, маслины, куриное филе.",Пицца,375 с,https://nambafood.kg/dish_image/92018.png
Пицца Ассорти,"600 г. Соус, сыр, грибы, маслины, колбаса, помидор, перец, куриное филе, говядина.",Пицца,375 с,https://nambafood.kg/dish_image/92019.png
Пицца «Шашлычная»,"600 г. Сыр, помидор, зелень, мясо говядины и соус.",Пицца,375 с,https://nambafood.kg/dish_image/92198.png
Пицца «Суррим»,"600 г. Колбаса, фарш, куриное филе, соус, грибы, помидоры, маслины.",Пицца,365 с,https://nambafood.kg/dish_image/92020.png
Пицца «Чили»,"600 г. Соус, сыр, фарш.",Пицца,365 с,https://nambafood.kg/dish_image/92022.png
Куриная пицца,"600 г. Куриное филе, сыр, соус, укроп.",Пицца,355 с,https://nambafood.kg/dish_image/92025.png
Пицца «Халаль»,"600 г. Помидоры, сыр, грибы, соус, маслины, перец, говядина.",Пицца,365 с,https://nambafood.kg/dish_image/92021.png
Пицца «Верона»,"600 г. Сыр, соус, грибы, колбаса, помидоры, маслины.",Пицца,355 с,https://nambafood.kg/dish_image/92024.png
Пепперони,"600 г. Сыр, соус, колбаса, грибы.",Пицца,355 с,https://nambafood.kg/dish_image/92023.png
Вегетарианская пицца,"600 г. Соус, сыр, грибы, маслины, помидоры, перец.",Пицца,355 с,https://nambafood.kg/dish_image/92027.png
Маргарита,"600 г. Сыр, соус, помидор, маслины.",Пицца,335 с,https://nambafood.kg/dish_image/92028.png
Сырная пицца,"600 г. Сыр, соус.",Пицца,325 с,https://nambafood.kg/dish_image/92029.png
Пиде ассорти,"400 г. Фарш, мясо баранины, сыр, специи, петрушка.",Турецкая пицца,345 с,https://nambafood.kg/dish_image/92030.png
Пиде «Ориентал»,"400 г. Сыр, колбаса, помидоры, специи.",Турецкая пицца,325 с,https://nambafood.kg/dish_image/92031.png
Пиде с мясом,"400 г. Баранина, помидоры, перец, специи, петрушка.",Турецкая пицца,325 с,https://nambafood.kg/dish_image/92032.png
Пиде с фаршем,400 г,Турецкая пицца,315 с,https://nambafood.kg/dish_image/92033.png
Пиде с сыром и яйцом,400 г,Турецкая пицца,315 с,https://nambafood.kg/dish_image/92034.png
Пиде с курицей,"400 г. Куриное филе, помидоры, перец, специи, петрушка.",Турецкая пицца,315 с,https://nambafood.kg/dish_image/92035.png
Пиде с сыром,350 г,Турецкая пицца,280 с,https://nambafood.kg/dish_image/92036.png
Лахмажун с сыром,250 г,Турецкая пицца,175 с,https://nambafood.kg/dish_image/92037.png
