Наименование,Описание,Категория,Цена,Фото
Жареные овощи,,Гарниры,199 с,https://nambafood.kg/dish_image/45844.png
Отварной рис,,Гарниры,50 с,https://nambafood.kg/dish_image/45842.png
Хлеб,,Гарниры,40 с,https://nambafood.kg/dish_image/45843.png
Фри,,Гарниры,99 с,https://nambafood.kg/dish_image/45841.png
Чай черный,,Напитки,89 с,https://nambafood.kg/dish_image/46120.png
Чай Зеленый,,Напитки,89 с,https://nambafood.kg/dish_image/46121.png
Вьетнамский Кофе,,Напитки,199 с,https://nambafood.kg/dish_image/46118.png
Вьетнамский Чай,,Напитки,89 с,https://nambafood.kg/dish_image/46119.png
Coca cola 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/140717.png
"Coca cola 0,5 л",,Напитки,50 с,https://nambafood.kg/dish_image/140718.png
Fanta 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/140719.png
"Fanta 0,5 л",,Напитки,50 с,https://nambafood.kg/dish_image/140720.png
Sprite 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/140721.png
"Sprite 0,5 л",,Напитки,50 с,https://nambafood.kg/dish_image/140722.png
Bonaqua без газа 1 л,,Напитки,60 с,https://nambafood.kg/dish_image/140729.png
"Bonaqua без газа 0,5 л",,Напитки,35 с,https://nambafood.kg/dish_image/140724.png
Bonaqua с газом 1 л,,Напитки,60 с,https://nambafood.kg/dish_image/140727.png
"Bonaqua с газом 0,5 л",,Напитки,35 с,https://nambafood.kg/dish_image/140726.png
