Наименование,Описание,Категория,Цена,Фото
Калифорния,"200 гр. Рис, снежный краб, майонез, огурец, икра тобико",Японская кухня Роллы,390 с,https://nambafood.kg/dish_image/28946.png
Канада маки,"200 гр. Рис, угорь, свежий краб, огурец",Японская кухня Роллы,390 с,https://nambafood.kg/dish_image/28948.png
Роллы «Цезарь»‎‎,"200 гр. Рис, куриное филе, пармезан",Японская кухня Роллы,350 с,https://nambafood.kg/dish_image/66997.png
Ким-паб говядина,"200 гр. Листья ким, говядина, морковь, рис, огурец, яйцо",Японская кухня Роллы,290 с,https://nambafood.kg/dish_image/15135.png
Крем унаги маки,"200 гр. Тобико, сыр Филадельфия, угорь",Японская кухня Роллы,450 с,https://nambafood.kg/dish_image/28947.png
Спринг Роллы,"200 гр. Сыр Филадельфия, шпинат, фило тесто",Японская кухня Роллы,420 с,https://nambafood.kg/dish_image/66998.png
Грибы жареные со сметаной,"250 гр. Вешенки, сметана, укроп",Салаты,300 с,https://nambafood.kg/dish_image/15143.png
Цезарь с креветками,"250 гр. Креветки, сухарики, листья салата, айсберг, помидор черри, соус цезарь",Салаты,470 с,https://nambafood.kg/dish_image/15148.png
Язык по-китайски,"250 гр. Язык говяжий, китайский уксус, огурцы",Салаты,380 с,https://nambafood.kg/dish_image/28939.png
Теплый салат в сливочном соусе,"250 гр. Говядина, салат, черри, кедровые орехи, сухари, сливочный соус",Салаты,450 с,https://nambafood.kg/dish_image/28938.png
Острый салат,"250 гр. Мясо, перец болгарский, лук, помидоры",Салаты,300 с,https://nambafood.kg/dish_image/28949.png
Английский салат,"250 гр. Копченая курица, огурцы, грибы, майонез",Салаты,300 с,https://nambafood.kg/dish_image/28940.png
Салат с креветками и сырными шариками,"320 гр. Креветки, листья салата, сыр Филадельфия, арахис, помидоры, виноград",Салаты,450 с,https://nambafood.kg/dish_image/66999.png
Свежий салат,"250 гр. Помидоры, огурцы, лук, масло/майонез",Салаты,250 с,https://nambafood.kg/dish_image/15145.png
Цезарь с курицей,250 гр.,Салаты,450 с,https://nambafood.kg/dish_image/15146.png
Греческий,"250 гр. Огурцы, фетакса, помидоры, оливки, лимон",Салаты,390 с,https://nambafood.kg/dish_image/15140.png
По-китайски,"250 гр. Огурцы, мясо, перец, соевый соус",Салаты,340 с,https://nambafood.kg/dish_image/15139.png
Язык с корнишонами,"250 гр. Гов. язык, корнишоны, полугорький перец, специи",Салаты,380 с,https://nambafood.kg/dish_image/67000.png
Вкусняшка,"250 гр. Курица, сыр, крабовые палочки, огурцы, яйца",Салаты,320 с,https://nambafood.kg/dish_image/15149.png
Суп лапша с курицей,"1 порция лапша, курица",Первые блюда (Европейская кухня),250 с,https://nambafood.kg/dish_image/15152.png
"Суп-лапша с курицей 0,7","0,7 порция лапша, курица",Первые блюда (Европейская кухня),230 с,https://nambafood.kg/dish_image/67001.png
Пельмени по-русски,"1 порция пельмени, зелень, сметана",Первые блюда (Европейская кухня),210 с,https://nambafood.kg/dish_image/15155.png
"Пельмени по-русски 0,7","0,7 порция пельмени, зелень, сметана",Первые блюда (Европейская кухня),190 с,https://nambafood.kg/dish_image/67002.png
"Окрошка 0,7","0,7 порция",Первые блюда (Европейская кухня),150 с,https://nambafood.kg/dish_image/67003.png
Солянка сборная,"1 порция солями, копченая курица, говядина, сметана, оливки",Первые блюда (Европейская кухня),290 с,https://nambafood.kg/dish_image/67004.png
"Солянка сборная 0,7","0,7 порция солями, копченая курица, говядина, сметана, оливки",Первые блюда (Европейская кухня),260 с,https://nambafood.kg/dish_image/67005.png
Уха по-королевски,"семга, судак, овощи, зелень, 1 порция",Первые блюда (Европейская кухня),430 с,https://nambafood.kg/dish_image/15153.png
