Наименование,Описание,Категория,Цена,Фото
Соус для шашлыка,,Соусы,85 с,https://nambafood.kg/dish_image/115408.png
Соус-Сальса,,Соусы,85 с,https://nambafood.kg/dish_image/115405.png
Сырно-сливочный соус,,Соусы,85 с,https://nambafood.kg/dish_image/115407.png
Соус-Цезарь,,Соусы,85 с,https://nambafood.kg/dish_image/115406.png
Стейк соус,,Соусы,85 с,https://nambafood.kg/dish_image/130166.png
Соус Тар-Тар,,Соусы,85 с,https://nambafood.kg/dish_image/130167.png
Соус Табаско,,Соусы,185 с,https://nambafood.kg/dish_image/130168.png
Черный,,Хлеб,45 с,https://nambafood.kg/dish_image/130153.png
Белый,,Хлеб,45 с,https://nambafood.kg/dish_image/130154.png
Тостер,,Хлеб,35 с,https://nambafood.kg/dish_image/130155.png
