Наименование,Описание,Категория,Цена,Фото
Сет Япона Мама,"60 шт. Филадельфия классик, Филадельфия спешл, Сочный краб, Сливочный лосось, Темпурный ролл.",Сеты,1450 с,https://nambafood.kg/dish_image/111812.png
Фри,,Гарниры,80 с,https://nambafood.kg/dish_image/145591.png
Рис,,Гарниры,50 с,https://nambafood.kg/dish_image/145592.png
Наггетсы,,Гарниры,220 с,https://nambafood.kg/dish_image/145593.png
Классический рамен,,Корейские блюда,150 с,https://nambafood.kg/dish_image/111815.png
Классический рамен с яйцом,,Корейские блюда,170 с,https://nambafood.kg/dish_image/111816.png
Классический рамен с сыром,,Корейские блюда,190 с,https://nambafood.kg/dish_image/111817.png
Классический рамен с мясом,,Корейские блюда,190 с,https://nambafood.kg/dish_image/111819.png
Классический рамен с креветками,,Корейские блюда,250 с,https://nambafood.kg/dish_image/111820.png
Классический рамен креветками темпура,,Корейские блюда,270 с,https://nambafood.kg/dish_image/111828.png
Классический рамен с курицей,,Корейские блюда,180 с,https://nambafood.kg/dish_image/111818.png
Сливочный рамен,,Корейские блюда,190 с,https://nambafood.kg/dish_image/111756.png
Сливочный рамен с яйцом,,Корейские блюда,210 с,https://nambafood.kg/dish_image/111822.png
Сливочный рамен с сыром,,Корейские блюда,230 с,https://nambafood.kg/dish_image/111821.png
Сливочный рамен с мясом,,Корейские блюда,230 с,https://nambafood.kg/dish_image/111829.png
Сливочный рамен с кимчи,,Корейские блюда,240 с,https://nambafood.kg/dish_image/111823.png
Сливочный рамен с креветками,,Корейские блюда,290 с,https://nambafood.kg/dish_image/111825.png
Сливочный рамен с креветками темпура,,Корейские блюда,310 с,https://nambafood.kg/dish_image/111826.png
Сливочный рамен с курицей,,Корейские блюда,220 с,https://nambafood.kg/dish_image/111824.png
Кимчи рамен,,Корейские блюда,190 с,https://nambafood.kg/dish_image/111757.png
Кимчи рамен с яйцом,,Корейские блюда,210 с,https://nambafood.kg/dish_image/111836.png
Кимчи рамен с сыром,,Корейские блюда,230 с,https://nambafood.kg/dish_image/111830.png
Кимчи рамен с мясом,,Корейские блюда,230 с,https://nambafood.kg/dish_image/111833.png
Кимчи рамен с креветками,,Корейские блюда,290 с,https://nambafood.kg/dish_image/111834.png
Кимчи рамен с креветками темпура,,Корейские блюда,310 с,https://nambafood.kg/dish_image/111835.png
Кимчи рамен с курицей,,Корейские блюда,220 с,https://nambafood.kg/dish_image/111832.png
Кукси,,Корейские блюда,220 с,https://nambafood.kg/dish_image/112007.png
Токппоки,"Рисовый так, соус",Корейские блюда,220 с,https://nambafood.kg/dish_image/111758.png
Раппоки,"лапша корейская, рисовый так, капуста, лук, морковь, зеленый лук, соус",Корейские блюда,220 с,https://nambafood.kg/dish_image/111759.png
Кимпаб овощной,,Корейские блюда,150 с,https://nambafood.kg/dish_image/144250.png
Кимпаб с курицей,,Корейские блюда,160 с,https://nambafood.kg/dish_image/144251.png
Пибимпаб,,Корейские блюда,250 с,https://nambafood.kg/dish_image/144252.png
Корн дог с сыром,,Корейские блюда,140 с,https://nambafood.kg/dish_image/144253.png
Корн дог микс,,Корейские блюда,120 с,https://nambafood.kg/dish_image/144254.png
