Наименование,Описание,Категория,Цена,Фото
Рыба на жаровне,"250 г. Филе судака, перец, масло кунжутное, чеснок, специи.",Вторые блюда,310 с,https://nambafood.kg/dish_image/67767.png
Рыба в кляре,200 г. Из судака,Вторые блюда,280 с,https://nambafood.kg/dish_image/22095.png
Рыба по-китайски,"200 г. Филе судака, перец, лук, специи.",Вторые блюда,310 с,https://nambafood.kg/dish_image/22075.png
Мясо по-корейски,"300 г. Свинина, перец, лук, специи.",Вторые блюда,290 с,https://nambafood.kg/dish_image/67768.png
Свиные ребра с овощами,"300 г. Свиные ребрышки, перец, лук, специи.",Вторые блюда,350 с,https://nambafood.kg/dish_image/22077.png
Свиные ребра с маринованым луком,200 г,Вторые блюда,310 с,https://nambafood.kg/dish_image/22099.png
Стейк свиной на гриле,300 г,Вторые блюда,310 с,https://nambafood.kg/dish_image/22097.png
Кальби-тег,"500 г. Свиные ребрышки, коретег, фунчеза, овощи, специи.",Вторые блюда,390 с,https://nambafood.kg/dish_image/87742.png
Пулькоги из говядины,"300 г. Говядина, кочи тяй, имбирь, кунжутное масло, специи.",Вторые блюда,310 с,https://nambafood.kg/dish_image/87744.png
Пулькоги из  курицы,"300 г. Куриное филе, кочи тяй, имбирь, кунжутное масло, специи.",Вторые блюда,280 с,https://nambafood.kg/dish_image/87752.png
Баранина-барбекю,300 г,Вторые блюда,410 с,https://nambafood.kg/dish_image/103366.png
Баранина с овощами,300 гр.,Вторые блюда,390 с,https://nambafood.kg/dish_image/21847.png
Куурдак,"300 г. Бараньи ребрышки, перец, лук.",Вторые блюда,390 с,https://nambafood.kg/dish_image/21848.png
Манты,5 шт.,Вторые блюда,260 с,https://nambafood.kg/dish_image/21849.png
Бризоль,"250 г. Мясной фарш, помидоры, сыр, чеснок, яйцо.",Вторые блюда,230 с,https://nambafood.kg/dish_image/22024.png
Котлеты,200 г,Вторые блюда,185 с,https://nambafood.kg/dish_image/140474.png
Говядина-барбекю,400 г,Вторые блюда,410 с,https://nambafood.kg/dish_image/103367.png
Мясо по-китайски,"250 г. Говядина, перец, огурцы, помидоры, соевый соус.",Вторые блюда,280 с,https://nambafood.kg/dish_image/140473.png
Мясо по-тайски,"200 г. Говядина, чипсы, сыр, майонез.",Вторые блюда,280 с,https://nambafood.kg/dish_image/21862.png
Гусарское жаркое,"300 г. Говядина маринованная, картошка, помидоры, сыр.",Вторые блюда,310 с,https://nambafood.kg/dish_image/67761.png
Телятина с грибами и цветной капустой,"300 г. Телятина, опята грибы, цветная капуста, майонез, специи.",Вторые блюда,300 с,https://nambafood.kg/dish_image/21864.png
Картошка с мясом,350 г,Вторые блюда,260 с,https://nambafood.kg/dish_image/67763.png
Мясо на жаровне,"250 г. Говядина, перец, масло кунжутное, чеснок, специи.",Вторые блюда,310 с,https://nambafood.kg/dish_image/67764.png
Кимчи-покум,"350 г. Говядина, грибы вешенки, кимчи, тофу, южнокорейский соус",Вторые блюда,260 с,https://nambafood.kg/dish_image/21865.png
Пибим паб с мясом,"400 г. Говядина, рис, морковь ча, кади ча, огурцы, лист ким, лист салата, яйцо, южнокорейский соус.",Вторые блюда,280 с,https://nambafood.kg/dish_image/21866.png
Пибим паб с колбасой,"400 г. Колбаса, рис, морковь ча, кади ча, огурцы, лист ким, лист салата, яйцо, южнокорейский соус.",Вторые блюда,260 с,https://nambafood.kg/dish_image/21867.png
Пампушки,1 шт.,Гарниры,30 с,https://nambafood.kg/dish_image/87737.png
Рис,200 г,Гарниры,65 с,https://nambafood.kg/dish_image/22090.png
Картофель фри,200 г,Гарниры,95 с,https://nambafood.kg/dish_image/22089.png
Картофельное пюре,200 г,Гарниры,85 с,https://nambafood.kg/dish_image/22091.png
Рис с  яйцом,200 г,Гарниры,95 с,https://nambafood.kg/dish_image/22086.png
Сложный гарнир,200 г,Гарниры,95 с,https://nambafood.kg/dish_image/22092.png
Цветная капуста,200 г,Гарниры,105 с,https://nambafood.kg/dish_image/22094.png
Картошка по-деревенски,250 г,Гарниры,85 с,https://nambafood.kg/dish_image/67770.png
Картошка по-домашнему,250 г,Гарниры,85 с,https://nambafood.kg/dish_image/87738.png
Хлеб,1 порция,Мучные изделия,30 с,https://nambafood.kg/dish_image/72535.png
Домашние печенье,1 порция,Мучные изделия,100 с,https://nambafood.kg/dish_image/67771.png
Чесночный соус,50 г,Соусы,40 с,https://nambafood.kg/dish_image/67772.png
Соевая паста тяй,50 г,Соусы,60 с,https://nambafood.kg/dish_image/67774.png
