Наименование,Описание,Категория,Цена,Фото
Теплый салат с семгой и овощами,"250 гр. (апельсин, баклажаны, цукини, черри, зеленый горошек, консервированная кукуруза) / 250 gr. (orange, eggplants, salmon, tomato, zucchini, green pea, canned corn)",Салаты \ Salads,545 с,https://nambafood.kg/dish_image/104810.png
Острый салат с мясом,"250 гр. (вырезка из телятины, огурцы, перец калифорния, зелень, чеснок, соевый соус, масло) 250 gr. (veal tenderlon, cucumber, california pepper, greens, garlic, soy sause, oil)",Салаты \ Salads,505 с,https://nambafood.kg/dish_image/104812.png
Борщ красный (Бол.),"250 гр. (телятина,свекла,картофель,морковь,лук репчатый,капуста,специи) \ 250 gr. (veal, beets, potatoes, carrots, onions, cabbage, spices)",Первые блюда \ Soups,320 с,https://nambafood.kg/dish_image/94210.png
Суп куриный (Бол.),"250 гр.(курица,рис,картофель,болгарский перец,морковь,специи) \ 250 gr. (Chicken, rice, potatoes, paprika, carrots, spices)",Первые блюда \ Soups,370 с,https://nambafood.kg/dish_image/56278.png
Грибной крем-суп,"300 гр. (шампиньоны, лук, грецкий орех, сливки, молоко) 300 gr. (mushrooms, onion, cream, milk, walnut)",Первые блюда \ Soups,290 с,https://nambafood.kg/dish_image/104813.png
Чечевичный суп (Бол.),"250 гр.(чечевица,томатная паста,специи) \ 250 gr. (Lentils, tomato paste, spices)",Первые блюда \ Soups,290 с,https://nambafood.kg/dish_image/94208.png
Хаш,"250 гр.(говяжьи ножки,лук репчатый,язык,чеснок,уксус бальзамический,сухарики) \ 250 gr. (Beef legs, onion, tongue, garlic, balsamic vinegar, crackers)",Первые блюда \ Soups,590 с,https://nambafood.kg/dish_image/56169.png
Суп Харчо,"250 гр.(рис,томатная паста,говядина,чеснок,масло сливочное) \ 250 gr. (Rice, tomato paste, beef, garlic, butter)",Первые блюда \ Soups,320 с,https://nambafood.kg/dish_image/56929.png
«Пити»‎‎ в горшочке,"250 гр.(баранина,курдюк,нут,урюк,лук репчатый,специи) \ 250 gr. (Lamb, rump, chickpea, dried apricot, onion, spices)",Первые блюда \ Soups,590 с,https://nambafood.kg/dish_image/107560.png
Уха «Королевская»,"250 гр.(осетрина,кальмары,гребешки,тигровые креветки,картофель,морковь) \ 250 gr. (Sturgeon, squid, scallops, tiger shrimps, potatoes, carrots)",Первые блюда \ Soups,540 с,https://nambafood.kg/dish_image/56282.png
Суп шорпо,"300 гр. (баранина, картофель, морковь, лук, зелень) 300 gr. (lamp, potatoes, onions, greens)",Первые блюда \ Soups,370 с,https://nambafood.kg/dish_image/104815.png
Тыквенный суп,"300 гр. (тыква, лук, морковь, сливочное масло, перец, томат) 300 gr. (pumpkin, onion, carrot, butter, pepper, tomato)",Первые блюда \ Soups,240 с,https://nambafood.kg/dish_image/104814.png
Окрошка (Бол.),"250 гр.(курица,огурец,яйца,зелень,кефир) \ 250 gr. (Chicken, cucumber, eggs, greens, kefir)",Первые блюда \ Soups,290 с,https://nambafood.kg/dish_image/56215.png
Дюшбара (Бол.),250 гр.(Бакинские пельмени с бульоном) \ 250 gr. (Baku dumplings with broth),Первые блюда \ Soups,390 с,https://nambafood.kg/dish_image/56204.png
«Аришта»‎‎ (Бол),"250 гр маш, лапша домашняя, фрикадельки из говядины, специи \ 250g mung beans, homemade noodles, beef meatballs, spices",Первые блюда \ Soups,290 с,https://nambafood.kg/dish_image/94209.png
«Довга»‎‎ (Бол.),"250 гр.(айран,зелень,рис,яйца) \ 250 gr. (Ayran, greens, rice, eggs)",Первые блюда \ Soups,240 с,https://nambafood.kg/dish_image/94211.png
«Садж»‎‎ из цыпленка,"700 гр.(цыпленок,помидоры,баклажаны,картофель,шампиньоны,лаваш,болгарский перец,специи) \ 700 gr. (Chicken, tomatoes, eggplants, potatoes, champignons, pita bread, bell pepper, spices)",Вторые блюда \ Main courses,1900 с,https://nambafood.kg/dish_image/56273.png
«Садж»‎‎ из баранины,"700 гр.(баранина,помидоры,баклажаны,картофель,шампиньоны,лаваш,болгарский перец,специи) \ 700 gr. (Lamb, tomatoes, eggplants, potatoes, champignons, pita bread, bell pepper, spices)",Вторые блюда \ Main courses,2100 с,https://nambafood.kg/dish_image/56269.png
