Наименование,Описание,Категория,Цена,Фото
Стейк из форели с овощами Wok,Запеченная форель с соево-рисовым соусом,Горячие блюда,439 с,https://nambafood.kg/dish_image/145489.png
Унатама дзю,Угорь на рисе.,Горячие блюда,679 с,https://nambafood.kg/dish_image/104686.png
Палтус том ям мисо,"Запеченное филе палтуса с овощами (брокколи, цуккини, эдамаме) с соусом том ям",Горячие блюда,559 с,https://nambafood.kg/dish_image/145490.png
Стейк из форели в сливочно-винном соусе,,Горячие блюда,489 с,https://nambafood.kg/dish_image/145491.png
"Лосось, запеченный под соусом терияки с овощами",,Горячие блюда,999 с,https://nambafood.kg/dish_image/145492.png
Лосось в стиле «Нобу»,"Лосось, пак-чой, дайкон, мисо-карамель.",Горячие блюда,1089 с,https://nambafood.kg/dish_image/64942.png
Палтус с пюре из зеленого горошка,,Горячие блюда,579 с,https://nambafood.kg/dish_image/145493.png
Сяке дон,Обжаренные кусочки нежного лосося с омлетом на рисовой подушке.,Горячие блюда,499 с,https://nambafood.kg/dish_image/70707.png
Тяхан с говядиной,"Рис с кусочками филе говядины, овощами, чесночным соусом и соусом кимчи.",Горячие блюда,419 с,https://nambafood.kg/dish_image/64870.png
Тяхан с курицей,"Рис с кусочками куриного филе, овощами, чесночным соусом и соусом кимчи.",Горячие блюда,369 с,https://nambafood.kg/dish_image/64869.png
Тяхан с креветками,"Рис с кусочками креветок, овощами, чесночным соусом и соусом кимчи.",Горячие блюда,579 с,https://nambafood.kg/dish_image/64872.png
Говядина с рисом,"Жареное мясо говядины в wok с луком, с добавлением соевого уксуса, подается с рисом.",Горячие блюда,629 с,https://nambafood.kg/dish_image/64936.png
Тофу по-домашнему,"С говядиной, брокколи, помидорами черри, чесноком и болгарским перцем.",Горячие блюда,489 с,https://nambafood.kg/dish_image/64966.png
Говядина в тайском стиле,"Жареная говядина с луком, шампиньоны, кешью, подаётся с рисом.",Горячие блюда,489 с,https://nambafood.kg/dish_image/116871.png
Рибай стейк,,Горячие блюда,839 с,https://nambafood.kg/dish_image/104680.png
Ковбой стейк,,Горячие блюда,899 с,https://nambafood.kg/dish_image/104681.png
Нежное филе миньон жареное на гриле,"С микс-салатом, с соусом тар-тар и песто.",Горячие блюда,759 с,https://nambafood.kg/dish_image/104688.png
Биф терияки,"Кусочки говядины, тушенные под соусом терияки, подаются с микс-салатом.",Горячие блюда,649 с,https://nambafood.kg/dish_image/64935.png
Каре аге,"Нежные хрустящие кусочки курицы в остром кляре, в кисло- сладком маринаде.",Горячие блюда,469 с,https://nambafood.kg/dish_image/64940.png
Тори катсу,Куриное филе в хрустящей панировке с сыром моцарелла.,Горячие блюда,499 с,https://nambafood.kg/dish_image/64868.png
Курица Wok с арахисом,"Куриное филе, обжаренное до хрустящей корочки с арахисом, заправленное кисло-сладким соусом.",Горячие блюда,419 с,https://nambafood.kg/dish_image/64861.png
Курица «Тори»,Жареные кусочки курицы в кисло-сладком соусе.,Горячие блюда,419 с,https://nambafood.kg/dish_image/64941.png
Курица Wok с овощами,,Горячие блюда,419 с,https://nambafood.kg/dish_image/104687.png
"Лосось, запеченный под соусом терияки с овощами",,Горячие блюда,999 с,https://nambafood.kg/dish_image/145808.png
Рис отварной,,Гарниры,119 с,https://nambafood.kg/dish_image/7752.png
Гречка,,Гарниры,119 с,https://nambafood.kg/dish_image/64358.png
Картофель фри,,Гарниры,139 с,https://nambafood.kg/dish_image/7753.png
Картофель по-домашнему,,Гарниры,139 с,https://nambafood.kg/dish_image/76959.png
Овощи гриль,,Гарниры,239 с,https://nambafood.kg/dish_image/76961.png
Спайси суши с лососем,"Лосось, спайси соус, зеленый лук.",Гунканы / Спайси суши,189 с,https://nambafood.kg/dish_image/64881.png
Спайси суши с креветкой,"Креветка, спайси соус, зеленый лук.",Гунканы / Спайси суши,189 с,https://nambafood.kg/dish_image/64880.png
Спайси суши с копченым лососем,"Копченый лосось, спайси соус, зеленый лук.",Гунканы / Спайси суши,199 с,https://nambafood.kg/dish_image/64879.png
Спайси суши с угрем,"Угорь, спайси соус, зеленый лук.",Гунканы / Спайси суши,189 с,https://nambafood.kg/dish_image/64882.png
Спайси суши с тунцом,"Тунец, спайси соус, зеленый лук.",Гунканы / Спайси суши,189 с,https://nambafood.kg/dish_image/64883.png
Сашими Креветка,,Сашими,659 с,https://nambafood.kg/dish_image/64958.png
Сашими Лосось,,Сашими,679 с,https://nambafood.kg/dish_image/64959.png
Сашими Тунец,,Сашими,699 с,https://nambafood.kg/dish_image/64960.png
Сашими Угорь,,Сашими,729 с,https://nambafood.kg/dish_image/64961.png
Суши Окунь,,Суши,149 с,https://nambafood.kg/dish_image/64962.png
Суши Томаго,,Суши,149 с,https://nambafood.kg/dish_image/64888.png
Суши Чука,,Суши,159 с,https://nambafood.kg/dish_image/64891.png
Суши Креветка,,Суши,159 с,https://nambafood.kg/dish_image/64886.png
Суши Лосось,,Суши,159 с,https://nambafood.kg/dish_image/64887.png
Суши Угорь,,Суши,179 с,https://nambafood.kg/dish_image/64890.png
Суши Тунец,,Суши,179 с,https://nambafood.kg/dish_image/64889.png
