Наименование,Описание,Категория,Цена,Фото
G4 Тофу в остром соусе,300 г,Блюда из овощей,335 с,https://nambafood.kg/dish_image/65857.png
G5 Тофу по-домашнему,300 г,Блюда из овощей,355 с,https://nambafood.kg/dish_image/65859.png
G6 Превосходный творог из яиц,300 г,Блюда из овощей,395 с,https://nambafood.kg/dish_image/65860.png
G7 Тофу на жаровне,300 г,Блюда из овощей,395 с,https://nambafood.kg/dish_image/65862.png
G9 Тушеный тофу,300 г,Блюда из овощей,335 с,https://nambafood.kg/dish_image/65863.png
G10 Жареные брокколи с чесноком,300 г,Блюда из овощей,335 с,https://nambafood.kg/dish_image/65864.png
G13 Жареный помидор с яйцом,300 г,Блюда из овощей,335 с,https://nambafood.kg/dish_image/65865.png
G14 Жареный джусай с яйцом,300 г,Блюда из овощей,355 с,https://nambafood.kg/dish_image/65866.png
G15	Жареный маш с жусаем,300 г,Блюда из овощей,315 с,https://nambafood.kg/dish_image/65867.png
G16	Жареные джусай с сушеным тофу,300 г,Блюда из овощей,335 с,https://nambafood.kg/dish_image/65868.png
G17 Цветная капуста в самоваре,300 г,Блюда из овощей,365 с,https://nambafood.kg/dish_image/65870.png
G18 Картошка в самоваре,300 г,Блюда из овощей,335 с,https://nambafood.kg/dish_image/65871.png
G19 Жареная полусырая картошка,300 г,Блюда из овощей,315 с,https://nambafood.kg/dish_image/65872.png
G20 Жареные баклажаны в соевом соусе,300 г,Блюда из овощей,335 с,https://nambafood.kg/dish_image/65874.png
G22 Жареный шпинат с чесноком,300 г,Блюда из овощей,355 с,https://nambafood.kg/dish_image/65875.png
G23 Жареная фасоль в кляре,300 г,Блюда из овощей,415 с,https://nambafood.kg/dish_image/65884.png
G25 Жареная капуста с перцем,300 г,Блюда из овощей,315 с,https://nambafood.kg/dish_image/65883.png
G26 Жареный баклажан с перцем,300 г,Блюда из овощей,355 с,https://nambafood.kg/dish_image/65881.png
G28 Жареный бамбук с перцем,300 г,Блюда из овощей,375 с,https://nambafood.kg/dish_image/65878.png
G29	Фунчоза на жаровне,300 г,Блюда из овощей,365 с,https://nambafood.kg/dish_image/65877.png
M1 Пампушка,1 шт.,Гарниры,50 с,https://nambafood.kg/dish_image/65887.png
M2 Лепешка,1 шт.,Гарниры,40 с,https://nambafood.kg/dish_image/65888.png
M3 Картофель фри,150 г,Гарниры,120 с,https://nambafood.kg/dish_image/66647.png
M4 Пельмени с бараниной,20 шт.,Гарниры,300 с,https://nambafood.kg/dish_image/65890.png
M5 Пельмени с джусаем и яйцом,20 шт.,Гарниры,300 с,https://nambafood.kg/dish_image/65891.png
M6 Пельмени с говядиной,20 шт.,Гарниры,300 с,https://nambafood.kg/dish_image/65892.png
M7 Рис,,Гарниры,60 с,https://nambafood.kg/dish_image/65893.png
M8 Жареный рис с яйцом,300 г,Гарниры,130 с,https://nambafood.kg/dish_image/65897.png
M9 Жареный рис с колбасой,300 г,Гарниры,140 с,https://nambafood.kg/dish_image/65896.png
M10 Жареный рис с морепродуктами,300 г,Гарниры,320 с,https://nambafood.kg/dish_image/65895.png
M14 Жареная лапша с мясом,300 г,Гарниры,280 с,https://nambafood.kg/dish_image/65894.png
Coca-Cola 1 л,1 л,Напитки,100 с,https://nambafood.kg/dish_image/65898.png
"Coca-Cola 1,5 л",,Напитки,150 с,https://nambafood.kg/dish_image/143450.png
