Наименование,Описание,Категория,Цена,Фото
Тибон стейк,280 г,Горячие блюда,759 с,https://nambafood.kg/dish_image/120281.png
Рибай стейк,230 г,Горячие блюда,739 с,https://nambafood.kg/dish_image/120282.png
Ковбой стейк,280 г,Горячие блюда,759 с,https://nambafood.kg/dish_image/120283.png
Гриль микс,"На 2-4 песоны. Состав: Стейк из семги, филе белой рыбы, бон филе говядины, цыпленок, наггетсы, фри, рис, овози гриль, микс зелени, соус bbq, лимон.",Горячие блюда,2399 с,https://nambafood.kg/dish_image/120412.png
Social микс,"На 4-6 персон. Состав: Рибай стейк 2 порции, куриное филе, цыпленок, куриные крылья bbq, картофель фри, картофельные дольки, овощи гриль, микс зелени, соус бургер и соус bbq.",Горячие блюда,3199 с,https://nambafood.kg/dish_image/120419.png
Пельмени «Жадина-говядина» 12 шт,Пельмени с говядиной.,Пельмени,229 с,https://nambafood.kg/dish_image/126991.png
Пельмени «Жадина-говядина» 18 шт,Пельмени с говядиной.,Пельмени,289 с,https://nambafood.kg/dish_image/126993.png
Пельмени «Цыпа-цыпа» 12 шт,"Пельмени с курицей, с сыром пармезан и базиликом.",Пельмени,219 с,https://nambafood.kg/dish_image/127003.png
Пельмени «Цыпа-цыпа» 18 шт,"Пельмени с курицей, с сыром пармезан и базиликом.",Пельмени,289 с,https://nambafood.kg/dish_image/127005.png
Вареники «Бабулины» 12 шт,Вареники с картошкой.,Вареники,179 с,https://nambafood.kg/dish_image/127007.png
Вареники «Бабулины» 18 шт,Вареники с картошкой.,Вареники,209 с,https://nambafood.kg/dish_image/127009.png
Вареники «Зимняя вишня» 12 шт,Вареники с вишней.,Вареники,189 с,https://nambafood.kg/dish_image/127017.png
Вареники «Зимняя вишня» 18 шт,Вареники с вишней.,Вареники,219 с,https://nambafood.kg/dish_image/127011.png
Вареники «Белым бело» 12 шт,Вареники с творогом.,Вареники,189 с,https://nambafood.kg/dish_image/127013.png
Вареники «Белым бело» 18 шт,Вареники с творогом.,Вареники,249 с,https://nambafood.kg/dish_image/127015.png
Гречка,,Гарниры,99 с,https://nambafood.kg/dish_image/120285.png
Картофельное пюре,,Гарниры,99 с,https://nambafood.kg/dish_image/120286.png
Рис,,Гарниры,109 с,https://nambafood.kg/dish_image/120284.png
Картофель фри,,Гарниры,139 с,https://nambafood.kg/dish_image/120287.png
Картофельные дольки с розмарином,,Гарниры,129 с,https://nambafood.kg/dish_image/120288.png
Овощи гриль,,Гарниры,199 с,https://nambafood.kg/dish_image/120290.png
Ржаная хлебная булочка,,Хлеб,20 с,https://nambafood.kg/dish_image/121460.png
Белая хлебная булочка с маком,,Хлеб,20 с,https://nambafood.kg/dish_image/120292.png
Белая хлебная булочка с семечками,,Хлеб,20 с,https://nambafood.kg/dish_image/121461.png
Хлебная корзина,,Хлеб,119 с,https://nambafood.kg/dish_image/120295.png
Наполеон,,Десерты,249 с,https://nambafood.kg/dish_image/120297.png
Медовый десерт,,Десерты,229 с,https://nambafood.kg/dish_image/120296.png
Десерт «Blueberry»,,Десерты,329 с,https://nambafood.kg/dish_image/120301.png
Coca cola 1 л,,Напитки,149 с,https://nambafood.kg/dish_image/120330.png
"Coca-Cola 0,250 в стеклянной бутылке",,Напитки,109 с,https://nambafood.kg/dish_image/127705.png
Натуральный сок 1 л,,Напитки,199 с,https://nambafood.kg/dish_image/127697.png
Компот 1 л,,Напитки,139 с,https://nambafood.kg/dish_image/120326.png
Nitro,"0,45 л",Напитки,109 с,https://nambafood.kg/dish_image/121463.png
Schweppes,"0,33 л",Напитки,169 с,https://nambafood.kg/dish_image/120334.png
Боржоми 0.5 л,,Напитки,199 с,https://nambafood.kg/dish_image/120333.png
