Наименование,Описание,Категория,Цена,Фото
(G11) Зеленый лук жареный с черными грибами,350 гр,Овощные блюда,220 с,https://nambafood.kg/dish_image/142291.png
(G12) Жареная картошка-пай в кисло-остром соусе,350 гр,Овощные блюда,190 с,https://nambafood.kg/dish_image/140397.png
(G13) Шпинат жареный с чесноком,350 гр,Овощные блюда,220 с,https://nambafood.kg/dish_image/142292.png
(G14) Жареный перец,350 гр,Овощные блюда,225 с,https://nambafood.kg/dish_image/140398.png
(G15) Фаршированный баклажан в сычуаньском соусе,350 гр,Овощные блюда,285 с,https://nambafood.kg/dish_image/140399.png
(G17) Жареный баклажан с сычуаньским соусом,350 гр,Овощные блюда,285 с,https://nambafood.kg/dish_image/140400.png
(G18) Тушеный баклажан,350 гр,Овощные блюда,285 с,https://nambafood.kg/dish_image/55837.png
(G19) Жареный острый перец с пампушками,350 гр,Овощные блюда,230 с,https://nambafood.kg/dish_image/140401.png
(G20) Брокколи с чесноком,350 гр,Овощные блюда,260 с,https://nambafood.kg/dish_image/142271.png
(G21) Жареный баклажан с фасолью,350 гр,Овощные блюда,275 с,https://nambafood.kg/dish_image/142272.png
(G22) Цветная капуста с грибами,350 гр,Овощные блюда,315 с,https://nambafood.kg/dish_image/140404.png
(G23) Фаршированный баклажан в кляре,350 гр,Овощные блюда,285 с,https://nambafood.kg/dish_image/55836.png
(G24) Китайская капуста в красном перце,350 гр,Овощные блюда,285 с,https://nambafood.kg/dish_image/142293.png
(H1) Суп помидор с яйцом,700 гр,Супы,220 с,https://nambafood.kg/dish_image/142294.png
(H2) Суп тофу со шпинатом,700 гр,Супы,220 с,https://nambafood.kg/dish_image/142295.png
(H3) Суп креветки с водорослями,700 гр,Супы,275 с,https://nambafood.kg/dish_image/142296.png
(H4) Кисло-острый суп с фунчезой,700 гр,Супы,300 с,https://nambafood.kg/dish_image/142297.png
(H5) Тофу с морской капустой,700 гр,Супы,275 с,https://nambafood.kg/dish_image/142298.png
(H6) Суп грибной с овощами и с мясом,700 гр,Супы,265 с,https://nambafood.kg/dish_image/142299.png
(H7) Кисло-острый суп с фрикадельками и фунчезой,700 гр,Супы,310 с,https://nambafood.kg/dish_image/142300.png
(H8) Суп морской коктейль,700 гр,Супы,480 с,https://nambafood.kg/dish_image/142301.png
(L1) Пельмени из баранины 20 шт.,1 порция,Мучные изделия и гарниры,280 с,https://nambafood.kg/dish_image/142302.png
(L2) Пельмени из говядины 20 шт.,1 порция,Мучные изделия и гарниры,280 с,https://nambafood.kg/dish_image/142303.png
(L3) Пельмени дюцай с яйцом 20 шт,1 порция,Мучные изделия и гарниры,280 с,https://nambafood.kg/dish_image/142304.png
(L6) Жареный рис с яйцом,300 гр,Мучные изделия и гарниры,170 с,https://nambafood.kg/dish_image/142305.png
(L7) Жареный рис с креветками,300 гр,Мучные изделия и гарниры,255 с,https://nambafood.kg/dish_image/142306.png
(L8) Жареный рис с соевым вкусом,300 гр,Мучные изделия и гарниры,175 с,https://nambafood.kg/dish_image/142307.png
(L9) Пампушка 1 шт,1 шт,Мучные изделия и гарниры,35 с,https://nambafood.kg/dish_image/142274.png
(L10) Картофельное фри,300 гр,Мучные изделия и гарниры,160 с,https://nambafood.kg/dish_image/142308.png
(L11) Ароматная пампушка,350 гр,Мучные изделия и гарниры,140 с,https://nambafood.kg/dish_image/142273.png
(L12) Отварной рис,150 гр,Мучные изделия и гарниры,50 с,https://nambafood.kg/dish_image/57201.png
(L13) Хлеб,1 порция,Мучные изделия и гарниры,40 с,https://nambafood.kg/dish_image/61229.png
Домашний лимонад 1 л,"на выбор: лимонный, имбирный, мятно-имбирный",Напитки,200 с,https://nambafood.kg/dish_image/57207.png
Coca-cola 1 л,,Напитки,130 с,https://nambafood.kg/dish_image/142309.png
Натуральный сок в ассортименте 1 л,,Напитки,170 с,https://nambafood.kg/dish_image/57209.png
Sprite 1 л.,,Напитки,130 с,https://nambafood.kg/dish_image/142310.png
Fanta 1 л.,,Напитки,130 с,https://nambafood.kg/dish_image/142311.png
