Наименование,Описание,Категория,Цена,Фото
Ребрышки в кляре,"450 гр. Баранина, болгарский перец, картофель, лук репчатый, кабачки, кляр, специи",Баранина,550 с,https://nambafood.kg/dish_image/95356.png
Баранина по-азиатски,"350 гр. Филе ягнёнка, лук, перец болгарский, помидоры, зелень, морковь, азиатский соус, соевый соус",Баранина,400 с,https://nambafood.kg/dish_image/75994.png
Куурдак из ребрышек,"450 гр. Баранина, картофель, лук репчатый, специи",Баранина,550 с,https://nambafood.kg/dish_image/95355.png
Томленная голень на овощной подушке,"430 гр. Голень ягнёнка, лук, морковь, томат, кус-кус с овощами",Баранина,550 с,https://nambafood.kg/dish_image/105564.png
Медальоны с картофелем,"И грибами сливочном соусе, телятина, картофель, шампиньоны, сливки, горчица зернистая, специи",Баранина,600 с,https://nambafood.kg/dish_image/105562.png
Медальоны под соусом демигласс,"350 гр. Бон-филе, перец болгарский, баклажан, кабачки, соус Демигласс",Телятина,650 с,https://nambafood.kg/dish_image/105556.png
Телятина с шампиньонами в сливочном соусе,"300 гр. Бон-филе, шампиньоны, сливки",Телятина,600 с,https://nambafood.kg/dish_image/76034.png
Медальоны с красной фасолью,"260 гр. Телятина, лук, фасоль красная, перец болгарский, базилик, томатный сок, специи",Телятина,600 с,https://nambafood.kg/dish_image/105561.png
Телятина по-азиатски,"350 гр. Телятина, овощи, зелень, азиатский соус",Телятина,450 с,https://nambafood.kg/dish_image/105555.png
Куриная грудка фаршированная с брокколи,"310 гр. Филе куриное, перец болгарский, лук, брокколи, шпинат, сыр голландский, фасоль стручковая, помидоры черри, сырный соус",Курица,430 с,https://nambafood.kg/dish_image/76000.png
Молочный цыпленок,"400 гр. Цыпленок, шампиньоны, сырный соус",Курица,500 с,https://nambafood.kg/dish_image/105557.png
Курица по-Азиатски,"350 гр Овощи, устричный соус, кунжутное масло, куриное филе, соевый соус",Курица,380 с,https://nambafood.kg/dish_image/76003.png
Куриная котлета с пюре под грибным соусом,,Курица,430 с,https://nambafood.kg/dish_image/76001.png
Фаршированное куриное филе с соусом свит чили,"310 гр. Куриное филе, копченая грудка, сыр голландский, помидоры, специи, фри, кисло-сладкий соус",Курица,430 с,https://nambafood.kg/dish_image/105567.png
Семга на гриле,"180 гр. Филе сёмги, овощи, соус сливочный, лимон",Рыба,800 с,https://nambafood.kg/dish_image/76012.png
Форель с овощами и брокколи,"250 гр. Филе форели, брокколи, цветная капуста, помидоры черри, фасоль стручковая, сливочный соус",Рыба,550 с,https://nambafood.kg/dish_image/76037.png
Семга розэ,"260 гр. Филе семги, помидоры, помидоры черри, огурцы пай, шпинат, сыр виола, лимон, базилик, специи",Рыба,650 с,https://nambafood.kg/dish_image/95348.png
Семга под икорным соусом,"180 гр. Филе сёмги, сливочный соус, икра красная, цветная капуста, брокколи",Рыба,750 с,https://nambafood.kg/dish_image/76013.png
Сёмга со шпинатом,"320 гр Филе сёмги, шпинат, масло сливочное, сливки, пармезан, белое вино, пюре с картофеля",Рыба,900 с,https://nambafood.kg/dish_image/76014.png
Сибас с микс салатом и паштетом из баклажановой икры,300 гр.,Рыба,650 с,https://nambafood.kg/dish_image/105550.png
Филе форели с запеченным картофелем и опятами,"350 гр. Филе форели, опята, зелень, масло сливочное, специи",Рыба,450 с,https://nambafood.kg/dish_image/105558.png
Фетучини с семгой,350 гр.,Паста,450 с,https://nambafood.kg/dish_image/74931.png
Фетучини курица с грибами,350 гр.,Паста,350 с,https://nambafood.kg/dish_image/76036.png
T-bon стейк,410 гр.,Стейки,800 с,https://nambafood.kg/dish_image/60365.png
Рибай стейк,360 гр.,Стейки,800 с,https://nambafood.kg/dish_image/60366.png
Стейк из семги,310 гр.,Стейки,850 с,https://nambafood.kg/dish_image/60367.png
Фри,180 гр.,Гарниры,90 с,https://nambafood.kg/dish_image/140469.png
Рис,150 гр.,Гарниры,80 с,https://nambafood.kg/dish_image/140470.png
Пюре картофельное,150 гр.,Гарниры,80 с,https://nambafood.kg/dish_image/60374.png
Крокеты,150 гр.,Гарниры,140 с,https://nambafood.kg/dish_image/140471.png
Овощи припущенные,150 гр.,Гарниры,120 с,https://nambafood.kg/dish_image/60376.png
Припущенная цветная капуста,150 гр.,Гарниры,120 с,https://nambafood.kg/dish_image/60377.png
Брокколи припущенные,150 гр.,Гарниры,120 с,https://nambafood.kg/dish_image/60378.png
Картофель по домашнему с опятами,200 гр.,Гарниры,150 с,https://nambafood.kg/dish_image/140468.png
Сметана,50 гр.,Соусы,60 с,https://nambafood.kg/dish_image/131327.png
Майонез,50 гр.,Соусы,30 с,https://nambafood.kg/dish_image/131329.png
Соус «Табаско»‎‎,30 гр.,Соусы,150 с,https://nambafood.kg/dish_image/131331.png
Соевый соус,30 гр.,Соусы,30 с,https://nambafood.kg/dish_image/131333.png
Шоколадный фондан,,Десерты,300 с,https://nambafood.kg/dish_image/105566.png
Чизкейк,,Десерты,250 с,https://nambafood.kg/dish_image/60380.png
Тирамису,,Десерты,250 с,https://nambafood.kg/dish_image/60381.png
Шоколадный,,Десерты,250 с,https://nambafood.kg/dish_image/60382.png
Наполеон,,Десерты,250 с,https://nambafood.kg/dish_image/74936.png
Три шоколада,,Десерты,250 с,https://nambafood.kg/dish_image/60384.png
Белый,180 гр,Хлеб,80 с,https://nambafood.kg/dish_image/60385.png
Ржаной,180 гр,Хлеб,80 с,https://nambafood.kg/dish_image/60386.png
Ассорти хлеб,180 гр,Хлеб,80 с,https://nambafood.kg/dish_image/60387.png
Хлебная корзина,240 гр,Хлеб,110 с,https://nambafood.kg/dish_image/105563.png
Гриссини,50гр,Хлеб,100 с,https://nambafood.kg/dish_image/74928.png
Запеченное бедро ягненка,,Блюда на заказ целиком (за 24 часа),6000 с,https://nambafood.kg/dish_image/110660.png
Форель запечённая с овощами,,Блюда на заказ целиком (за 24 часа),3000 с,https://nambafood.kg/dish_image/105560.png
Куриное ассорти,"Цыпленок, куриная голень, куриные крылья, шампиньоны, картофель, микс салата, куриное филе с ореховым соусом",Блюда на заказ целиком (за 24 часа),2500 с,https://nambafood.kg/dish_image/105565.png
Ассорти рыбное,"Семга, форель, судак, креветки, мидии, кальмары, сыр голландский, фри,овощи",Блюда на заказ целиком (за 24 часа),6700 с,https://nambafood.kg/dish_image/60399.png
Мясное ассорти,"Бон филе, Нью Йорк стейк, томлёная голень, куриное филе, куриные крылышки, овощи запеченные",Блюда на заказ целиком (за 24 часа),7000 с,https://nambafood.kg/dish_image/60402.png
Индейка запечённая,"Кабачки, баклажаны, картофель, перец болгарский, брусничный соус",Блюда на заказ целиком (за 24 часа),6000 с,https://nambafood.kg/dish_image/60400.png
Курица запечённая,,Блюда на заказ целиком (за 24 часа),1300 с,https://nambafood.kg/dish_image/60401.png
Форель фаршированная рисом и грибами,,Блюда на заказ целиком (за 24 часа),3500 с,https://nambafood.kg/dish_image/60405.png
Запечённый ягненок с овощами,,Блюда на заказ целиком (за 24 часа),18000 с,https://nambafood.kg/dish_image/105569.png
Утка с квашенной капустой и яблоками с брусничным соусом,,Блюда на заказ целиком (за 24 часа),3000 с,https://nambafood.kg/dish_image/95278.png
Нежный рулет из ягненка,,Блюда на заказ целиком (за 24 часа),4200 с,https://nambafood.kg/dish_image/95279.png
Мясное блюдо с перепелками,,Блюда на заказ целиком (за 24 часа),4000 с,https://nambafood.kg/dish_image/105554.png
Осетр фаршированный с кус-кусом,,Блюда на заказ целиком (за 24 часа),5000 с,https://nambafood.kg/dish_image/95282.png
Маринад баранина,1 кг.,Маринад на вынос :  без специй,1200 с,https://nambafood.kg/dish_image/60434.png
Маринад говядина,1 кг.,Маринад на вынос :  без специй,1600 с,https://nambafood.kg/dish_image/60435.png
Маринад куриные крылышки,1 кг.,Маринад на вынос :  без специй,600 с,https://nambafood.kg/dish_image/60436.png
Маринад филе куриное,1 кг.,Маринад на вынос :  без специй,750 с,https://nambafood.kg/dish_image/60437.png
Маринад Люля кебаб,1 кг.,Маринад на вынос :  без специй,1200 с,https://nambafood.kg/dish_image/74930.png
