Наименование,Описание,Категория,Цена,Фото
Овощи гриль,1 порция.,Гарниры,250 с,https://nambafood.kg/dish_image/1865.png
Рис басмати,1 порция.,Гарниры,200 с,https://nambafood.kg/dish_image/1864.png
Картофель фри,1 порция.,Гарниры,200 с,https://nambafood.kg/dish_image/1860.png
Картофельное пюре,1 порция.,Гарниры,200 с,https://nambafood.kg/dish_image/1863.png
Картофель по-деревенски,1 порция,Гарниры,200 с,https://nambafood.kg/dish_image/66973.png
Стейк «Рибай»,,Стейк лист,950 с,https://nambafood.kg/dish_image/66974.png
Стейк «Ти – Бон»,,Стейк лист,820 с,https://nambafood.kg/dish_image/66975.png
Стейк «Ковбой»,из мраморной говядины,Стейк лист,950 с,https://nambafood.kg/dish_image/66976.png
Пепер – Стейк,,Стейк лист,780 с,https://nambafood.kg/dish_image/66977.png
Шашлык Бараньи ребра,110 г,Мангал,360 с,https://nambafood.kg/dish_image/54455.png
Шашлык Баранина филе,110 г,Мангал,330 с,https://nambafood.kg/dish_image/54456.png
Бараньи семечки,110 г,Мангал,290 с,https://nambafood.kg/dish_image/54457.png
Шашлык Говядина филе,110 г,Мангал,330 с,https://nambafood.kg/dish_image/54458.png
Шашлык Куриная грудка,110 г,Мангал,320 с,https://nambafood.kg/dish_image/54459.png
Шашлык Куриные крылышки,110 г,Мангал,290 с,https://nambafood.kg/dish_image/54461.png
Шашлык из печени,110 г,Мангал,290 с,https://nambafood.kg/dish_image/54462.png
Люля-Кебаб,110 г,Мангал,330 с,https://nambafood.kg/dish_image/54463.png
Лепешка на мангале,,Мангал,100 с,https://nambafood.kg/dish_image/66978.png
Тар тар,,Соусы,100 с,https://nambafood.kg/dish_image/3124.png
Томатный,,Соусы,100 с,https://nambafood.kg/dish_image/3122.png
Сырный соус,,Соусы,100 с,https://nambafood.kg/dish_image/66979.png
Песто,,Соусы,100 с,https://nambafood.kg/dish_image/3128.png
Сальса,,Соусы,100 с,https://nambafood.kg/dish_image/3130.png
Тобаско,,Соусы,100 с,https://nambafood.kg/dish_image/3119.png
Гриссини,,Выпечка,100 с,https://nambafood.kg/dish_image/66983.png
Хлеб черный с семечками,,Выпечка,20 с,https://nambafood.kg/dish_image/6862.png
Хлеб белый,,Выпечка,20 с,https://nambafood.kg/dish_image/6861.png
Чизкейк с фруктами,классический американский десерт на основе сыра «филадельфия»,Десерты,250 с,https://nambafood.kg/dish_image/1888.png
Сырники из домашнего творога с лесными ягодами,,Десерты,250 с,https://nambafood.kg/dish_image/85226.png
