Наименование,Описание,Категория,Цена,Фото
Салат с рукколой и моцареллой,,Весеннее меню,315 с,https://nambafood.kg/dish_image/144238.png
Стейк Нью-Йорк,,Весеннее меню,865 с,https://nambafood.kg/dish_image/144239.png
Рамен с говядиной,,Весеннее меню,370 с,https://nambafood.kg/dish_image/144240.png
Рамен с курицей,,Весеннее меню,335 с,https://nambafood.kg/dish_image/144241.png
Рамен с тофу,,Весеннее меню,315 с,https://nambafood.kg/dish_image/144242.png
Мясной микс время приготовления 2 часа,"Рибай, куриная грудка, куриные крылышки, рис, фри, запеченные овощи",Блюда на компанию,3340 с,https://nambafood.kg/dish_image/98230.png
Запеченная форель 1 кг,,Блюда на компанию,1725 с,https://nambafood.kg/dish_image/111566.png
Фруктовое ассорти,1 кг.,Блюда на компанию,490 с,https://nambafood.kg/dish_image/98299.png
Овощное ассорти,350 гр.,Блюда на компанию,490 с,https://nambafood.kg/dish_image/98300.png
Курочка запеченная целиком,1 кг.,Блюда на компанию,660 с,https://nambafood.kg/dish_image/111565.png
Зеленый горошек с овощами,,Гарниры,175 с,https://nambafood.kg/dish_image/98310.png
Картофельное пюре,,Гарниры,95 с,https://nambafood.kg/dish_image/98306.png
Картофель фри,,Гарниры,115 с,https://nambafood.kg/dish_image/98309.png
Овощи гриль,"Кабачки, перец, цветная капуста и помидоры черри.",Гарниры,200 с,https://nambafood.kg/dish_image/97853.png
Гречка,,Гарниры,95 с,https://nambafood.kg/dish_image/98305.png
Рис с припущенными овощами,,Гарниры,140 с,https://nambafood.kg/dish_image/98308.png
Рис,,Гарниры,95 с,https://nambafood.kg/dish_image/98304.png
Трюфельный десерт,,Десерты,220 с,https://nambafood.kg/dish_image/98208.png
Чизкейк Нью-Йорк,,Десерты,210 с,https://nambafood.kg/dish_image/98313.png
Творожно-смородиновый  десерт,,Десерты,175 с,https://nambafood.kg/dish_image/98210.png
Пудинг египетский ПП,,Десерты,185 с,https://nambafood.kg/dish_image/98211.png
Coca-Cola 1 л,,Напитки,115 с,https://nambafood.kg/dish_image/140773.png
Fanta 1 л,,Напитки,115 с,https://nambafood.kg/dish_image/140774.png
Sprite 1 л,,Напитки,115 с,https://nambafood.kg/dish_image/140775.png
"Borjomi 0,5 л",,Напитки,160 с,https://nambafood.kg/dish_image/97801.png
Куриная пицца 30 см,"Пицца соус, моцарелла, куриная грудка в сливочном соусе, зелень.",Пиццы,395 с,https://nambafood.kg/dish_image/121161.png
Пепперони 30 см,"Пицца соус, моцарелла, салями.",Пиццы,395 с,https://nambafood.kg/dish_image/121163.png
Домашняя пицца 30 см,"Пицца соус, моцарелла, салями, лук оливки, шампиньоны.",Пиццы,380 с,https://nambafood.kg/dish_image/121159.png
Пицца чили 30 см,"Говяжий фарш, острые перчики, болгарский перец, томаты, специи, моцарелла.",Пиццы,395 с,https://nambafood.kg/dish_image/121168.png
Пицца «Гурман» 30 см,"Пицца соус, моцарелла, салями, охотничьи колбаски, лук, оливки, шампиньоны.",Пиццы,395 с,https://nambafood.kg/dish_image/121171.png
Веган пицца 30 см,"Пицца соус, моцарелла, кабачки, лук, перец болгарский.",Пиццы,345 с,https://nambafood.kg/dish_image/121173.png
Маргарита 30 см,"Пицца соус, моцарелла, помидоры, базилик.",Пиццы,295 с,https://nambafood.kg/dish_image/121165.png
