Наименование,Описание,Категория,Цена,Фото
Салат «Сами мы не местные»,"250 г. Язык говяжий, черри, лук фиолетовый, опята маринованные, лимон, масло растительное.",Салаты,337 с,https://nambafood.kg/dish_image/62784.png
«Мисо салат»,"250 г. Язык говяжий, имбирь, лук репчатый, огурцы, соус чили, зелень.",Салаты,386 с,https://nambafood.kg/dish_image/39694.png
Салат «Дружба»,"250 г. Салатный лист микс, помидоры черри, бастурма, яйцо перепелиное, соевый соус.",Салаты,363 с,https://nambafood.kg/dish_image/39697.png
Галопом по Европам,"250 г. салат из микса зелени, помидоров черри, жареной куриной грудки, сыра фета и фиолетового лука, заправленный ароматным растительным маслом и соусом «ворчестер»",Салаты,422 с,https://nambafood.kg/dish_image/39720.png
«Ирония судьбы или с легким паром»,250 г. Салат «Сельдь под шубой»,Салаты,291 с,https://nambafood.kg/dish_image/40069.png
Салат «Не будь дурой следи за фигурой»,"250 г. Шпинат, яблоки, сулугуни, яйца, чеснок, сметана.",Салаты,243 с,https://nambafood.kg/dish_image/62785.png
Салат «Оптимистическая трагедия»,"250 г. Язык говяжий, корнишоны, шампиньоны, перец болгарский, майонез, соевый соус.",Салаты,362 с,https://nambafood.kg/dish_image/62786.png
Салат «Не стареют ветераны»,"250 г. Копченый окорочок, вешенки, яйца, салатные листья, соус цезарь.",Салаты,349 с,https://nambafood.kg/dish_image/62787.png
Блины с икрой,2 шт.,Закуски горячие,508 с,https://nambafood.kg/dish_image/40073.png
Блины с мясом,2 шт.,Закуски горячие,197 с,https://nambafood.kg/dish_image/40074.png
Блины с творогом,2 шт.,Закуски горячие,147 с,https://nambafood.kg/dish_image/40075.png
Завтрак Фомича,150 г. Рыбные палочки.,Закуски горячие,363 с,https://nambafood.kg/dish_image/39721.png
Крылья орлёнок,200 г,Закуски горячие,292 с,https://nambafood.kg/dish_image/62788.png
«Оптом дешевле»,600/140 г. Тройная порция крыльев «Орлёнок» с соусом сальса.,Закуски горячие,798 с,https://nambafood.kg/dish_image/39744.png
Вареники с творогом,150 г,Закуски горячие,162 с,https://nambafood.kg/dish_image/40076.png
Вареники с картошкой,150 г,Закуски горячие,141 с,https://nambafood.kg/dish_image/40077.png
Тарас Шевченко,300 г. Борщ с чесночными тостами.,Супы,223 с,https://nambafood.kg/dish_image/40078.png
Зеленая кислая радость,300 г. Окрошка.,Супы,227 с,https://nambafood.kg/dish_image/40079.png
Прощай похмелье! Здравствуй рюмка,300 г. Щи с кислой капустой.,Супы,201 с,https://nambafood.kg/dish_image/39748.png
Щи зеленые,300 г,Супы,212 с,https://nambafood.kg/dish_image/40080.png
Лето в деревне Простоквашино,300 г. Суп грибной.,Супы,198 с,https://nambafood.kg/dish_image/39749.png
Большая семья,300 г. Суп с лапшой домашней и курицей.,Супы,191 с,https://nambafood.kg/dish_image/40081.png
Суп чечевичный,300 г,Супы,253 с,https://nambafood.kg/dish_image/40082.png
Тихий Дон,300 г. Уха царская.,Супы,312 с,https://nambafood.kg/dish_image/40083.png
Суп по-рецепту казахских товарищей,300 г. Шорпо с бараньей ножкой.,Супы,291 с,https://nambafood.kg/dish_image/39724.png
Суп с фрикадельками,300 г,Супы,262 с,https://nambafood.kg/dish_image/40084.png
«Сборная СССР»,300 г. Солянка.,Супы,264 с,https://nambafood.kg/dish_image/39723.png
Пельмени «Профсоюзные»,300 г,Супы,246 с,https://nambafood.kg/dish_image/40085.png
Дробь 16,300 г. Рассольник.,Супы,234 с,https://nambafood.kg/dish_image/40086.png
Острый суп по-рецепту китайских товарищей,300 г,Супы,298 с,https://nambafood.kg/dish_image/40087.png
Симфония,300 г. Суп гороховый с копченостями.,Супы,288 с,https://nambafood.kg/dish_image/40095.png
Тибон-стейк,200/150 г,Горячие блюда,791 с,https://nambafood.kg/dish_image/39746.png
«Кавказский пленник»,150 г. Каре ягненка с овощами гриль.,Горячие блюда,712 с,https://nambafood.kg/dish_image/39736.png
Жадина-говядина,250 г,Горячие блюда,642 с,https://nambafood.kg/dish_image/39756.png
Мечта командировочного,200 г.  Котлеты из телятины рубленые.,Горячие блюда,366 с,https://nambafood.kg/dish_image/40352.png
Привет Фрунзе!,250 г. Отбивная на ребрышке.,Горячие блюда,498 с,https://nambafood.kg/dish_image/40101.png
Бефстроганов,200 г,Горячие блюда,386 с,https://nambafood.kg/dish_image/40102.png
Тушеная баранья ножка,300/200 г,Горячие блюда,416 с,https://nambafood.kg/dish_image/62789.png
Рагу из баранины,250 г,Горячие блюда,391 с,https://nambafood.kg/dish_image/40350.png
Стейк ковбой,"300 г. Стейк ковбой, перец болгарский, картофель, перец соленый чили.",Горячие блюда,811 с,https://nambafood.kg/dish_image/62790.png
Стейк «Рибай»,"200/100 г. Мясо говядина, овощи гриль, помидорчики черри.",Горячие блюда,772 с,https://nambafood.kg/dish_image/39689.png
«Мужское счастье»,"250 г. Мясо говядины, чернослив, чеснок, лук репчатый.",Горячие блюда,531 с,https://nambafood.kg/dish_image/39691.png
Отбивная «Дело в шляпе»,"200 г. Бон филе, яйцо.",Горячие блюда,542 с,https://nambafood.kg/dish_image/62791.png
«Заблудшая овца»,"200 г. Филе баранины, лук, сметана.",Горячие блюда,516 с,https://nambafood.kg/dish_image/39700.png
Долма,300 г,Горячие блюда,376 с,https://nambafood.kg/dish_image/39703.png
Баклажанная каппоната,"250 г. Мясо говядина, овощи, базилик.",Горячие блюда,318 с,https://nambafood.kg/dish_image/39716.png
Любимое блюдо Ясера Арафата,200 г. Острые бараньи ребрышки.,Горячие блюда,426 с,https://nambafood.kg/dish_image/40099.png
Хинкали,3 шт.,Горячие блюда,212 с,https://nambafood.kg/dish_image/40104.png
Тимур и его команда,200 г. Макароны по-флотски.,Горячие блюда,234 с,https://nambafood.kg/dish_image/40105.png
«Любовь и голуби»,"150/70 г. Куриная грудка, лаваш, капуста, перец болгарский, лук.",Горячие блюда,335 с,https://nambafood.kg/dish_image/39699.png
Курица Че Гевара,250 г. Курица жареная по-мексикански.,Горячие блюда,334 с,https://nambafood.kg/dish_image/62793.png
«Курица вляпалась»,"200/100 г. Куриные котлеты, яйцо, помидоры, зелень.",Горячие блюда,373 с,https://nambafood.kg/dish_image/39695.png
«Птица счастья»,"200 г. Котлеты из курицы 4 шт., яйцо, масло сливочное, сыр, зелень.",Горячие блюда,371 с,https://nambafood.kg/dish_image/39688.png
«Курица в декрете»,"200/50 г. Куриная грудка, сыр, зеленый горошек, соус белый.",Горячие блюда,399 с,https://nambafood.kg/dish_image/39740.png
Фрикасе из курицы,200 г,Горячие блюда,341 с,https://nambafood.kg/dish_image/40343.png
Этот розовый улет,200 г. Форель натуральная.,Горячие блюда,664 с,https://nambafood.kg/dish_image/39734.png
Судак с соусом из козьего сыра,200 г,Горячие блюда,476 с,https://nambafood.kg/dish_image/40098.png
Судак запеченный в фольге,200 г,Горячие блюда,392 с,https://nambafood.kg/dish_image/40344.png
"Три желания, от серебряной рыбки",200 г. Рыба жареная по-домашнему.,Горячие блюда,374 с,https://nambafood.kg/dish_image/40108.png
«Владивосток-2000»,200/70 г. Семга под икорным соусом.,Горячие блюда,954 с,https://nambafood.kg/dish_image/39727.png
«Улов Чапаева»,"150/50 г. Судачок жареный, помидоры гриль, лимон.",Горячие блюда,343 с,https://nambafood.kg/dish_image/39739.png
Рулька,1 шт.,Горячие блюда,999 с,https://nambafood.kg/dish_image/40096.png
Рулька 1/2,Половинка,Горячие блюда,497 с,https://nambafood.kg/dish_image/40097.png
«Поджарок свиной»,"400 г. Свинина, картофель, лук репчатый.",Горячие блюда,596 с,https://nambafood.kg/dish_image/39687.png
Свиные отбивные «По ребрам»,"250/150 г. Свинина стейк, черри, картофель пюре.",Горячие блюда,619 с,https://nambafood.kg/dish_image/62794.png
«Обморок Саддама»,200 г,Горячие блюда,718 с,https://nambafood.kg/dish_image/39745.png
«Большой расколбас»,"2500 г. Колбаски гриль: мюнхенские, албанские, кабаноси, бременские куриные, швейцарские, нюрнбергские, купаты, фирменная, картофель фри, картофельное пюре, капуста тушеная, карнюшены, помидоры соленные, луковые кольца.",Колбасный ряд,2863 с,https://nambafood.kg/dish_image/39735.png
ГПТ-1 Фирменные,200/150 г,Колбасный ряд,379 с,https://nambafood.kg/dish_image/62866.png
ГПТ-2 Мюнхенские,150 г,Колбасный ряд,321 с,https://nambafood.kg/dish_image/62795.png
ГПТ-3 Нюрнберские,150 г,Колбасный ряд,342 с,https://nambafood.kg/dish_image/62796.png
ГПТ-4 Кабаноси,150/150 г,Колбасный ряд,344 с,https://nambafood.kg/dish_image/62797.png
ГПТ-5 Купаты,200/150 г,Колбасный ряд,361 с,https://nambafood.kg/dish_image/62798.png
ГПТ-6 Бременские,150 г,Колбасный ряд,316 с,https://nambafood.kg/dish_image/62799.png
ГПТ-7 Албанские,150 г,Колбасный ряд,341 с,https://nambafood.kg/dish_image/62800.png
