Наименование,Описание,Категория,Цена,Фото
K13 Жареный фасоль в кляре,300 г,Блюда с овощами,380 с,https://nambafood.kg/dish_image/80563.png
K14 Туфу по-домашнему,300 г,Блюда с овощами,330 с,https://nambafood.kg/dish_image/80564.png
K15 Туфу в пряно-остром соусе,300 г,Блюда с овощами,320 с,https://nambafood.kg/dish_image/81295.png
L1 Суп из домашней курицы и грибами,800 г,Супы,1080 с,https://nambafood.kg/dish_image/80570.png
L2 Кисло острый суп с говядиной,800 г,Супы,300 с,https://nambafood.kg/dish_image/80571.png
L3 Суп туфу и овощи,800 г,Супы,280 с,https://nambafood.kg/dish_image/80572.png
L4 Суп с помидором и яйцом,800 г,Супы,290 с,https://nambafood.kg/dish_image/80375.png
L5 Суп с кукурузой,800 г,Супы,260 с,https://nambafood.kg/dish_image/81297.png
L6 Суп говяжий фарш с крахмалом,800 г,Супы,260 с,https://nambafood.kg/dish_image/80376.png
L7 Суп с фрикадельками,800 г,Супы,680 с,https://nambafood.kg/dish_image/81296.png
M1 Пампушка,1 шт.,Гарниры,40 с,https://nambafood.kg/dish_image/80386.png
M2 Картофель фри,1 порция,Гарниры,130 с,https://nambafood.kg/dish_image/80387.png
M3 Лепешка,1 шт.,Гарниры,50 с,https://nambafood.kg/dish_image/80388.png
M4 Жареный рис с яйцом,1 порция,Гарниры,130 с,https://nambafood.kg/dish_image/80384.png
M5 Отварной рис,1 порция,Гарниры,60 с,https://nambafood.kg/dish_image/80385.png
