Наименование,Описание,Категория,Цена,Фото
Курица с перцем в пряно-остром соусе (E7),,Блюда из курицы,480 с,https://nambafood.kg/dish_image/132738.png
Курица с острым перцем (E8),,Блюда из курицы,550 с,https://nambafood.kg/dish_image/132740.png
Филе курицы с грибами (E9),,Блюда из курицы,380 с,https://nambafood.kg/dish_image/132739.png
Куриный желудок в кисло-остром соусе (E10),,Блюда из курицы,550 с,https://nambafood.kg/dish_image/132741.png
Филе курицы с овощами и арахисом (E11),,Блюда из курицы,360 с,https://nambafood.kg/dish_image/70676.png
Судак в кисло-сладком соусе (H1),,Блюда из рыбы,920 с,https://nambafood.kg/dish_image/132742.png
Живая рыба Синпай (H2),,Блюда из рыбы,1300 с,https://nambafood.kg/dish_image/132743.png
Тушеная рыба кусочками (H3),,Блюда из рыбы,1450 с,https://nambafood.kg/dish_image/132744.png
Тушеная живая рыба с маринованым перцем (H4),,Блюда из рыбы,1400 с,https://nambafood.kg/dish_image/104842.png
Креветки (очищенные) на жаровне (H5),,Блюда из рыбы,980 с,https://nambafood.kg/dish_image/132745.png
Креветки с сельдереем (H6),,Блюда из рыбы,980 с,https://nambafood.kg/dish_image/132746.png
Филе рыбы в кисло-сладком соусе (H7),,Блюда из рыбы,380 с,https://nambafood.kg/dish_image/132747.png
Филе рыбы в кисло-остром соусе (H8),,Блюда из рыбы,380 с,https://nambafood.kg/dish_image/132748.png
Судак в кисло-остром соусе (H9),,Блюда из рыбы,920 с,https://nambafood.kg/dish_image/70838.png
Рыба на пару (H10),,Блюда из рыбы,1200 с,https://nambafood.kg/dish_image/132749.png
Вареные креветки с соусом (H11),,Блюда из рыбы,1600 с,https://nambafood.kg/dish_image/132750.png
Очищенные креветки в кисло-сладком соусе (H12),,Блюда из рыбы,950 с,https://nambafood.kg/dish_image/132751.png
Запеченная рыба (H13),,Блюда из рыбы,1500 с,https://nambafood.kg/dish_image/132752.png
Жареная рисовая лапша (L1),,Гарниры,300 с,https://nambafood.kg/dish_image/132763.png
Жареный рис с очищенными креветками (L2),,Гарниры,250 с,https://nambafood.kg/dish_image/132762.png
Жареный рис с яйцом (L3),,Гарниры,160 с,https://nambafood.kg/dish_image/132761.png
Пампушка (L4),,Гарниры,60 с,https://nambafood.kg/dish_image/132757.png
Рис (L5),,Гарниры,60 с,https://nambafood.kg/dish_image/132759.png
Лепешка (L6),,Гарниры,50 с,https://nambafood.kg/dish_image/132760.png
Картофель фри (L7),,Гарниры,120 с,https://nambafood.kg/dish_image/132758.png
Лимон (L8),,Гарниры,100 с,https://nambafood.kg/dish_image/133394.png
Хрустящие бобы (L9),,Гарниры,150 с,https://nambafood.kg/dish_image/133462.png
