Наименование,Описание,Категория,Цена,Фото
Медальоны с овощами и соусом сальса,,Стейки,759 с,https://nambafood.kg/dish_image/120645.png
Медальоны с грибами в сливочном соусе,,Стейки,779 с,https://nambafood.kg/dish_image/121240.png
Филе судака в сливочном соусе,,Блюда из рыбы,479 с,https://nambafood.kg/dish_image/121242.png
Семга на розовом пюре,,Блюда из рыбы,799 с,https://nambafood.kg/dish_image/121243.png
Стейк из семги,,Блюда из рыбы,869 с,https://nambafood.kg/dish_image/121244.png
Форель на подушке из кабачков,,Блюда из рыбы,699 с,https://nambafood.kg/dish_image/141878.png
Судак на подушке из шпината,,Блюда из рыбы,449 с,https://nambafood.kg/dish_image/141879.png
Куриное филе баффало,,Блюда из птицы,389 с,https://nambafood.kg/dish_image/120653.png
Курица в кисло-сладком соусе,,Блюда из птицы,409 с,https://nambafood.kg/dish_image/120654.png
Филе цыпленка с бланшированным шпинатом,,Блюда из птицы,449 с,https://nambafood.kg/dish_image/120655.png
Запеченный цыпленок с овощами,,Блюда из птицы,759 с,https://nambafood.kg/dish_image/121245.png
Шашлык из овощей,,Шашлыки,249 с,https://nambafood.kg/dish_image/120657.png
Шашлык из печени,,Шашлыки,309 с,https://nambafood.kg/dish_image/120658.png
Шашлык из окорочков,,Шашлыки,289 с,https://nambafood.kg/dish_image/120659.png
Шашлык из куриных крылышек,,Шашлыки,329 с,https://nambafood.kg/dish_image/120660.png
Люля кебаб,,Шашлыки,389 с,https://nambafood.kg/dish_image/120661.png
Шашлык из говядины,,Шашлыки,439 с,https://nambafood.kg/dish_image/120662.png
Шашлык из филе баранины,,Шашлыки,439 с,https://nambafood.kg/dish_image/120663.png
Микс из шашлыков,"Баранина, говядина, окорочка, крылышки, овощи, люля кебаб, печень.",Шашлыки,2299 с,https://nambafood.kg/dish_image/120664.png
Наполеон,,Десерты,249 с,https://nambafood.kg/dish_image/120668.png
Торт «Блюберри»,,Десерты,329 с,https://nambafood.kg/dish_image/120675.png
Блинный брауни шоколадный,,Десерты,349 с,https://nambafood.kg/dish_image/120678.png
Coca cola 1 л,,Напитки,189 с,https://nambafood.kg/dish_image/120679.png
Fanta 1 л,,Напитки,189 с,https://nambafood.kg/dish_image/120680.png
Sprite 1 л,,Напитки,189 с,https://nambafood.kg/dish_image/120681.png
BonAqua с газом 1 л,,Напитки,99 с,https://nambafood.kg/dish_image/120682.png
BonAqua без газа 1 л,,Напитки,99 с,https://nambafood.kg/dish_image/120683.png
