Наименование,Описание,Категория,Цена,Фото
Хрен,100 гр.,Соусы,50 с,https://nambafood.kg/dish_image/48769.png
Горчица,100 гр.,Соусы,50 с,https://nambafood.kg/dish_image/48770.png
Цыпленок табака целый,,Стейки/ Барбекю/ Гриль/ Колбаски,570 с,https://nambafood.kg/dish_image/51247.png
Цыпленок табака 0.5,,Стейки/ Барбекю/ Гриль/ Колбаски,285 с,https://nambafood.kg/dish_image/51248.png
Сочный свиной стейк с соусом,350гр,Стейки/ Барбекю/ Гриль/ Колбаски,395 с,https://nambafood.kg/dish_image/48777.png
Свиные ребра мариннованые пивом,300гр,Стейки/ Барбекю/ Гриль/ Колбаски,375 с,https://nambafood.kg/dish_image/48779.png
Рулька  поросячья  запеченная 1 шт.,1Кг,Стейки/ Барбекю/ Гриль/ Колбаски,870 с,https://nambafood.kg/dish_image/48775.png
Жареная свиная колбаса с хреном,300гр,Стейки/ Барбекю/ Гриль/ Колбаски,375 с,https://nambafood.kg/dish_image/48783.png
Котлеты говядина свинина 1 шт.,,Стейки/ Барбекю/ Гриль/ Колбаски,140 с,https://nambafood.kg/dish_image/119035.png
Маринованная свинина жареная с луком и помидорами,300 гр.,Стейки/ Барбекю/ Гриль/ Колбаски,385 с,https://nambafood.kg/dish_image/119037.png
Вареники с картошкой 0.5 кг.,,Полуфабрикаты,110 с,https://nambafood.kg/dish_image/103201.png
Вареники с капустой 0.5 кг.,,Полуфабрикаты,110 с,https://nambafood.kg/dish_image/103202.png
Вареники с сыром и кинзой 0.5 кг.,,Полуфабрикаты,185 с,https://nambafood.kg/dish_image/103203.png
Вареники с картошкой и грибами 0.5 кг.,,Полуфабрикаты,160 с,https://nambafood.kg/dish_image/103204.png
Вареники со шпинатом 0.5 кг.,,Полуфабрикаты,205 с,https://nambafood.kg/dish_image/103205.png
Вареники с творогом 0.5 кг.,,Полуфабрикаты,160 с,https://nambafood.kg/dish_image/103206.png
Вареники с вишней 0.5 кг.,,Полуфабрикаты,195 с,https://nambafood.kg/dish_image/104146.png
Вареники с клубникой 0.5 кг.,,Полуфабрикаты,195 с,https://nambafood.kg/dish_image/103207.png
Пельмени говядина 0.5 кг.,,Полуфабрикаты,220 с,https://nambafood.kg/dish_image/103208.png
Равиоли из шпинатного теста с курицей и сыром 0.5 кг.,,Полуфабрикаты,210 с,https://nambafood.kg/dish_image/111421.png
Сырники 0.5 кг.,,Полуфабрикаты,170 с,https://nambafood.kg/dish_image/103210.png
"Пельмени говядина свинина 0,5 кг.",,Полуфабрикаты,220 с,https://nambafood.kg/dish_image/119039.png
Рулька  поросячья  запеченная 1 шт.,1Кг,Блюда на заказ ( предзаказ за 48 часов),870 с,https://nambafood.kg/dish_image/48775.png
Молодой поросенок,Цена за 1 кг. Молодой поросенок  ( Вес готового 6 -7 кг )за 3 дня,Блюда на заказ ( предзаказ за 48 часов),1590 с,https://nambafood.kg/dish_image/48801.png
