Наименование,Описание,Категория,Цена,Фото
Перепелиные яйца,1 шт.,Добавки к плову,25 с,https://nambafood.kg/dish_image/67699.png
Куриные яйца,1 шт.,Добавки к плову,30 с,https://nambafood.kg/dish_image/67698.png
Ассорти из добавок,200 г,Добавки к плову,120 с,https://nambafood.kg/dish_image/141911.png
Бефстроганов с пюре,"Говядина, шампиньоны, лук, пюре, огурцы маринованные, сливочный соус",Европейские блюда,350 с,https://nambafood.kg/dish_image/141899.png
Бифштекс из говядины с яйцом и  отварным рисом,250 г,Европейские блюда,370 с,https://nambafood.kg/dish_image/129160.png
Домашние котлеты из телятины с пюре,250 г,Европейские блюда,340 с,https://nambafood.kg/dish_image/129166.png
Гуляш венгерский,"Говядина, белая фасоль, морковь,",Европейские блюда,350 с,https://nambafood.kg/dish_image/141900.png
Нежный куриный рулет,200 г,Европейские блюда,380 с,https://nambafood.kg/dish_image/129177.png
Домашние вареники с картошкой,300 г,Европейские блюда,180 с,https://nambafood.kg/dish_image/129162.png
Жареные пельмени,,Европейские блюда,220 с,https://nambafood.kg/dish_image/141901.png
Нежное фрикасе из курицы,350 гр.,Европейские блюда,350 с,https://nambafood.kg/dish_image/129203.png
Фрикасе из форели,"Филе форели, шампиньоны, брокколи, картофель в сливочном",Европейские блюда,410 с,https://nambafood.kg/dish_image/141902.png
Судак под сливочным соусом,,Европейские блюда,320 с,https://nambafood.kg/dish_image/141903.png
Спагетти болоньезе,"Спагетти, соус болоньезе, сыр пармезан",Европейские блюда,320 с,https://nambafood.kg/dish_image/141904.png
Фетучини с лососем и брокколи в сливочном соусе,360 г,Европейские блюда,340 с,https://nambafood.kg/dish_image/129183.png
Нежное куриное филе,"В сливочном соусе с домашними картофельными ньокками, вяленные томатами, шампиньоны и шпинатом, посыпанные сыром пармезан",Европейские блюда,380 с,https://nambafood.kg/dish_image/141906.png
Радужная форель,400 г,Европейские блюда,410 с,https://nambafood.kg/dish_image/129182.png
Цыпленок Табака,500 гр.,Европейские блюда,500 с,https://nambafood.kg/dish_image/129170.png
Стейк из сёмги,250 г. В сливочно-икорном соусе.,Европейские блюда,750 с,https://nambafood.kg/dish_image/129179.png
Рибай стейк,350 г. Подается с крокетами.,Европейские блюда,800 с,https://nambafood.kg/dish_image/129171.png
Ковбой стейк,400 г. Подается с картофелем по-деревенски.,Европейские блюда,800 с,https://nambafood.kg/dish_image/129206.png
T-bone стейк,400 г. Подается с картофелем по-деревенски.,Европейские блюда,800 с,https://nambafood.kg/dish_image/129207.png
Ассорти из шашлыков,,Шашлыки,2000 с,https://nambafood.kg/dish_image/129188.png
Шашлык из бараньих ребрышек,280 г,Шашлыки,350 с,https://nambafood.kg/dish_image/129221.png
Шашлык из баранины,200 г,Шашлыки,300 с,https://nambafood.kg/dish_image/129222.png
Шашлык из говядины,200 г,Шашлыки,300 с,https://nambafood.kg/dish_image/129223.png
Шашлык из окорочков,250 г,Шашлыки,210 с,https://nambafood.kg/dish_image/129224.png
Шашлык из куриных крыльев,300 г,Шашлыки,220 с,https://nambafood.kg/dish_image/129225.png
Люля кебаб,200 г,Шашлыки,210 с,https://nambafood.kg/dish_image/129226.png
Шашлык из печени,200 г,Шашлыки,210 с,https://nambafood.kg/dish_image/129227.png
Овощной шашлык,200 г,Шашлыки,130 с,https://nambafood.kg/dish_image/129230.png
Шампиньоны на мангале,220 г,Шашлыки,260 с,https://nambafood.kg/dish_image/129231.png
Бараньи семечки,200 г,Шашлыки,230 с,https://nambafood.kg/dish_image/129229.png
Форель на мангале,300 г,Шашлыки,360 с,https://nambafood.kg/dish_image/129208.png
Картофель фри,150 г,Гарниры,115 с,https://nambafood.kg/dish_image/129232.png
Рис,150 г,Гарниры,80 с,https://nambafood.kg/dish_image/129233.png
Картофельное пюре,150 г,Гарниры,80 с,https://nambafood.kg/dish_image/129234.png
Гречка,150 г,Гарниры,80 с,https://nambafood.kg/dish_image/129235.png
Картофель по-деревенски,150 г,Гарниры,115 с,https://nambafood.kg/dish_image/129236.png
Овощи гриль,150 г,Гарниры,160 с,https://nambafood.kg/dish_image/67724.png
Крокеты,150 г,Гарниры,110 с,https://nambafood.kg/dish_image/129237.png
Сметана,50 г,Соусы,70 с,https://nambafood.kg/dish_image/129238.png
Домашний соус,50 г,Соусы,70 с,https://nambafood.kg/dish_image/129239.png
Шашлычный соус,50 г,Соусы,75 с,https://nambafood.kg/dish_image/129240.png
Сальса соус,50 г,Соусы,90 с,https://nambafood.kg/dish_image/129243.png
Кетчуп,50 г,Соусы,90 с,https://nambafood.kg/dish_image/129242.png
Соевый соус,50 г,Соусы,70 с,https://nambafood.kg/dish_image/129244.png
Чесночный соус,50 г,Соусы,70 с,https://nambafood.kg/dish_image/129245.png
Смородиновый,,Десерты,200 с,https://nambafood.kg/dish_image/137605.png
Рафаэлло,,Десерты,200 с,https://nambafood.kg/dish_image/137606.png
Медовый,,Десерты,170 с,https://nambafood.kg/dish_image/137607.png
Шоколадный,,Десерты,160 с,https://nambafood.kg/dish_image/137608.png
Наполеон,1 порция,Десерты,180 с,https://nambafood.kg/dish_image/137609.png
Карамельный чизкейк,,Десерты,180 с,https://nambafood.kg/dish_image/137610.png
Pepsi 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/71352.png
Mirinda 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/71353.png
7UP 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/71354.png
Минеральная вода газированная 1 л.,,Напитки,70 с,https://nambafood.kg/dish_image/104801.png
Минеральная вода Asu 1 л.,,Напитки,70 с,https://nambafood.kg/dish_image/104802.png
Натуральный сок в ассортименте,1 л.,Напитки,160 с,https://nambafood.kg/dish_image/46714.png
Компот ягодный,1 л.,Напитки,130 с,https://nambafood.kg/dish_image/46722.png
