Наименование,Описание,Категория,Цена,Фото
5 острых стрипса,Только любимый вкус - и ничего лишнего. Кусочки цельного куриного филе,Курочка,259 с,https://nambafood.kg/dish_image/55030.png
8 острых стрипсов,Только любимый вкус - и ничего лишнего. Кусочки цельного куриного филе,Курочка,389 с,https://nambafood.kg/dish_image/55031.png
6 Наггетсов,Попробуйте наггетсы от Сандерса! Это сытно и вкусно!,Курочка,115 с,https://nambafood.kg/dish_image/97967.png
9 Наггетсов,Попробуйте наггетсы от Сандерса! Это сытно и вкусно!,Курочка,169 с,https://nambafood.kg/dish_image/97968.png
Байтсы - стандартная порция,"Свежие сочные кусочки курицы в обжигающе острой хрустящей панировке ""Hot and Spicy"". Взрыв вкуса для любителей острых ощущений!",Курочка,125 с,https://nambafood.kg/dish_image/97969.png
Байтсы - большая порция,"Свежие сочные кусочки курицы в обжигающе острой хрустящей панировке ""Hot and Spicy"". Взрыв вкуса для любителей острых ощущений!",Курочка,175 с,https://nambafood.kg/dish_image/97970.png
Острый Баскет,4 острые ножки и 6 острых крыльев,Баскеты,609 с,https://nambafood.kg/dish_image/128938.png
Баскет М 18,18 острых крылышек,Баскеты,749 с,https://nambafood.kg/dish_image/55035.png
Баскет L 26 NEW,26 острых крылышек,Баскеты,1039 с,https://nambafood.kg/dish_image/139203.png
Баскет 5 ножек,,Баскеты,419 с,https://nambafood.kg/dish_image/95637.png
Баскет 10 ножек,,Баскеты,809 с,https://nambafood.kg/dish_image/97980.png
Баскет 5 острых ножек,,Баскеты,419 с,https://nambafood.kg/dish_image/109839.png
Баскет 10 острых ножек,,Баскеты,809 с,https://nambafood.kg/dish_image/109840.png
Сандерс баскет оригинальный,"Баскет от Полковника Сандерса! 1 ножка, 2 крыла, 2 стрипса оригинального, байтсы 63 г.",Баскеты,369 с,https://nambafood.kg/dish_image/97979.png
Сандерс Баскет острый,"Баскет от Полковника Сандерса! 1 ножка, 2 крыла, 2 стрипса острого, байтсы 63 г.",Баскеты,369 с,https://nambafood.kg/dish_image/77374.png
