Наименование,Описание,Категория,Цена,Фото
Картошка целиком «Вкус детства»,Шашлык из картошки,Шашлыки,180 с,https://nambafood.kg/dish_image/119614.png
Грибы шампиньоны,,Шашлыки,220 с,https://nambafood.kg/dish_image/119616.png
Овощной шашлык,,Шашлыки,200 с,https://nambafood.kg/dish_image/119618.png
Картошка с курдюком,,Шашлыки,130 с,https://nambafood.kg/dish_image/119620.png
Шашлык из форели,,Шашлыки,550 с,https://nambafood.kg/dish_image/119622.png
Семга стейк,,Шашлыки,650 с,https://nambafood.kg/dish_image/119624.png
Шаурма с люля кебабом,,Шашлыки,310 с,https://nambafood.kg/dish_image/119612.png
Шаурма в лаваше на мангале с баранины,,Шашлыки,310 с,https://nambafood.kg/dish_image/94657.png
Шаурма в лаваше на мангале с курицы,,Шашлыки,310 с,https://nambafood.kg/dish_image/94663.png
Шаурма в лаваше на мангале с телятины,,Шашлыки,350 с,https://nambafood.kg/dish_image/94662.png
Дорадо на гриле,,Шашлыки,500 с,https://nambafood.kg/dish_image/120165.png
Скумбрия жареная,,Шашлыки,550 с,https://nambafood.kg/dish_image/120170.png
Маринка жареная на масле,,Шашлыки,450 с,https://nambafood.kg/dish_image/120169.png
Шашлык баранина перзола,,Шашлыки,380 с,https://nambafood.kg/dish_image/140598.png
Майонез,25 гр.,Соусы,25 с,https://nambafood.kg/dish_image/94582.png
Кетчуп,25 гр.,Соусы,25 с,https://nambafood.kg/dish_image/94583.png
Лазы,25 гр.,Соусы,25 с,https://nambafood.kg/dish_image/94584.png
Сметана,25 гр.,Соусы,25 с,https://nambafood.kg/dish_image/94585.png
Шашлычный соус,60 гр.,Соусы,40 с,https://nambafood.kg/dish_image/94588.png
Лук маринованный,100 гр.,Соусы,20 с,https://nambafood.kg/dish_image/94589.png
Соус к долме,60 гр.,Соусы,40 с,https://nambafood.kg/dish_image/94590.png
Наршораб,25 гр.,Соусы,50 с,https://nambafood.kg/dish_image/94591.png
Лепешка,1 шт.,Хлеб,40 с,https://nambafood.kg/dish_image/94535.png
Лаваш,1 шт.,Хлеб,20 с,https://nambafood.kg/dish_image/94536.png
Хачапури,1 шт.,Хлеб,200 с,https://nambafood.kg/dish_image/99192.png
Кутабы с зеленью,1 шт.,Хлеб,30 с,https://nambafood.kg/dish_image/94770.png
Кутабы с сыром,1 шт.,Хлеб,40 с,https://nambafood.kg/dish_image/94771.png
Кутабы с мясом,1 шт.,Хлеб,40 с,https://nambafood.kg/dish_image/94772.png
Хачапури по мегрельски,,Хлеб,350 с,https://nambafood.kg/dish_image/140599.png
Хачапури по аджарски,,Хлеб,350 с,https://nambafood.kg/dish_image/140600.png
Coca-Cola 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/141376.png
Fanta 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/141377.png
Sprite 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/141378.png
