Наименование,Описание,Категория,Цена,Фото
Пюре,,Гарниры,115 с,https://nambafood.kg/dish_image/141347.png
Чуканутый,"Чука, угорь, творожный сыр, соус гамадари",Роллы,285 с,https://nambafood.kg/dish_image/139827.png
Колибри ролл,"Креветки, авакадо, ананас, груша, творожный сыр, майонез",Роллы,325 с,https://nambafood.kg/dish_image/139838.png
Филадельфия,"Семга, авокадо, творожный сыр",Роллы,365 с,https://nambafood.kg/dish_image/139822.png
Калифорния,"Крабовые палочки, масага, огурцы, майонез",Роллы,315 с,https://nambafood.kg/dish_image/139825.png
Экзотический,"Семга, креветки, творожный сыр, угорь, кунжут",Роллы,345 с,https://nambafood.kg/dish_image/139828.png
Канада,"Канада, творожный сыр, огурцы, унаги, соус унаги",Роллы,395 с,https://nambafood.kg/dish_image/139823.png
Запеченный ролл,"Угорь, творожный сыр, курица, моцарелла, крем бальзамик",Роллы,315 с,https://nambafood.kg/dish_image/139824.png
Токио ролл,"Семга, дайкон, листья салата, айсберг, пекантный соус",Роллы,395 с,https://nambafood.kg/dish_image/139839.png
Манго маракуя,"Пюре маракуи, сироп маракуи, клюквенный сок, кусочки апельсина и мяты",Лимонады,345 с,https://nambafood.kg/dish_image/140221.png
Цитрусовый лимонад,"Свежевыжатый сок апельсина, сахарный сироп, кусочки апельсина и мяты",Лимонады,345 с,https://nambafood.kg/dish_image/140222.png
Клубника-грейпфрут,"Фреш грейпфрут, сироп клубника",Лимонады,285 с,https://nambafood.kg/dish_image/140223.png
Свежий Ананас,"Фреш ананаса, сок ананаса, шпинат",Лимонады,285 с,https://nambafood.kg/dish_image/140224.png
Банан и мята,"Пюре банана, монин, сироп агава, сироп банан",Лимонады,285 с,https://nambafood.kg/dish_image/140225.png
Колибри лимонад,"Блю круасао, фреш апельсиновый, кефир",Лимонады,285 с,https://nambafood.kg/dish_image/140226.png
Цитрусовый лимонад,"Апельсиновый фреш, монин",Лимонады,285 с,https://nambafood.kg/dish_image/140227.png
Манго маракуя,"Пюре маракуйая, сироп маракуйя, морс",Лимонады,285 с,https://nambafood.kg/dish_image/140228.png
