Наименование,Описание,Категория,Цена,Фото
Курица карри,"Кур. грудинка, шампиньоны, соус карри, рис",Блюда из птицы,350 с,https://nambafood.kg/dish_image/140965.png
Курица на жаровне,"Кур. грудка, перец болг., помидоры, чеснок, соевый соус",Блюда из птицы,330 с,https://nambafood.kg/dish_image/140966.png
Пиката из курицы,"Куриная грудинка, черри, гранатовый соус, цукини, морковь, шампиньоны, брокколи, фри",Блюда из птицы,360 с,https://nambafood.kg/dish_image/140967.png
Эскалоп миланьеза,"Кур. грудинка, спагетти, сулугуни, черри, пармезан, томат. соус",Блюда из птицы,390 с,https://nambafood.kg/dish_image/140968.png
Филе семги,"Черри, пюре, зелень, соус шафран, гарнир из шпината",Блюда из рыбы,850 с,https://nambafood.kg/dish_image/140969.png
Стейк из семги,"Черри, запеченные овощи, зелень, соус шафран, гарнир из шпината, икра красная",Блюда из рыбы,850 с,https://nambafood.kg/dish_image/140970.png
Рыба по-китайски,"Судак, перец болг., помидоры, чеснок, соевый соус, огурцы, листья салата, маслины, лимон",Блюда из рыбы,340 с,https://nambafood.kg/dish_image/140971.png
Рыба на жаровне,"Судак, перец болг., помидоры, чеснок, соевый соус",Блюда из рыбы,330 с,https://nambafood.kg/dish_image/140972.png
Филе форели,"Форель, черри, запеченная картошка, зелень, соус бринесс",Блюда из рыбы,520 с,https://nambafood.kg/dish_image/140973.png
Запеченная картошка,,Гарниры,150 с,https://nambafood.kg/dish_image/140974.png
Рис «Пилав»‎‎,150 гр.,Гарниры,90 с,https://nambafood.kg/dish_image/18886.png
Рис по-тайски,"150 гр. Рис пилав, грибы, перчики чили, имбирь, соевый соус.",Гарниры,180 с,https://nambafood.kg/dish_image/106940.png
Овощи гриль,"Перец болг., шампиньоны, цукини, баклажаны, черри",Гарниры,160 с,https://nambafood.kg/dish_image/140975.png
Картофель фри,,Гарниры,140 с,https://nambafood.kg/dish_image/140978.png
Овощи на пару,"Брокколи, морковь, цукини",Гарниры,140 с,https://nambafood.kg/dish_image/140976.png
Картофель «Кантри»‎‎,"Картофель, перец болг.",Гарниры,150 с,https://nambafood.kg/dish_image/140977.png
Спагетти Болоньезе,"Спагетти, соус болоньезе, соус томатный, сыр Пармезан",Паста,240 с,https://nambafood.kg/dish_image/140979.png
Пенне арабьята,"Паста пенная, чеснок, соус томатный, перец острый, сыр Пармезан",Паста,220 с,https://nambafood.kg/dish_image/140980.png
Феттучинно с креветками,"Паста феттучино, креветки, сливки, пармезан, базилик",Паста,430 с,https://nambafood.kg/dish_image/140981.png
Феттучино комболи,"Паста феттучино, куриная грудка, сливки, пармезан, базилик",Паста,350 с,https://nambafood.kg/dish_image/140982.png
Лаваш,1 шт.,Хлеб,70 с,https://nambafood.kg/dish_image/140983.png
Лепешка,,Хлеб,40 с,https://nambafood.kg/dish_image/77117.png
Лаваш дурум,,Хлеб,30 с,https://nambafood.kg/dish_image/106960.png
Ассорти,"Кафта, баранина с жиром, крылышки, бар. ребра, чикен таук, сарма кебаб, запеченные овощи, помидоры, лимон, салат по сезону",Шашлыки,2800 с,https://nambafood.kg/dish_image/141004.png
Адана кебаб,"Шашлык из фарша, запеченные овощи, рис пилав, салат по сезонуШашлык из фарша, запеченные овощи, рис пилав, салат по сезону",Шашлыки,370 с,https://nambafood.kg/dish_image/140984.png
Урфа кебаб,"Шашлык из фарша с соусом, запеченные овощи, рис пилав, салат по сезону, фри",Шашлыки,420 с,https://nambafood.kg/dish_image/140985.png
