Наименование,Описание,Категория,Цена,Фото
Горчица,,Соусы,58 с,https://nambafood.kg/dish_image/75417.png
Сметана домашняя,,Соусы,68 с,https://nambafood.kg/dish_image/47659.png
Лепешка «Пита»,,Выпечка,118 с,https://nambafood.kg/dish_image/47994.png
Хлебная корзина,,Выпечка,118 с,https://nambafood.kg/dish_image/76541.png
Боорсоки,,Выпечка,148 с,https://nambafood.kg/dish_image/76510.png
Пицца «Мясная»,,Пицца,598 с,https://nambafood.kg/dish_image/75422.png
Пицца «Маргарита»,,Пицца,598 с,https://nambafood.kg/dish_image/116508.png
Пицца «Пепперони»,,Пицца,598 с,https://nambafood.kg/dish_image/47749.png
Пицца «Примавера»,,Пицца,598 с,https://nambafood.kg/dish_image/116509.png
Бургер из телятины,,Бургеры,428 с,https://nambafood.kg/dish_image/75510.png
Чизбургер,,Бургеры,458 с,https://nambafood.kg/dish_image/76512.png
Coca cola 1 л,,Напитки,159 с,https://nambafood.kg/dish_image/116511.png
Fanta 1 л,,Напитки,159 с,https://nambafood.kg/dish_image/47804.png
Sprite 1 л,,Напитки,159 с,https://nambafood.kg/dish_image/47805.png
"Тоник «Швепс» 0,33 л",,Напитки,129 с,https://nambafood.kg/dish_image/47806.png
Энергетический напиток Red Bull 0.25 л,,Напитки,229 с,https://nambafood.kg/dish_image/116510.png
Legenda 1 л,,Напитки,109 с,https://nambafood.kg/dish_image/47800.png
Сет №1 Пивной острый,"Острый перчик, острый арахис, куриные крылышки, острые колбаски, чипсы картофельные.",Сеты,798 с,https://nambafood.kg/dish_image/116533.png
Вок вегетарианский с пшеничной лапшой,"Баклажан, кабачок, паприка, шпинат, черри, ростки сои, соус вок.",Wok,328 с,https://nambafood.kg/dish_image/76513.png
Вок вегетарианский с рисовой лапшой,"Баклажан, кабачок, паприка, шпинат, черри, ростки сои, соус вок.",Wok,328 с,https://nambafood.kg/dish_image/116514.png
Вок вегетарианский с гречневой лапшой,"Баклажан, кабачок, паприка, шпинат, черри, ростки сои, соус вок.",Wok,328 с,https://nambafood.kg/dish_image/116515.png
Вок с курицей с пшеничной лапшой,"Куриная грудка, баклажан, кабачок, паприка, ростки сои, соус вок.",Wok,398 с,https://nambafood.kg/dish_image/75430.png
Вок с курицей с рисовой лапшой,"Куриная грудка, баклажан, кабачок, паприка, ростки сои, соус вок.",Wok,398 с,https://nambafood.kg/dish_image/116516.png
Вок с курицей с гречневой лапшой,"Куриная грудка, баклажан, кабачок, паприка, ростки сои, соус вок.",Wok,398 с,https://nambafood.kg/dish_image/116517.png
Вок с говядиной и пшеничной лапшой,"Нежные ломтики бон филе, баклажан, кабачок, паприка, ростки сои, соус вок.",Wok,498 с,https://nambafood.kg/dish_image/75431.png
Вок с говядиной и рисовой лапшой,"Нежные ломтики бон филе, баклажан, кабачок, паприка, ростки сои, соус вок.",Wok,498 с,https://nambafood.kg/dish_image/116518.png
Вок с говядиной и гречневой лапшой,"Нежные ломтики бон филе, баклажан, кабачок, паприка, ростки сои, соус вок.",Wok,498 с,https://nambafood.kg/dish_image/116519.png
Имбирный лимонад 1 л,"Лимон, имбирь, мята, сахарный сироп, содовая.",Лимонад,399 с,https://nambafood.kg/dish_image/116520.png
Клубничный лимонад 1 л,,Лимонад,399 с,https://nambafood.kg/dish_image/116521.png
Огуречный лимонад 1 л,"Огурец, лайм, мята, лимонный сок, содовая.",Лимонад,399 с,https://nambafood.kg/dish_image/116522.png
Ягодный лимонад 1 л,"Ассорти ягод, сахарный сироп, содовая.",Лимонад,399 с,https://nambafood.kg/dish_image/116523.png
Цитрусовый лимонад 1 л,,Лимонад,399 с,https://nambafood.kg/dish_image/116524.png
Мохито классика 1 л,"Мята, лимонный сироп, лимон, сахарный сироп, содовая.",Лимонад,399 с,https://nambafood.kg/dish_image/116525.png
Мохито клубника 1 л,"Клубника, мята, лимонный сок, лимон, содовая.",Лимонад,399 с,https://nambafood.kg/dish_image/116526.png
Грин ти смузи,"300 мл. Брокколи, чай, киви.",Смузи,329 с,https://nambafood.kg/dish_image/116527.png
Зеленый смузи,"300 мл. Апельсин, киви, банан, петрушка.",Смузи,329 с,https://nambafood.kg/dish_image/116528.png
Бордо смузи,"300 мл. Смородина, банан, грейпфрут.",Смузи,329 с,https://nambafood.kg/dish_image/116529.png
Банановый смузи,"300 мл. Банан, апельсиновый сок, сок манго.",Смузи,329 с,https://nambafood.kg/dish_image/116530.png
Шпинатный смузи,"300 мл. Банан, яблоко, шпинат.",Смузи,329 с,https://nambafood.kg/dish_image/116531.png
Чизкейк,,Десерты,258 с,https://nambafood.kg/dish_image/75503.png
