Наименование,Описание,Категория,Цена,Фото
Пицца мясная,"Пицца-соус, сыр «Моцарелла», кусочки бонфиле, помидоры, болгарский перец, маслины, оливки, кукуруза, зелёный горошек, красный лук, шампиньоны, базилик",Пицца,760 с,https://nambafood.kg/dish_image/132059.png
Пиде с сыром,"Тесто, сыр Кашар",Пиде,490 с,https://nambafood.kg/dish_image/131936.png
Пиде ассорти,"Сыр кашар, прожаренное мясо, яйцо, шпинат, суджук",Пиде,640 с,https://nambafood.kg/dish_image/128433.png
Пиде с сыром и прожаренным мясом,"Тесто, сыр Кашар, жареное мясо",Пиде,620 с,https://nambafood.kg/dish_image/131937.png
Пиде с сыром и шпинатом,"Тесто, сыр Кашар, шпинат",Пиде,580 с,https://nambafood.kg/dish_image/131938.png
Куриная грудка с гарниром,"Филе куриное, рис, помидоры, огурцы, шпинат, кукуруза, яйцо",Диетическое меню,650 с,https://nambafood.kg/dish_image/87395.png
Семга с гарниром,"Филе семги, рис, помидоры, огурцы, шпинат, кукуруза, яйцо",Диетическое меню,850 с,https://nambafood.kg/dish_image/87396.png
Баклава с фисташкой,Турецкая сладость,Десерты,270 с,https://nambafood.kg/dish_image/131933.png
Сарма с фисташкой,Турецкая сладость,Десерты,330 с,https://nambafood.kg/dish_image/87454.png
Шоколадный Шарм,"Мука, сахар, яйцо, какао, орех грецкий, паста шоколадная, сливки, молоко, печенье",Десерты,320 с,https://nambafood.kg/dish_image/102457.png
Медовик,Медовое пирожное со сгущенкой,Десерты,280 с,https://nambafood.kg/dish_image/134307.png
Наполеон,"Сливки 33%, маскарпоне, сыр творожный, мука, масло сливочное, яйцо, крем патисьер, ягодный соус",Десерты,280 с,https://nambafood.kg/dish_image/131935.png
Сютлач,Турецкая молочная сладость,Десерты,270 с,https://nambafood.kg/dish_image/107704.png
Тирамису,"Маскарпоне, савоярди, сливки, какао",Десерты,330 с,https://nambafood.kg/dish_image/87456.png
Чизкейк «Сан Себастьян»,"Сыр творожный, сливки, паста шоколадная",Десерты,320 с,https://nambafood.kg/dish_image/100901.png
Торт Сникерс,"Яйцо, сахар, мука, какао, сыр творожный, сливки 33%, арахис, масло сливочное, паста шоколадная, топпинг шоколад, сникерс",Десерты,330 с,https://nambafood.kg/dish_image/142410.png
Эклер 1 шт.,"Сахарная пудра, сливки 33%, мука, яйцо, паста шоколадная, масло сливочное, сыр творожный",Десерты,130 с,https://nambafood.kg/dish_image/142411.png
Антиникотин,"Апельсин, морковь, яблоко, имбирь",Витамины,360 с,https://nambafood.kg/dish_image/87704.png
Апельсиновый фреш,Апельсин,Витамины,360 с,https://nambafood.kg/dish_image/87705.png
Имбирный детокс,"Яблоко, морковь, имбирь",Витамины,360 с,https://nambafood.kg/dish_image/87708.png
Морковный фреш,Морковь,Витамины,320 с,https://nambafood.kg/dish_image/87709.png
Яблочный фреш,Яблоко,Витамины,360 с,https://nambafood.kg/dish_image/87711.png
Зеленый чай,"Зеленый чай, лимон, апельсин и яблоко",Чай,130 с,https://nambafood.kg/dish_image/87827.png
Имбирный чай,"Имбирь, лимон и мед",Чай,190 с,https://nambafood.kg/dish_image/87832.png
Облепиховый чай,"Облепиха, апельсин, имбирь и мед",Чай,190 с,https://nambafood.kg/dish_image/87840.png
Смородиновый чай,"Смородина, лимон, мята и мед",Чай,190 с,https://nambafood.kg/dish_image/87851.png
Чай лесные ягоды,"Ежевика с/м,малина с/м, черника с/м, мед, мята, лимон, сироп клубника",Чай,190 с,https://nambafood.kg/dish_image/87866.png
Чай персик-имбирь,"Имбирь, лимон, сок персик, апельсин, яблоко, концентрат персик",Чай,190 с,https://nambafood.kg/dish_image/87871.png
Черничный чай,"Черника, апельсин и мед.",Чай,190 с,https://nambafood.kg/dish_image/87877.png
Эрл грей,Чай эрл грей,Чай,100 с,https://nambafood.kg/dish_image/87882.png
Горячий какао,"молоко, какао",Кофе,220 с,https://nambafood.kg/dish_image/87400.png
Американо,Эспрессо,Кофе,230 с,https://nambafood.kg/dish_image/87398.png
Индийский латте,"Экспрессо, миндаль, корица",Кофе,290 с,https://nambafood.kg/dish_image/87401.png
Капучино,"Эспрессо, молоко",Кофе,260 с,https://nambafood.kg/dish_image/87402.png
Карамельный капучино,"эспрессо, молоко, карамель",Кофе,270 с,https://nambafood.kg/dish_image/87403.png
Кофе мокка,"Эспрессо, мокка, молоко",Кофе,270 с,https://nambafood.kg/dish_image/87407.png
Кофе латте,"Эспрессо, молоко",Кофе,270 с,https://nambafood.kg/dish_image/87405.png
Раф кофе,"Эспрессо, молоко, сливки, сироп ваниль",Кофе,260 с,https://nambafood.kg/dish_image/87717.png
Фильтр кофе,Фильтрованный кофе,Кофе,230 с,https://nambafood.kg/dish_image/87720.png
Айс капучино,"Эспрессо, молоко",Айс кофе,260 с,https://nambafood.kg/dish_image/87724.png
Айс латте,"Эспрессо, молоко",Айс кофе,260 с,https://nambafood.kg/dish_image/87725.png
Фраппучино,"Эспрессо, мороженое, молоко, топпинг шоколад",Айс кофе,280 с,https://nambafood.kg/dish_image/132055.png
Крем Брюле,"Кофе эспрессо, сливки, сироп ваниль.",Айс кофе,280 с,https://nambafood.kg/dish_image/132056.png
Айс американо,Эспрессо,Айс кофе,260 с,https://nambafood.kg/dish_image/87723.png
Натуральный лимонад,"Апельсин, лимон, яблоко, имбирь, лимонная соль, сахарный сироп, мята, газированная вода Кызылай",Коктейли,340 с,https://nambafood.kg/dish_image/87467.png
Лимонад Ананас-Персик,"Сироп ананаса, сироп персика, газированная вода, ананас, мята, лимон",Коктейли,340 с,https://nambafood.kg/dish_image/134303.png
Лимонад Вишня-Тархун,"Пюре из вишни, сироп тархун, газированная вода, лимон, апельсин, мята",Коктейли,340 с,https://nambafood.kg/dish_image/134304.png
Лимонад Манго-Земляника,"Сироп манго, сироп земляника, газированная вода,  апельсин, лимон, мята",Коктейли,340 с,https://nambafood.kg/dish_image/134305.png
Лимонад Маракуйя-Клубника,"Пюре из маракуйя, сироп клубники, газированная вода, апельсин, лимон, мята",Коктейли,340 с,https://nambafood.kg/dish_image/134306.png
Молочный коктейль,"Ягоды, мороженое, апельсин",Коктейли,340 с,https://nambafood.kg/dish_image/87464.png
Молочный коктейль орео,"Молоко, сливки, орео, мороженое",Коктейли,340 с,https://nambafood.kg/dish_image/87465.png
Мохито,"Прохладительный напиток спрайт, сироп Мохито, лайм и мята.",Коктейли,290 с,https://nambafood.kg/dish_image/87466.png
Релакс микс,"Банан, клубника, яблоко, киви",Коктейли,390 с,https://nambafood.kg/dish_image/87471.png
Смузи клубнично-смородиновый,"Банан, молоко, клубника, смородина",Коктейли,350 с,https://nambafood.kg/dish_image/87473.png
Сэд романс,"Киви, яблоко, сок яблочный",Коктейли,350 с,https://nambafood.kg/dish_image/87476.png
Айс-ти черный,"Чай черный, апельсин, лимон, концентрат персика",Коктейли,230 с,https://nambafood.kg/dish_image/142407.png
Бабл гам,"Мороженое, банан, сироп бабл гам, сливки, сироп гренадин, лимон, сок персик, сливки взбитые, мята, клубника",Коктейли,340 с,https://nambafood.kg/dish_image/142408.png
Айс-ти зеленый,"Чай зеленый, апельсин, лимон, концентрат персика",Коктейли,230 с,https://nambafood.kg/dish_image/142409.png
