Наименование,Описание,Категория,Цена,Фото
Рис с горохом / Peas Pulao,,Рис,100 с,https://nambafood.kg/dish_image/73481.png
Рис с овощами / Mix Veg pulao,,Рис,200 с,https://nambafood.kg/dish_image/73484.png
Рис с курицей /  Chicken Fried rice,,Рис,200 с,https://nambafood.kg/dish_image/73483.png
Роти,,Хлеб,30 с,https://nambafood.kg/dish_image/56383.png
Кулча,,Хлеб,70 с,https://nambafood.kg/dish_image/74586.png
Наан,,Хлеб,50 с,https://nambafood.kg/dish_image/56381.png
Наан с картофелем,,Хлеб,70 с,https://nambafood.kg/dish_image/56386.png
Наан с сыром,,Хлеб,100 с,https://nambafood.kg/dish_image/56389.png
Лача парата / Lacha Paratha,,Хлеб,70 с,https://nambafood.kg/dish_image/102901.png
Лепешки в тандыре,,Хлеб,50 с,https://nambafood.kg/dish_image/81526.png
Наан с чесноком,,Хлеб,100 с,https://nambafood.kg/dish_image/130194.png
Кока кола 1л,,Напитки,100 с,https://nambafood.kg/dish_image/78990.png
Фанта 1л,,Напитки,100 с,https://nambafood.kg/dish_image/78991.png
Спрайт 1л,,Напитки,100 с,https://nambafood.kg/dish_image/108447.png
