Наименование,Описание,Категория,Цена,Фото
G6 Тофу на жаровне,,Блюда с овощами,395 с,https://nambafood.kg/dish_image/79843.png
G8 Тушенный тофу,,Блюда с овощами,335 с,https://nambafood.kg/dish_image/79950.png
G9 Жареные брокколи с чесноком,,Блюда с овощами,365 с,https://nambafood.kg/dish_image/79846.png
G10 Сушеный тофу с сельдереем,,Блюда с овощами,365 с,https://nambafood.kg/dish_image/79891.png
G11 Жареный перец с яйцом,,Блюда с овощами,380 с,https://nambafood.kg/dish_image/80005.png
G12 Жареный помидор с яйцом,,Блюда с овощами,395 с,https://nambafood.kg/dish_image/79844.png
G13 Жареные жусай с яйцом,,Блюда с овощами,375 с,https://nambafood.kg/dish_image/79899.png
G14 Жареный маш с жусаем,,Блюда с овощами,325 с,https://nambafood.kg/dish_image/79917.png
G15 Жареные жусай с сушеными тофу,,Блюда с овощами,345 с,https://nambafood.kg/dish_image/79955.png
G16 Цветная капуста в самоваре,,Блюда с овощами,380 с,https://nambafood.kg/dish_image/79856.png
G17 Картошка в самоваре,,Блюда с овощами,375 с,https://nambafood.kg/dish_image/79847.png
G18 Жареная полусырая картошка,,Блюда с овощами,275 с,https://nambafood.kg/dish_image/79910.png
G19 Жареные баклажаны в соевом соусе,,Блюда с овощами,375 с,https://nambafood.kg/dish_image/80006.png
G20 Жареный шпинат с чесноком,,Блюда с овощами,335 с,https://nambafood.kg/dish_image/79848.png
G22 Жареная капуста с перцем,,Блюда с овощами,290 с,https://nambafood.kg/dish_image/79849.png
G23 Жареный баклажан с перцем,,Блюда с овощами,365 с,https://nambafood.kg/dish_image/79926.png
G25 Жареный бамбук с перцем,,Блюда с овощами,365 с,https://nambafood.kg/dish_image/80008.png
G26 Фунчоза на жаровне,,Блюда с овощами,395 с,https://nambafood.kg/dish_image/79940.png
"G27 Зеленые перцы""Тигровая шкура""",,Блюда с овощами,365 с,https://nambafood.kg/dish_image/80009.png
G28 Китайские ямсы с сельдереем,,Блюда с овощами,495 с,https://nambafood.kg/dish_image/80010.png
G29 Яблоки в карамели,,Блюда с овощами,395 с,https://nambafood.kg/dish_image/80011.png
G30 Бананы в карамели,,Блюда с овощами,395 с,https://nambafood.kg/dish_image/80098.png
G31 Ананасы в карамели,,Блюда с овощами,395 с,https://nambafood.kg/dish_image/80099.png
G32 Китайская горькая тыква (момордика) с перцем,,Блюда с овощами,450 с,https://nambafood.kg/dish_image/80014.png
G33 Омлет c горькой тыквой (момордикой),,Блюда с овощами,480 с,https://nambafood.kg/dish_image/79945.png
G34 Жареные яйца с люфой,,Блюда с овощами,480 с,https://nambafood.kg/dish_image/80015.png
G35 Жареная люфа,,Блюда с овощами,480 с,https://nambafood.kg/dish_image/79853.png
G36 Жареные юбайсай,,Блюда с овощами,380 с,https://nambafood.kg/dish_image/79918.png
"G37 Жареные юбайсай с грибами ""сянгу""",,Блюда с овощами,480 с,https://nambafood.kg/dish_image/79909.png
G38 Жареные юмайсай,,Блюда с овощами,380 с,https://nambafood.kg/dish_image/79845.png
G39 Жареные водяной шпинат,,Блюда с овощами,450 с,https://nambafood.kg/dish_image/79903.png
G40 Жареные ростки зеленого салата,,Блюда с овощами,420 с,https://nambafood.kg/dish_image/79850.png
G41 Жареные тонхао,,Блюда с овощами,480 с,https://nambafood.kg/dish_image/79869.png
G42 Кукурузная лепёшка,,Блюда с овощами,480 с,https://nambafood.kg/dish_image/80016.png
G43  Жареная вёшенка степная (грибы),,Блюда с овощами,480 с,https://nambafood.kg/dish_image/79851.png
G44 Яйцо-пашот огурцовое,,Блюда с овощами,440 с,https://nambafood.kg/dish_image/80017.png
G45 Копченая рыба и баклажан,,Блюда с овощами,515 с,https://nambafood.kg/dish_image/79922.png
M1 Пампушка,,Гарниры,50 с,https://nambafood.kg/dish_image/80023.png
M2 Лепешка,,Гарниры,40 с,https://nambafood.kg/dish_image/79852.png
M3 Картофель фри,,Гарниры,130 с,https://nambafood.kg/dish_image/80100.png
M4 Пельмени с бараниной,,Гарниры,300 с,https://nambafood.kg/dish_image/80080.png
M5 Пельмени с жусаем и яйцом,,Гарниры,300 с,https://nambafood.kg/dish_image/80022.png
M6 Пельмени с говядиной,,Гарниры,300 с,https://nambafood.kg/dish_image/79916.png
M7 Рис,,Гарниры,60 с,https://nambafood.kg/dish_image/80102.png
M8 Жареный рис с яйцом,,Гарниры,140 с,https://nambafood.kg/dish_image/80101.png
M9 Жареный рис с колбасой,,Гарниры,150 с,https://nambafood.kg/dish_image/79868.png
M10 Жареный рис с морепродуктами,,Гарниры,320 с,https://nambafood.kg/dish_image/80021.png
M11 Лапша с маринованной капустой,,Гарниры,220 с,https://nambafood.kg/dish_image/80020.png
M12 Жареная лапша с мясом,,Гарниры,240 с,https://nambafood.kg/dish_image/80019.png
M13 Спринг роллы,8 шт.,Гарниры,400 с,https://nambafood.kg/dish_image/79863.png
M14 Луковый пирог,,Гарниры,50 с,https://nambafood.kg/dish_image/80018.png
M15 сахарное печение,,Гарниры,395 с,https://nambafood.kg/dish_image/80103.png
Сок J7 1 л.,в ассортименте,Напитки,150 с,https://nambafood.kg/dish_image/102154.png
Coca-Cola 1 л.,1 л.,Напитки,100 с,https://nambafood.kg/dish_image/102155.png
Fanta 1 л.,1 л.,Напитки,100 с,https://nambafood.kg/dish_image/102156.png
Sprite 1 л.,1 л.,Напитки,100 с,https://nambafood.kg/dish_image/102157.png
Вода без газа 0.5 л,,Напитки,35 с,https://nambafood.kg/dish_image/102159.png
Вода без газа 1 л,,Напитки,60 с,https://nambafood.kg/dish_image/102158.png
Pepsi 1 л.,1 л.,Напитки,100 с,https://nambafood.kg/dish_image/102161.png
