Наименование,Описание,Категория,Цена,Фото
Чикен бургер,,Fast food,169 с,https://nambafood.kg/dish_image/142090.png
Густос пицца 30 см.,"Тесто, томатный соус с базиликом, сыр моцарелла, курица, лук красный, помидор, огурец",Пицца,450 с,https://nambafood.kg/dish_image/103200.png
Пепперони 30 см.,"Тесто, томатный соус с базиликом, сыр моцарелла,  колбаса пепперони",Пицца,370 с,https://nambafood.kg/dish_image/103196.png
Пицца «Четыре сыра»‎‎ 30 см.,"Тесто, томатный соус с базиликом, сыр моцарелла, сыр мраморный, сыр сулугуни, сыр Дорблю",Пицца,390 с,https://nambafood.kg/dish_image/103197.png
Маргарита 30 см.,"Тесто, томатный соус с базиликом, сыр моцарелла, свежий помидор",Пицца,290 с,https://nambafood.kg/dish_image/103198.png
Пицца «Барбекю»‎‎ 30 см.,"Тесто, томатный соус с базиликом, сыр моцарелла, курица, лук красный, огурец, грибы, соус Барбекю",Пицца,380 с,https://nambafood.kg/dish_image/103199.png
Пицца «Цезарь»‎‎ 30 см,,Пицца,440 с,https://nambafood.kg/dish_image/141485.png
Соба лапша  с говядиной,,WOK меню,210 с,https://nambafood.kg/dish_image/142108.png
Соба лапша с курицей,,WOK меню,200 с,https://nambafood.kg/dish_image/142110.png
Соба лапша с лососем,,WOK меню,270 с,https://nambafood.kg/dish_image/142112.png
Соба лапша с морепродуктами,,WOK меню,270 с,https://nambafood.kg/dish_image/142114.png
Удон лапша  с говядиной,,WOK меню,210 с,https://nambafood.kg/dish_image/142039.png
Удон лапша с курицей,,WOK меню,200 с,https://nambafood.kg/dish_image/142040.png
Удон лапша с лососем,,WOK меню,270 с,https://nambafood.kg/dish_image/142041.png
Удон лапша с морепродуктами,,WOK меню,270 с,https://nambafood.kg/dish_image/142042.png
Рисовая лапша  с говядиной,,WOK меню,210 с,https://nambafood.kg/dish_image/142043.png
Рисовая лапша с курицей,,WOK меню,200 с,https://nambafood.kg/dish_image/142044.png
Рисовая лапша с лососем,,WOK меню,270 с,https://nambafood.kg/dish_image/142045.png
Рисовая лапша с морепродуктами,,WOK меню,270 с,https://nambafood.kg/dish_image/142046.png
Эби хот,"8 шт. Тигровая креветка, икра масага, сыр Cermette, огурец, хрустящая панировка, соус спайси",Роллы темпура,339 с,https://nambafood.kg/dish_image/102779.png
Тэрияки,"8 шт. Филе лосося, сыр Cermette, икра масага, зеленый лук, огурец, хрустящая панировка, соус спайси",Роллы темпура,329 с,https://nambafood.kg/dish_image/102462.png
Унаги хот,"8 шт. Филе угря, сыр Cermette, соус унаги, огурец, хрустящая панировка, икра масага",Роллы темпура,329 с,https://nambafood.kg/dish_image/102756.png
Токио хот,"8 шт. Снежный краб, соус спайси, сыр Cermette, авокадо, икра масага",Роллы темпура,299 с,https://nambafood.kg/dish_image/102757.png
"Coca-Cola 0,5 л",,Напитки,70 с,https://nambafood.kg/dish_image/141482.png
Coca-Cola 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/141601.png
Coca-Cola 2 л,,Напитки,160 с,https://nambafood.kg/dish_image/141602.png
Fanta 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/141603.png
Компот 1 л,,Напитки,95 с,https://nambafood.kg/dish_image/141604.png
Bonaqua 1 л без газа,,Напитки,60 с,https://nambafood.kg/dish_image/141605.png
Bonaqua 1 л с газом,,Напитки,60 с,https://nambafood.kg/dish_image/141606.png
Сок J7 вишня,,Напитки,160 с,https://nambafood.kg/dish_image/141659.png
Сок J7 ананас,,Напитки,160 с,https://nambafood.kg/dish_image/141660.png
Сок J7 мультифрукт,,Напитки,160 с,https://nambafood.kg/dish_image/141661.png
