Наименование,Описание,Категория,Цена,Фото
Картофель айдахо с кетчупом,180 гр.,Гарниры,149 с,https://nambafood.kg/dish_image/110879.png
Рис,120 гр.,Гарниры,99 с,https://nambafood.kg/dish_image/34727.png
Овощи на гриле,200 гр.,Гарниры,179 с,https://nambafood.kg/dish_image/34723.png
Драники,200 гр.,Гарниры,139 с,https://nambafood.kg/dish_image/110880.png
Картофельное пюре,150 гр.,Гарниры,99 с,https://nambafood.kg/dish_image/110881.png
Крокеты с кетчупом,150 гр.,Гарниры,149 с,https://nambafood.kg/dish_image/34724.png
Лепешка,1 шт.,Гарниры,79 с,https://nambafood.kg/dish_image/110882.png
Катсума ролл,"8 шт. Лосось, тобико, огурец, соус хот.",Роллы,399 с,https://nambafood.kg/dish_image/110883.png
Калифорния с креветками,"8 шт. Тигровые креветки, тобико, огурец, майонез.",Роллы,459 с,https://nambafood.kg/dish_image/110884.png
Ком бу запеченный,"8 шт. Угорь, сыр нежный, соус хот.",Роллы,329 с,https://nambafood.kg/dish_image/110885.png
Филадельфия ролл,"8 шт. Лосось, сыр нежный, огурцы.",Роллы,429 с,https://nambafood.kg/dish_image/53352.png
Спайси ролл с лососем,"8 шт. Нежный сыр, угорь, спайси соус, лосось.",Роллы,329 с,https://nambafood.kg/dish_image/53351.png
Калифорния фьюжн,"8 шт. Лосось, огурец, сыр нежный, панировка.",Роллы,479 с,https://nambafood.kg/dish_image/110886.png
Лава ролл,"8 шт. Лосось,огурец, сыр нежный, панировка.",Роллы,359 с,https://nambafood.kg/dish_image/110887.png
Манхеттен ролл,"8 шт. Нежный сыр, лосось, огурец, тобико.",Роллы,420 с,https://nambafood.kg/dish_image/110888.png
Темпура ролл,"8 шт. Лосось, пармезан, сыр нежный.",Роллы,369 с,https://nambafood.kg/dish_image/110889.png
Калифориния Red,"8 шт. Тобико, майонез, краб, огурец.",Роллы,359 с,https://nambafood.kg/dish_image/54843.png
Тасаки ролл,"8 шт. Тобико, огурец, спайси соус, нежный лосось, унаги соус.",Роллы,429 с,https://nambafood.kg/dish_image/110890.png
Ролл унаги уромаки,"8 шт. Нежный сыр, огурец, лосось, угорь, кунжут.",Роллы,599 с,https://nambafood.kg/dish_image/110891.png
Сет № 1,"44 шт. Филадельфия, спайси, лава ролл, калифорния ред, темпура, такаси.",Роллы,2200 с,https://nambafood.kg/dish_image/110892.png
Coca-Cola 1 л,,Прохладительные напитки,150 с,https://nambafood.kg/dish_image/140633.png
Fanta 1 л,,Прохладительные напитки,150 с,https://nambafood.kg/dish_image/140634.png
Sprite 1 л,,Прохладительные напитки,150 с,https://nambafood.kg/dish_image/140635.png
Bonaqua с газом  1л,,Прохладительные напитки,100 с,https://nambafood.kg/dish_image/140636.png
Bonaqua без газа 1л,,Прохладительные напитки,100 с,https://nambafood.kg/dish_image/140637.png
Сок натуральный,,Прохладительные напитки,240 с,https://nambafood.kg/dish_image/34800.png
