Наименование,Описание,Категория,Цена,Фото
Сач каурма,"300 гр. Говядина, болгарский перец, помидоры, картофель фри, сузме, рис пилав.",Блюда из мяса,380 с,https://nambafood.kg/dish_image/135104.png
Мясо в горшочке,"Говядина, вешенки, сулугуни, картофель, майонез",Блюда из мяса,370 с,https://nambafood.kg/dish_image/135105.png
Сач-тава,"300 гр. Говядина, грибы вешенки, помидоры, болгарский перец, репчатый лук, рис пилав.",Блюда из мяса,380 с,https://nambafood.kg/dish_image/135519.png
Пиката из курицы,"Куриная грудинка, черри, гранатовый соус, цукини, морковь, шампиньоны, брокколи, фри",Блюда из птицы,360 с,https://nambafood.kg/dish_image/140869.png
Курица на жаровне,"350 гр. Куриная грудка, болгарский перец, лук, помидоры, соевый соус.",Блюда из птицы,330 с,https://nambafood.kg/dish_image/135106.png
Куриная печень,"Кур. печень, чеснок, чесночный соус, гранатовый соус",Блюда из птицы,250 с,https://nambafood.kg/dish_image/134240.png
Цыпленок на гриле в чесночном соусе,"Цыпленок, кртофель, перец болгарский, цукини, черри, шампиньоны, чесночный соус",Блюда из птицы,580 с,https://nambafood.kg/dish_image/135107.png
Фрикасе из курицы,"300 гр. Куриная грудка, лук репчатый, кукуруза, плавленый сыр, сливки, вешенки.",Блюда из птицы,350 с,https://nambafood.kg/dish_image/134336.png
Курица карри,"Куриная грудка, соус карри, рис",Блюда из птицы,350 с,https://nambafood.kg/dish_image/135111.png
Эскалоп миланьеза,,Блюда из птицы,390 с,https://nambafood.kg/dish_image/135113.png
Филе семги,"Черри, пюре, зелень, соус шафран, гарнир из шпината",Рыба,850 с,https://nambafood.kg/dish_image/134242.png
Рыба на жаровне,"350 гр. Филе судака, болгарский перец, лук репчатый, чеснок, помидоры.",Рыба,330 с,https://nambafood.kg/dish_image/134340.png
Стейк из семги,"Черри, запеченные овощи, зелень, соус шафран, гарнир из шпината, икра красная",Рыба,850 с,https://nambafood.kg/dish_image/134338.png
Филе форели,"Форель, черри, запеченная картошка, зелень, соус бринесс",Рыба,520 с,https://nambafood.kg/dish_image/134339.png
Рыба по-китайски,"350 гр. Филе судака, болгарский перец, лук репчатый, соус вакаме.",Рыба,340 с,https://nambafood.kg/dish_image/134341.png
Запеченная картошка,,Гарниры,150 с,https://nambafood.kg/dish_image/134342.png
Картофель фри,150 гр.,Гарниры,140 с,https://nambafood.kg/dish_image/134346.png
Рис «Пилав»‎‎,150 гр.,Гарниры,90 с,https://nambafood.kg/dish_image/12576.png
Овощи гриль,250 гр. Овощи по сезону,Гарниры,160 с,https://nambafood.kg/dish_image/134343.png
Картофель «Кантри»‎‎,"Картофель, перец болгарский",Гарниры,150 с,https://nambafood.kg/dish_image/134244.png
Овощи на пару,,Гарниры,140 с,https://nambafood.kg/dish_image/134344.png
Адана кебаб острый,"Шашлык из фарша, запеченные овощи, рис пилав, салат биваз",Шашлыки,370 с,https://nambafood.kg/dish_image/135520.png
Урфа кебаб,Шашлык из фарша не острый.,Шашлыки,420 с,https://nambafood.kg/dish_image/135115.png
Антабли,"Шашлык из фарша, запеченные овощи, рис пилав, салат биваз, фри",Шашлыки,350 с,https://nambafood.kg/dish_image/134246.png
Чикен таук с сыром,,Шашлыки,350 с,https://nambafood.kg/dish_image/134348.png
Форель на решетке,250 гр. С овощами гриль по сезону,Шашлыки,420 с,https://nambafood.kg/dish_image/140870.png
Сарма с фисташками,"Шашлык из фарша в лаваше с сыром сулугуни, запеченные овощи, салат по сезону, соус бейти, фисташки",Шашлыки,430 с,https://nambafood.kg/dish_image/140872.png
Бейти сарма,"Шышлык из фарша в лаваше, рис пилав, огурцы, помидоры, соус",Шашлыки,430 с,https://nambafood.kg/dish_image/134349.png
Араис,"Шашлык из фарша в лаваше, салат биваз, хумус",Шашлыки,330 с,https://nambafood.kg/dish_image/134350.png
Сарма кебаб,"Шашлык из фарша в лаваше, запеченные овощи, рис пилав, салат биваз, соус",Шашлыки,420 с,https://nambafood.kg/dish_image/134351.png
Ишефс сарма,"Шашлык из фарша с сыром в лаваше, салат биваз, сарма соус",Шашлыки,400 с,https://nambafood.kg/dish_image/135117.png
Кафта с сыром,"Шашлык из фарша на лепешке, перец полуг., черри, лук, лимон, соус, сыр сулугуни",Шашлыки,430 с,https://nambafood.kg/dish_image/135118.png
Кафта с сыром большая,"Шашлык из фарша на лепешке, перец полуг., черри, лук, лимон, соус, сыр сулугуни",Шашлыки,750 с,https://nambafood.kg/dish_image/135119.png
Чикен таук,"Окорочка, запеченные овощи, салат биваз, фри, чесночный соус",Шашлыки,370 с,https://nambafood.kg/dish_image/134353.png
Куриное барбекю,,Шашлыки,900 с,https://nambafood.kg/dish_image/134354.png
Бараньи ребра,"Запеченные овощи, салат биваз, соус",Шашлыки,610 с,https://nambafood.kg/dish_image/135120.png
Куриные крылышки,"Запеченные овощи. салат биваз. фри, чесночный соус",Шашлыки,300 с,https://nambafood.kg/dish_image/135121.png
Баранина с жиром,"Запеченные овощи, салат биваз, соус, рис пилав",Шашлыки,470 с,https://nambafood.kg/dish_image/134358.png
Бон филе с жиром,,Шашлыки,550 с,https://nambafood.kg/dish_image/134252.png
Кафта с баклажанами,"Шашлык из фарша с баклажанами, запеченные овощи, рис пилав, салат биваз, фри, соус",Шашлыки,460 с,https://nambafood.kg/dish_image/134355.png
Шашлык ассорти,"Люля кебаб, баранина, крылышки, бар.ребра, чикен таук, запеченные овощи, морковный салат, рис пилав, соус",Шашлыки,590 с,https://nambafood.kg/dish_image/134357.png
Говядина с жиром,"Запеченные овощи, салат биваз, соус, рис пилав, фри",Шашлыки,470 с,https://nambafood.kg/dish_image/135122.png
Ассорти,"Кафта, баранина с жиром, крылышки, бар. ребра, говядина с жиром, чикен таук, сарма кебаб, кебаб с фисташками, запеченные овощи, помидоры, салат Биваз",Шашлыки,2800 с,https://nambafood.kg/dish_image/134356.png
Судак на решетке,"Судак, запеченные овощи, зелень, лимон",Шашлыки,380 с,https://nambafood.kg/dish_image/141091.png
Гавайская пицца,"700 г. Перец болг.. куриная грудка, ананас, кукуруза, сыр",Пицца,450 с,https://nambafood.kg/dish_image/135123.png
"Пицца ""Маргарита""","700 гр. Соус, помидоры, маслины, сыр.",Пицца,320 с,https://nambafood.kg/dish_image/135124.png
Пицца пепперони,"700 гр. Соус, колбаса копченая, грибы шампиньоны, маслины, сыр;",Пицца,400 с,https://nambafood.kg/dish_image/135125.png
Вегетарианская,"Перец болг. маслины, кукуруза, сыр",Пицца,320 с,https://nambafood.kg/dish_image/135127.png
Кальцоне,,Пицца,400 с,https://nambafood.kg/dish_image/134360.png
Греческая,"Перец болг., черри, сыр фета, маслины",Пицца,390 с,https://nambafood.kg/dish_image/135128.png
Ассорти пицца,"700 гр. Соус, фарш, утиная грудка, колбаса копченая, помидоры, грибы шампиньоны, болгарский перец, маслины, сыр.",Пицца,490 с,https://nambafood.kg/dish_image/140873.png
Пицца чили,"700 гр. Соус, фарш, помидоры, болгарский перец, маслины, сыр.",Пицца,430 с,https://nambafood.kg/dish_image/140874.png
Стейк пицца,"Бон филе, болг перец, шампиньоны, сыр",Пицца,480 с,https://nambafood.kg/dish_image/134363.png
Куриная пицца,"700 гр. Соус, куриная грудка, перец полу горький, маслины, сыр.",Пицца,390 с,https://nambafood.kg/dish_image/140875.png
Лахмаджун,1 порция,Арабская Пицца,180 с,https://nambafood.kg/dish_image/134364.png
Манакиш каурма с яйцом,"Говядина, яйца, лук зеленый, кедровые орехи",Арабская Пицца,420 с,https://nambafood.kg/dish_image/134366.png
Манакиш с сыром и фаршем,,Арабская Пицца,430 с,https://nambafood.kg/dish_image/134365.png
Манакиш сузмо каурма,,Арабская Пицца,390 с,https://nambafood.kg/dish_image/134367.png
Пиде с сыром,1 порция,Арабская Пицца,290 с,https://nambafood.kg/dish_image/135129.png
Манакиш с фетаксой,,Арабская Пицца,280 с,https://nambafood.kg/dish_image/135130.png
Пиде с фаршем,1 порция,Арабская Пицца,330 с,https://nambafood.kg/dish_image/135131.png
Манакиш колбасное ассорти,"Колбаса, докт. копч, охотн., кур.копч, черри, яйцо",Арабская Пицца,290 с,https://nambafood.kg/dish_image/135132.png
Спагетти Болоньезе,"Спагетти, соус болоньезе, соус томатный",Паста,240 с,https://nambafood.kg/dish_image/135133.png
Пенне арабьята,,Паста,220 с,https://nambafood.kg/dish_image/135136.png
Феттучино с креветками,,Паста,430 с,https://nambafood.kg/dish_image/135137.png
Феттучино комболи,"Макароны, куриная грудка, сливки, пармезан, базилик",Паста,350 с,https://nambafood.kg/dish_image/135135.png
Тибон,"Листья салата, черри, фри, соус франц, перечный соус",Стейки,780 с,https://nambafood.kg/dish_image/134368.png
Нью-Йорк,"Брокколи, цукини, морковка, французский соус, томат. соус, горчица зернистая",Стейки,700 с,https://nambafood.kg/dish_image/135138.png
Рибай стейк,,Стейки,720 с,https://nambafood.kg/dish_image/134371.png
Ковбой,"Листья салата, черри, фри, соус франц, грибной соус",Стейки,680 с,https://nambafood.kg/dish_image/134369.png
Бон филе с грибным соусом,,Стейки,480 с,https://nambafood.kg/dish_image/134373.png
Шатобриан с кусочками,"Брокколи, цукини, морковка, фри, черри, грибной соус, фарнцузский соус, перечный соус",Стейки,850 с,https://nambafood.kg/dish_image/134375.png
Мясное ассорти,"600 г. Говядина, язык гов., колбаса копченая, курица копченая, зелень, черри",Блюда на заказ,900 с,https://nambafood.kg/dish_image/135143.png
Узгенский плов из баранины 1 кг.,,Блюда на заказ,1600 с,https://nambafood.kg/dish_image/134377.png
Узгенский плов из говядины 1 кг.,,Блюда на заказ,1700 с,https://nambafood.kg/dish_image/134378.png
Мансаф с бараниной 1 кг.,"Мясо баранина на выбор, рис инд., карри, миндаль, кедровые орехи",Блюда на заказ,1600 с,https://nambafood.kg/dish_image/135140.png
"Маклюбе с курицей 1,5 кг.",,Блюда на заказ,1700 с,https://nambafood.kg/dish_image/134380.png
Маклюбе с говядиной,"1,5 кг. Мясо на выбор, рис инд. кориандр, картофель, морковь, лук, баклажаны",Блюда на заказ,1850 с,https://nambafood.kg/dish_image/135139.png
"Маклюбе с бараниной 1,5 кг.",,Блюда на заказ,1800 с,https://nambafood.kg/dish_image/134381.png
Уззи плов по-арабски в лаваше,"2 кг. Плов по-арабски - фарш, рис, зеленый горошек, миндаль, специи, карри.",Блюда на заказ,1500 с,https://nambafood.kg/dish_image/134379.png
Маринованные перчики чили,,Соусы,70 с,https://nambafood.kg/dish_image/135539.png
Тартар,"50 гр. Майонез, маринованные огурцы, чеснок, зеленый лук.",Соусы,60 с,https://nambafood.kg/dish_image/73281.png
Соус «Коктеиль»‎‎,,Соусы,50 с,https://nambafood.kg/dish_image/135537.png
Соус «Таратор»‎‎,,Соусы,60 с,https://nambafood.kg/dish_image/135541.png
Соус «Острый»‎‎,,Соусы,50 с,https://nambafood.kg/dish_image/135540.png
Соус «Чесночный»‎‎,,Соусы,50 с,https://nambafood.kg/dish_image/135538.png
Майонез,50 гр.,Соусы,50 с,https://nambafood.kg/dish_image/73283.png
Кетчуп,50 гр.,Соусы,50 с,https://nambafood.kg/dish_image/73282.png
Баклава,,Десерты,170 с,https://nambafood.kg/dish_image/73268.png
Катаеф с грецким орехом,1 шт. Пышные блинчики с начинкой из грецких орехов,Десерты,140 с,https://nambafood.kg/dish_image/73270.png
Катаеф с сыром,1 шт.,Десерты,120 с,https://nambafood.kg/dish_image/73271.png
Чизкейк классический,,Десерты,230 с,https://nambafood.kg/dish_image/106479.png
Чизкейк шоколадный,,Десерты,260 с,https://nambafood.kg/dish_image/106481.png
Чизкейк сникерс,без глютена,Десерты,260 с,https://nambafood.kg/dish_image/106489.png
Шоколад,,Десерты,120 с,https://nambafood.kg/dish_image/73273.png
Орбит,,Десерты,60 с,https://nambafood.kg/dish_image/73272.png
Соки в ассортименте,1 л.,Напитки,200 с,https://nambafood.kg/dish_image/106492.png
Bonaqua 1 л без газа,1 л.,Напитки,80 с,https://nambafood.kg/dish_image/143050.png
Bonaqua 1 л с газом,,Напитки,90 с,https://nambafood.kg/dish_image/141094.png
Cola-Cola 1 л,1 л.,Напитки,160 с,https://nambafood.kg/dish_image/143049.png
Fanta 1 л,1 л.,Напитки,160 с,https://nambafood.kg/dish_image/106490.png
Sprite 1 л,,Напитки,160 с,https://nambafood.kg/dish_image/106491.png
Лепешка,,Мучные изделия,40 с,https://nambafood.kg/dish_image/12514.png
Лаваш,фирменная лепешка,Мучные изделия,70 с,https://nambafood.kg/dish_image/135542.png
Лаваш дурум,,Мучные изделия,30 с,https://nambafood.kg/dish_image/12633.png
Мексиканская в булочке,"Курин. грудка, болг. перец, шампиньоны, кукуруза, рис пилав, специи, булочка, чесночный соус",Фастфуд,220 с,https://nambafood.kg/dish_image/140877.png
"Бургер с говядиной, сыром и яйцом","Булочка, котлета из говяжьего фарша, помидоры, фри, листья салата, кетчуп, лук, сыр, яйцо, чесночный соус",Фастфуд,200 с,https://nambafood.kg/dish_image/140878.png
"Бургер с курицей, сыром и яйцом","Булочка, огурцы соленые, куриная котлета, помидоры, листья салата, лук, сыр, фри, яйцо, чесночный соус",Фастфуд,180 с,https://nambafood.kg/dish_image/140879.png
Гамбургер с говядиной,"Помидоры, фри, чесн. соус, сол. огурцы",Фастфуд,180 с,https://nambafood.kg/dish_image/140880.png
Гамбургер с курицей,"Помидоры, фри, чесн. соус, сол. огурцы",Фастфуд,150 с,https://nambafood.kg/dish_image/140881.png
Картофель фри со специями,,Фастфуд,160 с,https://nambafood.kg/dish_image/140882.png
Донер с говядиной и сыром,"Говядина, сыр сулугуни, лаваш, чесночный соус, картофель фри",Фастфуд,380 с,https://nambafood.kg/dish_image/140883.png
Чикен наггетс сендвич,"Батон, курица, руккола, лук красн, фри, чесночный соус.",Фастфуд,220 с,https://nambafood.kg/dish_image/135522.png
Сендвич с сыром и овощами,"Тостер, сыр, помидоры, огурцы, лук, руккола, листья салата, майонез",Фастфуд,180 с,https://nambafood.kg/dish_image/135527.png
Донер кебаб,"Говядина, помид., огурцы сол, лук маринованный, рис пилав, салат морковный, сузма",Фастфуд,390 с,https://nambafood.kg/dish_image/135521.png
Донер сендвич,"Батон, говядина, помидоры, сузмо, соус, лук, фри, лимон, листья салата, салат капуста, кетчуп",Фастфуд,360 с,https://nambafood.kg/dish_image/135523.png
Искендер кебаб,"Говядина, соус, искандер, помид., огурцы сол, марин, рис пилав, салат морковный, сузмо",Фастфуд,390 с,https://nambafood.kg/dish_image/135524.png
Американский бургер,"Булка, гов.котлета, помидоры, лук, фри, соус, листья салата, сыр",Фастфуд,350 с,https://nambafood.kg/dish_image/135530.png
Шаурма по арабски с говядиной,,Фастфуд,230 с,https://nambafood.kg/dish_image/135544.png
Шаурма по арабски с курицей,,Фастфуд,190 с,https://nambafood.kg/dish_image/135543.png
Шаурма запеченная с курицей,,Фастфуд,220 с,https://nambafood.kg/dish_image/67077.png
