Наименование,Описание,Категория,Цена,Фото
Мясной сет,"1.5 кг. Медальоны, Рибай стейк, Тибон стейк, Нью Йорк стейк, колбаски на гриле, картофель, микс салат, 3 вида соуса.",Блюда на компанию,2650 с,https://nambafood.kg/dish_image/125420.png
Куриный сет,"1.5 кг. Куриные филе на гриле, крылышки, колбаски на гриле, цыпленок, фри, микс салат, соус.",Блюда на компанию,1750 с,https://nambafood.kg/dish_image/125421.png
Пивной сет,"600 г. Гренки, луковые кольца, колбаски, жареный чечил, картофельные клинья, картофель фри, соус.",Блюда на компанию,650 с,https://nambafood.kg/dish_image/125422.png
Картофель фри,150 г,Гарниры,110 с,https://nambafood.kg/dish_image/125419.png
Рис,150 г,Гарниры,80 с,https://nambafood.kg/dish_image/125418.png
Овощи гриль,200 г,Гарниры,170 с,https://nambafood.kg/dish_image/125417.png
Картофельные дольки по-деревенски,200 г,Гарниры,120 с,https://nambafood.kg/dish_image/125254.png
Хлебная корзина,150 г,Гарниры,120 с,https://nambafood.kg/dish_image/125414.png
Тостерный хлеб,50 г,Гарниры,40 с,https://nambafood.kg/dish_image/125413.png
Чизкейк классический,,Десерты,195 с,https://nambafood.kg/dish_image/125412.png
Чизкейк ягодный,,Десерты,195 с,https://nambafood.kg/dish_image/125410.png
Красный бархат,,Десерты,195 с,https://nambafood.kg/dish_image/125409.png
Тирамису,,Десерты,195 с,https://nambafood.kg/dish_image/125408.png
Полезный батончик 1 шт.,,Десерты,120 с,https://nambafood.kg/dish_image/139978.png
Coca-Cola 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/139815.png
Sprite 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/139816.png
Лимонад «Тропикано» 1 л,,Фирменные лимонады,280 с,https://nambafood.kg/dish_image/125407.png
Лимонад «Заводной апельсин» 1 л,,Фирменные лимонады,280 с,https://nambafood.kg/dish_image/125406.png
Лимонад «Ягодный микс» 1 л,,Фирменные лимонады,280 с,https://nambafood.kg/dish_image/125405.png
Лимонад «Маракуйя» 1 л,,Фирменные лимонады,280 с,https://nambafood.kg/dish_image/125404.png
Черный айс ти,400 мл,Айс Ти,140 с,https://nambafood.kg/dish_image/125401.png
Зеленый айс ти,400 мл,Айс Ти,140 с,https://nambafood.kg/dish_image/125400.png
Айс ти маракуйя,400 мл,Айс Ти,160 с,https://nambafood.kg/dish_image/125399.png
Ягодный айс ти,400 мл,Айс Ти,160 с,https://nambafood.kg/dish_image/125398.png
Эспрессо стандарт,30 мл,Кофе,80 с,https://nambafood.kg/dish_image/125396.png
