Наименование,Описание,Категория,Цена,Фото
Томагавк фирменный с картофельными дольками 600 г,,Стейки,1000 с,https://nambafood.kg/dish_image/128024.png
Томагавк фирменный с картофельными дольками 800 г,,Стейки,1300 с,https://nambafood.kg/dish_image/140142.png
Пюре картофельное,,Гарниры,120 с,https://nambafood.kg/dish_image/128034.png
Картофель фри,,Гарниры,120 с,https://nambafood.kg/dish_image/128036.png
Рис на пару,,Гарниры,120 с,https://nambafood.kg/dish_image/128037.png
Овощи гриль,,Гарниры,150 с,https://nambafood.kg/dish_image/128038.png
Овощи на пару,,Гарниры,180 с,https://nambafood.kg/dish_image/128039.png
Картофель с грибами по-домашнему,180 г.,Гарниры,150 с,https://nambafood.kg/dish_image/128041.png
Наполеон,,Десерты,220 с,https://nambafood.kg/dish_image/128042.png
Чизкейк классический,,Десерты,260 с,https://nambafood.kg/dish_image/115256.png
Медовик,,Десерты,220 с,https://nambafood.kg/dish_image/115240.png
Три шоколада,,Десерты,270 с,https://nambafood.kg/dish_image/128043.png
Малиновый,,Десерты,240 с,https://nambafood.kg/dish_image/128028.png
Творожно-смородиновый,,Десерты,240 с,https://nambafood.kg/dish_image/128027.png
Тирамису,,Десерты,280 с,https://nambafood.kg/dish_image/128124.png
Эспрессо,40 мл.,Кофе,100 с,https://nambafood.kg/dish_image/141952.png
Американо,180 мл.,Кофе,100 с,https://nambafood.kg/dish_image/141954.png
Раф,250 мл.,Кофе,160 с,https://nambafood.kg/dish_image/141956.png
Капучино,150 мл.,Кофе,140 с,https://nambafood.kg/dish_image/141958.png
Мокко,250 мл.,Кофе,280 с,https://nambafood.kg/dish_image/141960.png
Айс-кофе,250 мл.,Кофе,220 с,https://nambafood.kg/dish_image/141929.png
Какао,250 мл.,Кофе,150 с,https://nambafood.kg/dish_image/141931.png
Coca-Cola 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/134856.png
"Coca-Cola 0,5 л",,Напитки,80 с,https://nambafood.kg/dish_image/134857.png
Fanta 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/142152.png
"Fanta 0,5 л",,Напитки,80 с,https://nambafood.kg/dish_image/142153.png
Sprite 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/142154.png
"Sprite 0,5 л",,Напитки,80 с,https://nambafood.kg/dish_image/134861.png
