Наименование,Описание,Категория,Цена,Фото
Крылышки с острым соусом,200 гр.,Мясо и Птица,320 с,https://nambafood.kg/dish_image/68198.png
Курица на шпажках,200 гр.,Мясо и Птица,310 с,https://nambafood.kg/dish_image/68199.png
Курица в кисло-сладком соусе,200 гр.,Мясо и Птица,310 с,https://nambafood.kg/dish_image/68200.png
Куриные зразы,200 гр.,Мясо и Птица,320 с,https://nambafood.kg/dish_image/68202.png
Куриные котлеты,200 гр.,Мясо и Птица,300 с,https://nambafood.kg/dish_image/68203.png
Рыба жареная (сазан),200 гр.,Блюда из рыбы,360 с,https://nambafood.kg/dish_image/34087.png
Рыба под кисло-сладким соусом,200 гр.,Блюда из рыбы,400 с,https://nambafood.kg/dish_image/34077.png
Рыбные зразы,200 гр.,Блюда из рыбы,420 с,https://nambafood.kg/dish_image/68205.png
Рыбные котлеты,200 гр.,Блюда из рыбы,420 с,https://nambafood.kg/dish_image/68206.png
Мясо на жаровне «Кым Ган»,200 гр.,Жаровня,290 с,https://nambafood.kg/dish_image/30700.png
Мясо на жаровне (говядина),200 гр.,Жаровня,430 с,https://nambafood.kg/dish_image/30701.png
Мясо на жаровне (баранина),200 гр.,Жаровня,430 с,https://nambafood.kg/dish_image/30702.png
Мясо на жаровне (свинина),200 гр.,Жаровня,400 с,https://nambafood.kg/dish_image/30703.png
Рыба на жаровне (судак),200 гр.,Жаровня,420 с,https://nambafood.kg/dish_image/30704.png
Курица на жаровне,200 гр.,Жаровня,390 с,https://nambafood.kg/dish_image/30705.png
Сэкоги кальби,300 гр. Говяжьи ребрышки.,Ребрышки,480 с,https://nambafood.kg/dish_image/68207.png
Янкоги кальби,200 гр. Бараньи ребрышки.,Ребрышки,490 с,https://nambafood.kg/dish_image/68208.png
Тхядикоги кальби,200 гр. Свиные ребрышки.,Ребрышки,420 с,https://nambafood.kg/dish_image/68209.png
Паби (рис отварной),150 гр.,Гарниры,75 с,https://nambafood.kg/dish_image/30252.png
Рис с морепродуктами,200 гр.,Гарниры,160 с,https://nambafood.kg/dish_image/30255.png
Рис с овощами,250 гр.,Гарниры,140 с,https://nambafood.kg/dish_image/30254.png
Гречка,150 гр.,Гарниры,100 с,https://nambafood.kg/dish_image/30256.png
Пюре (картофельное),150 гр.,Гарниры,120 с,https://nambafood.kg/dish_image/30257.png
Фри,150 гр.,Гарниры,140 с,https://nambafood.kg/dish_image/30258.png
"Цветная капуста, брокколи",150 гр.,Гарниры,200 с,https://nambafood.kg/dish_image/30259.png
Хлеб маленький,Пол порции 3 кус.,Гарниры,40 с,https://nambafood.kg/dish_image/30261.png
Хлеб большой,1 порция 6 кус.,Гарниры,60 с,https://nambafood.kg/dish_image/30262.png
Пампушка 1 шт.,1 шт.,Гарниры,30 с,https://nambafood.kg/dish_image/87120.png
Жареный рис с яйцом,150 гр.,Гарниры,120 с,https://nambafood.kg/dish_image/30253.png
Камди,1 л. корейский квас,Напитки,130 с,https://nambafood.kg/dish_image/68217.png
Манты замороженные,1 кг.,Полуфабрикаты,500 с,https://nambafood.kg/dish_image/112075.png
Пельмени замороженные,1 кг. С говядиной,Полуфабрикаты,430 с,https://nambafood.kg/dish_image/112076.png
Пельмени с сёмгой замороженные,1 кг.,Полуфабрикаты,660 с,https://nambafood.kg/dish_image/112077.png
Вареники с вишней замороженные,1 кг.,Полуфабрикаты,400 с,https://nambafood.kg/dish_image/112078.png
Вареники с творогом замороженные,1 кг.,Полуфабрикаты,330 с,https://nambafood.kg/dish_image/112079.png
Вареники с картошкой замороженные,1 кг.,Полуфабрикаты,220 с,https://nambafood.kg/dish_image/112080.png
