Наименование,Описание,Категория,Цена,Фото
Пицца Аррива! 30 см (традиционное тесто),"Чоризо, цыпленок, томаты, сладкий перец, красный лук, чеснок, моцарелла, соус ранч, соус бургер.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92774.png
Пицца Аррива! 30 см (тонкое тесто),"Чоризо, цыпленок, томаты, сладкий перец, красный лук, чеснок, моцарелла, соус ранч, соус бургер.",Средняя пицца,649 с,https://nambafood.kg/dish_image/93353.png
Пицца Песто 30 см (традиционное тесто),"Соус песто, сливочный соус, цыплёнок, кубики брынзы, томаты черри, моцарелла.",Средняя пицца,649 с,https://nambafood.kg/dish_image/99214.png
Пицца Песто 30 см (тонкое тесто),"Соус песто, сливочный соус, цыплёнок, кубики брынзы, томаты черри, моцарелла.",Средняя пицца,649 с,https://nambafood.kg/dish_image/99215.png
Пицца Карбонара 30 см (традиционное тесто),"Ветчина из цыпленка, сыры чеддер и пармезан, моцарелла, томаты черри, красный лук, чеснок, сливочный соус, итальянские травы.",Средняя пицца,649 с,https://nambafood.kg/dish_image/113898.png
Пицца Карбонара 30 см (тонкое тесто),"Ветчина из цыпленка, сыры чеддер и пармезан, моцарелла, томаты черри, красный лук, чеснок, соус альфреддо, итальянские травы.",Средняя пицца,649 с,https://nambafood.kg/dish_image/113900.png
Гавайская 30 см (традиционное тесто),"Ветчина, ананасы, моцарелла, томатный соус",Средняя пицца,579 с,https://nambafood.kg/dish_image/92816.png
Гавайская 30 см (тонкое тесто),"Ветчина, ананасы, моцарелла, томатный соус",Средняя пицца,579 с,https://nambafood.kg/dish_image/92817.png
Четыре сезона 30 см (традиционное тесто),"Шампиньоны свежие, пицца-соус, ветчина из говядины, сыр брынза, орегано, сыр моцарелла, томаты и салями из говядины.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92838.png
Четыре сезона 30 см (тонкое тесто),"Шампиньоны свежие, пицца-соус, ветчина из говядины, сыр брынза, орегано, сыр моцарелла, томаты и салями из говядины.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92837.png
Додо 30 см (традиционное тесто),"Ветчина из цыпленка, фарш из говядины халал, пепперони из цыпленка, моцарелла, томаты черри, шампиньоны, сладкий перец, красный лук, чеснок, томатный соус.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92796.png
Додо 30 см (тонкое тесто),"Ветчина из цыпленка, фарш из говядины халал, пепперони из цыпленка, моцарелла, томаты черри, шампиньоны, сладкий перец, красный лук, чеснок, томатный соус.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92797.png
Мясная 30 см (традиционное тесто),"Ветчина из говядины, фарш из говядины халал, пицца-соус, салями из говядины и сыр моцарелла.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92801.png
Мясная 30 см (тонкое тесто),"Ветчина из говядины, фарш из говядины халал, пицца-соус, салями из говядины и сыр моцарелла.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92802.png
Четыре сыра 30 см (традиционное тесто),"Томатный соус, увеличенная порция сыра моцарелла, пармезан, чеддер, сыр с голубой плесенью.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92870.png
Четыре сыра 30 см (тонкое тесто),"Томатный соус, увеличенная порция сыра моцарелла, пармезан, чеддер, сыр с голубой плесенью.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92869.png
Цыпленок Ранч 30 см (традиционное тесто),"Ветчина из говядины, ранч / майонез, сыр моцарелла, томаты, цыпленок и чеснок свежий.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92831.png
Цыпленок Ранч 30см (тонкое тесто),"Ветчина из говядины, ранч / майонез, сыр моцарелла, томаты, цыпленок и чеснок свежий.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92832.png
Цыпленок барбекю 30 см (традиционное тесто),"Ветчина из говядины, лук красный, пицца-соус, сыр моцарелла, цыпленок и соус барбекю для пиццы.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92854.png
Цыпленок барбекю 30 см (тонкое тесто),"Ветчина из говядины, лук красный, пицца-соус, сыр моцарелла, цыпленок и соус барбекю для пиццы.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92855.png
Двойная пепперони 30 см (традиционное тесто),"Пицца-соус, салями из говядины и сыр моцарелла.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92827.png
Двойная пепперони 30 см (тонкое тесто),"Пицца-соус, салями из говядины и сыр моцарелла.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92826.png
Супермясная 30 см (традиционное тесто),"Ветчина из говядины, колбаски охотничьи, пицца-соус, салями из говядины, сыр моцарелла и цыпленок.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92843.png
Супермясная 30 см (тонкое тесто),"Ветчина из говядины, колбаски охотничьи, пицца-соус, салями из говядины, сыр моцарелла и цыпленок.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92842.png
Овощи и грибы 30 см (традиционное тесто),"Орегано, шампиньоны свежие, маслины резанные, лук красный, перец сладкий, сыр моцарелла, пицца-соус, сыр брынза и томаты.",Средняя пицца,579 с,https://nambafood.kg/dish_image/92849.png
Овощи и грибы 30 см (тонкое тесто),"Орегано, шампиньоны свежие, маслины резанные, лук красный, перец сладкий, сыр моцарелла, пицца-соус, сыр брынза и томаты.",Средняя пицца,579 с,https://nambafood.kg/dish_image/92847.png
Азиатская 30см.,"Моцарелла, сладкий перец, томаты, красный лук, фарш из говядины, сушенный перец чили, томатный соус",Средняя пицца,649 с,https://nambafood.kg/dish_image/130836.png
Жгучая пепперони 35 см (традиционное тесто),"35 см. Сыр моцарелла, пицца-соус, пепперони, халапеньо, лук красный.",Большая пицца,699 с,https://nambafood.kg/dish_image/125153.png
Жгучая пепперони 35 см (тонкое тесто),"35 см. Сыр моцарелла, пицца-соус, пепперони, халапеньо, лук красный.",Большая пицца,699 с,https://nambafood.kg/dish_image/125152.png
Додо Микс 35 см (традиционное тесто),"35 см, 870 г. Моцарелла, ветчина из цыпленка, цыпленок, сыр блю чиз, сыры чеддер и пармезан, соус песто, кубики брынзы, красный лук, соус альфредо, чеснок, итальянские травы, томаты.",Большая пицца,799 с,https://nambafood.kg/dish_image/125162.png
Додо Микс 35 см (тонкое тесто),"35 см, 870 г. Моцарелла, ветчина из цыпленка, цыпленок, сыр блю чиз, сыры чеддер и пармезан, соус песто, кубики , красный лук, соус альфредо, чеснок, итальянские травы, томаты.",Большая пицца,799 с,https://nambafood.kg/dish_image/125163.png
Деревенская 35 см (традиционное тесто),"Картофель из печи, соленые огурчики, цыпленок, соус ранч, томаты, красный лук, чеснок , моцарелла, томатный соус.",Большая пицца,799 с,https://nambafood.kg/dish_image/113918.png
Деревенская 35 см (тонкое тесто),"Картофель из печи, соленые огурчики, цыпленок, соус ранч, томаты, красный лук, чеснок , моцарелла, томатный соус.",Большая пицца,799 с,https://nambafood.kg/dish_image/113919.png
Пицца Двойной цыпленок 35 см (традиционное тесто),"35 см, 710 г. Цыпленок , моцарелла, альфредо соус.",Большая пицца,539 с,https://nambafood.kg/dish_image/119427.png
Пицца Двойной цыпленок 35 см (тонкое тесто),"35 см, 610 г. Цыпленок , моцарелла, альфредо соус.",Большая пицца,539 с,https://nambafood.kg/dish_image/125165.png
Сырная 35 см (традиционное тесто),Пицца-соус и сыр моцарелла.,Большая пицца,539 с,https://nambafood.kg/dish_image/113908.png
Сырная 35 см (тонкое тесто),Пицца-соус и сыр моцарелла.,Большая пицца,539 с,https://nambafood.kg/dish_image/113909.png
Пепперони Фреш 35 см (традиционное тесто),"35 см, 630 г. Пепперони из цыпленка, увеличенная порция моцареллы, томаты, томатный соус.",Большая пицца,539 с,https://nambafood.kg/dish_image/76439.png
Пепперони Фреш 35 см (тонкое тесто),"35 см, 630 г. Пепперони из цыпленка, увеличенная порция моцареллы, томаты, томатный соус.",Большая пицца,539 с,https://nambafood.kg/dish_image/76440.png
Ветчина и сыр 35 см (традиционное тесто),"Соус сливочный, ветчина из цыпленка, сыр моцарелла.",Большая пицца,539 с,https://nambafood.kg/dish_image/76444.png
Ветчина и сыр 35 см (тонкое тесто),"Соус сливочный, ветчина из цыпленка, сыр моцарелла.",Большая пицца,539 с,https://nambafood.kg/dish_image/76445.png
Ветчина и грибы 35 см (традиционное тесто),"Ветчина из говядины, пицца-соус, сыр моцарелла и шампиньоны свежие.",Большая пицца,699 с,https://nambafood.kg/dish_image/92808.png
Ветчина и грибы 35 см (тонкое тесто),"Ветчина из говядины, пицца-соус, сыр моцарелла и шампиньоны свежие.",Большая пицца,699 с,https://nambafood.kg/dish_image/92809.png
Маргарита 35 см (тонкое тесто),"Пицца-соус, сыр моцарелла, орегано и томаты.",Большая пицца,699 с,https://nambafood.kg/dish_image/92814.png
Маргарита 35 см (традиционное тесто),"Пицца-соус, сыр моцарелла, орегано и томаты.",Большая пицца,699 с,https://nambafood.kg/dish_image/92813.png
Пепперони 35 см (традиционное тесто),"Пицца-соус, салями из говядины и сыр моцарелла.",Большая пицца,699 с,https://nambafood.kg/dish_image/92823.png
Пепперони 35 см (тонкое тесто),"Пицца-соус, салями из говядины и сыр моцарелла.",Большая пицца,699 с,https://nambafood.kg/dish_image/92824.png
Чизбургер-пицца 35 см (традиционное тесто),"Мясной соус болоньезе, соус бургер, томаты, моцарелла, соленые огурчики, красный лук.",Большая пицца,799 с,https://nambafood.kg/dish_image/71289.png
Чизбургер-пицца 35 см (тонкое тесто),"Мясной соус болоньезе, соус бургер, томаты, моцарелла, соленые огурчики, красный лук.",Большая пицца,799 с,https://nambafood.kg/dish_image/71290.png
Сырный цыплёнок 35 см (традиционное тесто),"Сыр моцарелла, томаты, цыпленок и соус сырный для пиццы.",Большая пицца,799 с,https://nambafood.kg/dish_image/92861.png
Сырный цыплёнок 35 см (тонкое тесто),"Сыр моцарелла, томаты, цыпленок и соус сырный для пиццы.",Большая пицца,799 с,https://nambafood.kg/dish_image/92862.png
Пицца Аррива! 35 см (традиционное тесто),"Чоризо, цыпленок, томаты, сладкий перец, красный лук, чеснок, моцарелла, соус ранч, соус бургер.",Большая пицца,799 с,https://nambafood.kg/dish_image/92773.png
Пицца Аррива! 35 см (тонкое тесто),"Чоризо, цыпленок, томаты, сладкий перец, красный лук, чеснок, моцарелла, соус ранч, соус бургер.",Большая пицца,799 с,https://nambafood.kg/dish_image/93354.png
Пицца Песто 35 см (тонкое тесто),"Соус песто, сливочный соус, цыплёнок, кубики брынзы, томаты черри, моцарелла.",Большая пицца,799 с,https://nambafood.kg/dish_image/99217.png
Пицца Песто 35 см (традиционное тесто),"Соус песто, сливочный соус, цыплёнок, кубики брынзы, томаты черри, моцарелла.",Большая пицца,799 с,https://nambafood.kg/dish_image/99216.png
Пицца Карбонара 35 см (традиционное тесто),"Ветчина из цыпленка, сыры чеддер и пармезан, моцарелла, томаты черри, красный лук, чеснок, сливочный соус, итальянские травы.",Большая пицца,799 с,https://nambafood.kg/dish_image/113920.png
Пицца Карбонара 35 см (тонкое тесто),"Ветчина из цыпленка, сыры чеддер и пармезан, моцарелла, томаты черри, красный лук, чеснок, сливочный соус, итальянские травы.",Большая пицца,799 с,https://nambafood.kg/dish_image/113922.png
Гавайская 35 см (традиционное тесто),"Цыпленок, пицца-соус, сыр моцарелла и ананасы.",Большая пицца,699 с,https://nambafood.kg/dish_image/92818.png
Гавайская 35 см (тонкое тесто),"Цыпленок, пицца-соус, сыр моцарелла и ананасы.",Большая пицца,699 с,https://nambafood.kg/dish_image/92819.png
Четыре сезона 35 см (традиционное тесто),"Шампиньоны свежие, пицца-соус, ветчина из говядины, сыр брынза, орегано, сыр моцарелла, томаты и салями из говядины.",Большая пицца,799 с,https://nambafood.kg/dish_image/92839.png
Четыре сезона 35 см (тонкое тесто),"Шампиньоны свежие, пицца-соус, ветчина из говядины, сыр брынза, орегано, сыр моцарелла, томаты и салями из говядины.",Большая пицца,799 с,https://nambafood.kg/dish_image/92840.png
Додо 35 см (традиционное тесто),"Ветчина из цыпленка, фарш из говядины халал, пепперони из цыпленка, моцарелла, томаты черри, шампиньоны, сладкий перец, красный лук, чеснок, томатный соус.",Большая пицца,799 с,https://nambafood.kg/dish_image/92798.png
Додо 35 см (тонкое тесто),"Ветчина из цыпленка, фарш из говядины халал, пепперони из цыпленка, моцарелла, томаты черри, шампиньоны, сладкий перец, красный лук, чеснок, томатный соус.",Большая пицца,799 с,https://nambafood.kg/dish_image/92799.png
Мясная 35 см (традиционное тесто),"Ветчина из говядины, фарш из говядины халал, пицца-соус, салями из говядины и сыр моцарелла.",Большая пицца,799 с,https://nambafood.kg/dish_image/92803.png
