Наименование,Описание,Категория,Цена,Фото
Овощи припущенные,,Гарниры,190 с,https://nambafood.kg/dish_image/92531.png
Пюре,,Гарниры,110 с,https://nambafood.kg/dish_image/92532.png
Картофельные драники,,Гарниры,120 с,https://nambafood.kg/dish_image/128239.png
Фетучини с телятиной,Обжареная телятина в сливочном соусе.,Паста,500 с,https://nambafood.kg/dish_image/128242.png
Фетучини с грибами и копченой телятиной,,Паста,490 с,https://nambafood.kg/dish_image/128241.png
Спагетти болоньезе,Фарш из говядины&,Паста,420 с,https://nambafood.kg/dish_image/128244.png
Фетучини с курицей и грибами,Грибы шампиньоны,Паста,420 с,https://nambafood.kg/dish_image/128245.png
Спагетти карбонара,"Копченая телятина, яйцо",Паста,480 с,https://nambafood.kg/dish_image/128246.png
Пицца - Маргарита,,Пицца 30 см,420 с,https://nambafood.kg/dish_image/92541.png
Пицца - Пепперони,,Пицца 30 см,470 с,https://nambafood.kg/dish_image/92320.png
Пицца - Чили,,Пицца 30 см,530 с,https://nambafood.kg/dish_image/92540.png
Пицца - Куриная,,Пицца 30 см,560 с,https://nambafood.kg/dish_image/92539.png
Пицца - Сырная,,Пицца 30 см,560 с,https://nambafood.kg/dish_image/92538.png
Пицца - Охотничья,,Пицца 30 см,610 с,https://nambafood.kg/dish_image/128247.png
Пицца - Тунцом,,Пицца 30 см,560 с,https://nambafood.kg/dish_image/114709.png
Пицца - Экзотика,,Пицца 30 см,530 с,https://nambafood.kg/dish_image/114708.png
Пицца со шпинатом и индейкой,,Пицца 30 см,610 с,https://nambafood.kg/dish_image/128248.png
Пицца - Десертная,Сладкая с фруктами.,Пицца 30 см,540 с,https://nambafood.kg/dish_image/128249.png
Степ ролл с курицей и фри,,Фастфуд,380 с,https://nambafood.kg/dish_image/128251.png
Степ ролл с семгой и фри,,Фастфуд,480 с,https://nambafood.kg/dish_image/128252.png
Степ ролл с телятиной и фри,,Фастфуд,390 с,https://nambafood.kg/dish_image/128253.png
Сырная лепешка,,Фастфуд,190 с,https://nambafood.kg/dish_image/92544.png
Клаб сендвич с курицей и фри,,Фастфуд,380 с,https://nambafood.kg/dish_image/92330.png
Клаб сендвич с телятиной и фри,,Фастфуд,400 с,https://nambafood.kg/dish_image/92331.png
Чизбургер с фри,,Фастфуд,300 с,https://nambafood.kg/dish_image/128250.png
Пирожки с картошкой,1 шт.,Фастфуд,60 с,https://nambafood.kg/dish_image/92543.png
Пирожки с капустой,1 шт.,Фастфуд,60 с,https://nambafood.kg/dish_image/92542.png
Бургер с курицей и фри,,Фастфуд,280 с,https://nambafood.kg/dish_image/92334.png
Бургер с телятиной и фри,,Фастфуд,310 с,https://nambafood.kg/dish_image/92336.png
Шоколадно-ореховый тортик,,Десерты,210 с,https://nambafood.kg/dish_image/92562.png
Медовый тортик,200 гр.,Десерты,150 с,https://nambafood.kg/dish_image/92556.png
Лондонский пирог,200 гр.,Десерты,190 с,https://nambafood.kg/dish_image/92554.png
Чизкейк нью-йорк,200 гр.,Десерты,180 с,https://nambafood.kg/dish_image/92560.png
Наполеон,200 гр.,Десерты,170 с,https://nambafood.kg/dish_image/92553.png
Чизкейк сникерс,200 гр.,Десерты,180 с,https://nambafood.kg/dish_image/92552.png
Три шоколада,200 гр.,Десерты,160 с,https://nambafood.kg/dish_image/92547.png
Штрудель яблочный,,Десерты,180 с,https://nambafood.kg/dish_image/92550.png
Чизкейк фисташковый,200 гр.,Десерты,180 с,https://nambafood.kg/dish_image/128254.png
Фруктовое ассорти,200 гр.,Десерты,310 с,https://nambafood.kg/dish_image/92566.png
Фруктовый салат,200 гр.,Десерты,190 с,https://nambafood.kg/dish_image/114707.png
Чизкейк клубничный,,Десерты,180 с,https://nambafood.kg/dish_image/128256.png
Авторский кофе (300 мл),,Кофе,290 с,https://nambafood.kg/dish_image/114689.png
Эспрессо (40 мл),,Кофе,110 с,https://nambafood.kg/dish_image/114690.png
Двойной эспрессо (60 мл),,Кофе,160 с,https://nambafood.kg/dish_image/114691.png
Американо (140 мл),,Кофе,120 с,https://nambafood.kg/dish_image/114692.png
Двойной американо (220 мл),,Кофе,170 с,https://nambafood.kg/dish_image/114693.png
Латте (250 мл),,Кофе,160 с,https://nambafood.kg/dish_image/92565.png
Двойной латте (400 мл),,Кофе,270 с,https://nambafood.kg/dish_image/114694.png
Капучино (240 мл),,Кофе,160 с,https://nambafood.kg/dish_image/114695.png
Двойной капучино (400 мл),,Кофе,260 с,https://nambafood.kg/dish_image/114696.png
Флэт вайт (240 мл),,Кофе,210 с,https://nambafood.kg/dish_image/114697.png
Моккачино (240 мл),,Кофе,210 с,https://nambafood.kg/dish_image/114698.png
Раф кофе (250 мл),,Кофе,210 с,https://nambafood.kg/dish_image/114699.png
Имбирный раф (250мл),,Кофе,210 с,https://nambafood.kg/dish_image/128260.png
Гляссе (240 мл),,Кофе,190 с,https://nambafood.kg/dish_image/114700.png
Кофе в джезве (70 мл),,Кофе,130 с,https://nambafood.kg/dish_image/114701.png
Айс американо (140 мл),,Кофе,150 с,https://nambafood.kg/dish_image/114702.png
Айс латте (300 мл),,Кофе,200 с,https://nambafood.kg/dish_image/114703.png
Айс капучино (270 мл),,Кофе,160 с,https://nambafood.kg/dish_image/114706.png
Берри-кейк (400 мл),,Кофе,230 с,https://nambafood.kg/dish_image/114704.png
Кофе фраппе (400 мл),,Кофе,210 с,https://nambafood.kg/dish_image/114705.png
Какао (240 мл),,Кофе,130 с,https://nambafood.kg/dish_image/92563.png
Горячий шоколад (140 мл),,Кофе,160 с,https://nambafood.kg/dish_image/92564.png
Сироп в ассортименте,,Кофе,50 с,https://nambafood.kg/dish_image/128258.png
Чай с молоком,,Чай,170 с,https://nambafood.kg/dish_image/128362.png
"Английский завтрак 0,5",,Чай,170 с,https://nambafood.kg/dish_image/128347.png
"Пуэр 0,5",,Чай,170 с,https://nambafood.kg/dish_image/128349.png
"Эрл Грей 0,5",,Чай,170 с,https://nambafood.kg/dish_image/128354.png
"Каркадэ 0,5",,Чай,170 с,https://nambafood.kg/dish_image/128352.png
"Нефритовые кольца дракона 0,5",,Чай,170 с,https://nambafood.kg/dish_image/128356.png
"Пряная клюква 0,5",,Чай,290 с,https://nambafood.kg/dish_image/128359.png
