Наименование,Описание,Категория,Цена,Фото
Жаровня из говядины,"300 г. Говядина антрекот, свежие овощи.",Вторые блюда,320 с,https://nambafood.kg/dish_image/118168.png
Бифштекс,"290 г. Говядина антрекот, яйцо, репчатый лук, рис.",Вторые блюда,320 с,https://nambafood.kg/dish_image/118169.png
Куурдак,"350 г. Баранина, картофель, зелень.",Вторые блюда,340 с,https://nambafood.kg/dish_image/118170.png
Цыпленок табака,"1 шт. Традиционный цыпленок табака, маринованный в фирменном соусе.",Вторые блюда,450 с,https://nambafood.kg/dish_image/118171.png
Медальоны,"250 г. Телятина, сливки, вешенки.",Вторые блюда,520 с,https://nambafood.kg/dish_image/118173.png
Стейк из телятины,"300 г. Телятина, рис, специи.",Вторые блюда,590 с,https://nambafood.kg/dish_image/118174.png
Тибон стейк,"350 г. Сочный стейк обжаренный на гриле, рис.",Вторые блюда,590 с,https://nambafood.kg/dish_image/118175.png
Стейк из семги,"300 г. Семга в апельсиновом соусе, рис.",Вторые блюда,690 с,https://nambafood.kg/dish_image/118176.png
Пицца «Маргарита»,"500 г. Сыр, томаты, оливки, специи.",Пиццы,300 с,https://nambafood.kg/dish_image/118177.png
Пицца «Пепперони»,"550 г. Салями, сыр, чеснок, специи.",Пиццы,350 с,https://nambafood.kg/dish_image/118178.png
Пицца «Болоньезе»,"500 г. Говядина рубленая, сыр, соус болоньез.",Пиццы,320 с,https://nambafood.kg/dish_image/118179.png
Хачапури по-аджарски,"400 г. Тесто, 3 вида сыра, яйцо.",Пиццы,380 с,https://nambafood.kg/dish_image/118180.png
Хачапури по-мегрельски,"400 г. Тесто, 3 вида сыра.",Пиццы,380 с,https://nambafood.kg/dish_image/118181.png
Куриная пицца со шпинатом,"550 г. Куриное филе, сыр, грибы, шпинат, майонез, специи.",Пиццы,380 с,https://nambafood.kg/dish_image/118182.png
Чили пицца,"500 г. Говядина рубленая, маринованный перчик чили, перец болгарский, сыр.",Пиццы,410 с,https://nambafood.kg/dish_image/118183.png
Спагетти «Алио-Олио»,"250 г. Острое спагетти, с чесноком и перчиком чили обжаренное в оливковом масле.",Спагетти,190 с,https://nambafood.kg/dish_image/118184.png
Спагетти с курицей и со шпинатом,"300 г. Спагетти с куриной грудкой и молотым шпинатом, сливки, сыр пармезан.",Спагетти,250 с,https://nambafood.kg/dish_image/118185.png
Болоньезе,300 г. Спагетти с густым соусом из мясного фарша с томатами.,Спагетти,240 с,https://nambafood.kg/dish_image/118186.png
Феттучини с курицей под белым соусом,"300 г. Феттучини, курица и соус.",Спагетти,270 с,https://nambafood.kg/dish_image/118187.png
Феттучини с семгой,"300 г. Феттучини, семга  красный соус.",Спагетти,350 с,https://nambafood.kg/dish_image/118188.png
Соус сальса,,Соусы,40 с,https://nambafood.kg/dish_image/118189.png
Соус тартар,,Соусы,40 с,https://nambafood.kg/dish_image/118190.png
Соус табаско,,Соусы,100 с,https://nambafood.kg/dish_image/118191.png
Майонез,,Соусы,40 с,https://nambafood.kg/dish_image/118192.png
Кетчуп чили,,Соусы,40 с,https://nambafood.kg/dish_image/118193.png
