Наименование,Описание,Категория,Цена,Фото
Казан Кебаб с куриным филе,"Куриное филе, лук, специи.",Восточная кухня (вечернее меню),250 с,https://nambafood.kg/dish_image/108965.png
Жареные грибы,"Вешенки, кляр, специи.",Восточная кухня (вечернее меню),180 с,https://nambafood.kg/dish_image/108968.png
Куриное филе в кисло-сладком соусе,"Куриное филе, кляр, специи.",Восточная кухня (вечернее меню),240 с,https://nambafood.kg/dish_image/108966.png
Требуха,"Требуха, полугорький перец, специи.",Восточная кухня (вечернее меню),220 с,https://nambafood.kg/dish_image/109261.png
Жареные помидоры с яйцом,"Яйца, помидоры, перец полугорький, лук, специи.",Восточная кухня (вечернее меню),180 с,https://nambafood.kg/dish_image/108963.png
Плов лазер,"Филе говядины, лук, морковь, рис лазер.",Блюда на заказ,1600 с,https://nambafood.kg/dish_image/108975.png
Дапан Ян Ру,"Баранина, картошка, перец полугорький, чеснок, специи.",Блюда на заказ,1500 с,https://nambafood.kg/dish_image/108969.png
Дапан Ню Ру,"Говядина, картошка, перец полугорький, чеснок, специи.",Блюда на заказ,1650 с,https://nambafood.kg/dish_image/108970.png
Дапанджи с курицей,"Окорочка, картошка, перец полугорький, чеснок, специи.",Блюда на заказ,800 с,https://nambafood.kg/dish_image/108526.png
Куурдак,"Баранина, картошка, лук, помидоры.",Блюда на заказ,1500 с,https://nambafood.kg/dish_image/108974.png
Судак в сладком соусе,"Судак без костей, томат, лимон, кетчуп, сахар, приправы.",Блюда на заказ,800 с,https://nambafood.kg/dish_image/108973.png
Сазан в остром соусе,"Сазан, перец полугорький, лапиза, приправы.",Блюда на заказ,700 с,https://nambafood.kg/dish_image/108972.png
Хачапури по-мегрельски,,Выпечка,350 с,https://nambafood.kg/dish_image/108908.png
Хачапури по-имеретински,,Выпечка,250 с,https://nambafood.kg/dish_image/108907.png
Самсы с мясом,,Выпечка,60 с,https://nambafood.kg/dish_image/108497.png
Боорсок 1 кг,,Выпечка,250 с,https://nambafood.kg/dish_image/108904.png
Боорсок 200 гр,,Выпечка,50 с,https://nambafood.kg/dish_image/108905.png
Лепешка,,Выпечка,30 с,https://nambafood.kg/dish_image/108903.png
Лаваш,,Выпечка,20 с,https://nambafood.kg/dish_image/108906.png
Coca Cola 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/143079.png
Fanta 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/108895.png
Sprite 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/108896.png
Fuse tea,,Напитки,110 с,https://nambafood.kg/dish_image/108897.png
Минеральная вода без газа,,Напитки,50 с,https://nambafood.kg/dish_image/108898.png
Минеральная вода с газом,,Напитки,50 с,https://nambafood.kg/dish_image/108899.png
Компот 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/108900.png
Айран,порция,Напитки,40 с,https://nambafood.kg/dish_image/108902.png
Coca-Cola 0.5,,Напитки,60 с,https://nambafood.kg/dish_image/143078.png
