Наименование,Описание,Категория,Цена,Фото
Фирменный бургер с курицей,Хрустящая булочка с сочной котлетой из курицы на свежем листе салата в сочетании с фирменным соусом и карамелизованным луком,Гамбургеры,120 с,https://nambafood.kg/dish_image/89545.png
Классический бургер с говядиной,Хрустящая булочка с сочной котлетой из говядины и вкуснейшим топпером на свежем листе салата в сочетании с фирменным соусом,Гамбургеры,120 с,https://nambafood.kg/dish_image/89546.png
Классический бургер с курицей,Хрустящая булочка с сочной котлетой из курицы и вкуснейшим топпером на свежем листе салата в сочетании с фирменным соусом,Гамбургеры,120 с,https://nambafood.kg/dish_image/89547.png
Воппер с говядиной,"Хрустящая булочка с нежной котлетой из говядины или курицы на выбор, с томатами, огурчиками и свежим луком на листе салата в сочетании с фирменным соусом",Гамбургеры,130 с,https://nambafood.kg/dish_image/89548.png
Воппер с курицей,"Хрустящая булочка с нежной котлетой из говядины или курицы на выбор, с томатами, огурчиками и свежим луком на листе салата в сочетании с фирменным соусом",Гамбургеры,130 с,https://nambafood.kg/dish_image/89549.png
Бургер наггетс,"Свежая булочка с хрустящими наггетсами, томатами и огурчиками на листе салата в сочетании с чесночным соусом",Гамбургеры,120 с,https://nambafood.kg/dish_image/89550.png
Американский чиз с говядиной,"Хрустящая булочка с сочной котлетой из говядины под сыром, маринованными огурчиками и красным луком на свежем листе салата в сочетании с пикантным соусом",Гамбургеры,130 с,https://nambafood.kg/dish_image/89551.png
Американский чиз с курицей,"Хрустящая булочка с сочной котлетой из курицы под сыром, маринованными огурчиками и красным луком на свежем листе салата в сочетании с пикантным соусом",Гамбургеры,130 с,https://nambafood.kg/dish_image/89688.png
Классический чизбургер с говядиной,Хрустящая булочка с сочной котлетой из говядины под сыром с вкуснейшим топпером на свежем листе салата в сочетании с фирменным соусом,Гамбургеры,130 с,https://nambafood.kg/dish_image/89552.png
Классический чизбургер с курицей,Хрустящая булочка с сочной котлетой из курицы на выбор под сыром с вкуснейшим топпером на свежем листе салата в сочетании с фирменным соусом,Гамбургеры,130 с,https://nambafood.kg/dish_image/89553.png
Воппер чиз с говядиной,"Хрустящая булочка с нежной котлетой из говядины, с томатами, огурчиками и свежим луком на листе салата в сочетании с фирменным соусом",Гамбургеры,140 с,https://nambafood.kg/dish_image/89554.png
Воппер чиз с курицей,"Хрустящая булочка с нежной котлетой из курицы, с томатами, огурчиками и свежим луком на листе салата в сочетании с фирменным соусом",Гамбургеры,140 с,https://nambafood.kg/dish_image/89555.png
Мексиканский чиз с говядиной,"Хрустящая булочка с сочной котлетой из говядины под сыром, маринованными огурчиками и халапеньо на свежем листе салата в сочетании с острым фирменным соусом",Гамбургеры,130 с,https://nambafood.kg/dish_image/89556.png
Мексиканский чиз с курицей,"Хрустящая булочка с сочной котлетой из курицы под сыром, маринованными огурчиками и халапеньо на свежем листе салата в сочетании с острым фирменным соусом",Гамбургеры,130 с,https://nambafood.kg/dish_image/89960.png
Дополнительная большая котлета,,Гамбургеры,70 с,https://nambafood.kg/dish_image/91332.png
Дополнительная маленькая котлета,,Гамбургеры,50 с,https://nambafood.kg/dish_image/91333.png
Ролл Чон Суй с говядиной,"Хрустящий ролл из лаваша с начинкой из телятины со сладким болгарским перчиком, жандоо и свежими томатами на листе салата под фирменным соусом",Роллы,130 с,https://nambafood.kg/dish_image/89557.png
Ролл Чон Суй с курицей,"Хрустящий ролл из лаваша с начинкой из курицы со сладким болгарским перчиком, жандоо и свежими томатами на листе салата под фирменным соусом",Роллы,130 с,https://nambafood.kg/dish_image/89558.png
Ролл Наггетс,Хрустящий ролл из лаваша с начинкой из нежных наггетсов со свежими томатами на листе салата в сочетании с чесночным соусом,Роллы,150 с,https://nambafood.kg/dish_image/89559.png
Ролл «Цезарь»,"Хрустящий ролл из лаваша с начинкой из куриного филе со свежими томатами, сыром и зеленью на листе салата в сочетании с «Цезарь» соусом",Роллы,150 с,https://nambafood.kg/dish_image/89560.png
Хот дог,"Хрустящая булочка с жаренной сосиской, заправленные кетчупом, майонезом и не острым горчичным соусом",Сэндвичи,110 с,https://nambafood.kg/dish_image/89564.png
Чон Суй с говядиной,"Хрустящая булочка с начинкой из телятины со сладким болгарским перчиком, жандоо и свежими томатами на листе салата под фирменным соусом",Сэндвичи,120 с,https://nambafood.kg/dish_image/89561.png
Чон Суй с курицей,"Хрустящая булочка с начинкой из курицы со сладким болгарским перчиком, жандоо и свежими томатами на листе салата под фирменным соусом",Сэндвичи,120 с,https://nambafood.kg/dish_image/89562.png
Панини с курицей гриль,"Хрустящая булочка с курицей гриль, свежими огурчиками, варёным яйцом и томатами в сочетании с чесночным соусом",Сэндвичи,130 с,https://nambafood.kg/dish_image/89563.png
Наггетсы 5 шт,,Крылышки и наггетсы,120 с,https://nambafood.kg/dish_image/89565.png
Наггетсы 10 шт,,Крылышки и наггетсы,210 с,https://nambafood.kg/dish_image/89566.png
Крылышки 3 шт,,Крылышки и наггетсы,110 с,https://nambafood.kg/dish_image/89567.png
Крылышки 6 шт,,Крылышки и наггетсы,190 с,https://nambafood.kg/dish_image/89568.png
Картофель по-деревенски,,Картофель,85 с,https://nambafood.kg/dish_image/44713.png
Картофель по-деревенски Big Size,,Картофель,135 с,https://nambafood.kg/dish_image/89457.png
Картофель фри,,Картофель,85 с,https://nambafood.kg/dish_image/44714.png
Картофель фри Big Size,,Картофель,135 с,https://nambafood.kg/dish_image/44715.png
Картофельные шарики,,Картофель,85 с,https://nambafood.kg/dish_image/59710.png
Картофельные шарики Big Size,,Картофель,135 с,https://nambafood.kg/dish_image/89459.png
Острый перчик,,Добавки к продукции,15 с,https://nambafood.kg/dish_image/45971.png
Яйцо,,Добавки к продукции,15 с,https://nambafood.kg/dish_image/45972.png
Лаваш,,Добавки к продукции,15 с,https://nambafood.kg/dish_image/45974.png
Маффин шоколадный,,Десерты,60 с,https://nambafood.kg/dish_image/89425.png
Красный бархат,,Десерты,90 с,https://nambafood.kg/dish_image/100649.png
Медовик,,Десерты,90 с,https://nambafood.kg/dish_image/100650.png
Каракум,,Десерты,90 с,https://nambafood.kg/dish_image/100651.png
Смородинка,,Десерты,90 с,https://nambafood.kg/dish_image/100652.png
"Чай Lipton Ice Tea 0,5 зеленый",,Напитки,60 с,https://nambafood.kg/dish_image/70769.png
"Чай Lipton Ice Tea 0,5 черный",,Напитки,60 с,https://nambafood.kg/dish_image/143724.png
"Чай Lipton Ice Tea 0,5 малина",,Напитки,60 с,https://nambafood.kg/dish_image/70771.png
Чай Lipton Ice Tea 1 л. зеленый,,Напитки,80 с,https://nambafood.kg/dish_image/70772.png
Чай Lipton Ice Tea 1 л. черный,,Напитки,80 с,https://nambafood.kg/dish_image/70773.png
Чай Lipton Ice Tea 1 л. малина,,Напитки,80 с,https://nambafood.kg/dish_image/70774.png
"Чай ""Пиала"" 0,5 л. зеленый",,Напитки,60 с,https://nambafood.kg/dish_image/70778.png
"Чай ""Пиала"" 0,5 л. манго",,Напитки,60 с,https://nambafood.kg/dish_image/70779.png
"Чай ""Пиала"" 0,5 л. персик",,Напитки,60 с,https://nambafood.kg/dish_image/70777.png
"Чай ""Пиала"" 1 л. зеленый",,Напитки,80 с,https://nambafood.kg/dish_image/70780.png
"Чай ""Пиала"" 1 л. манго",,Напитки,80 с,https://nambafood.kg/dish_image/70781.png
"Чай ""Пиала"" 1 л. персик",,Напитки,80 с,https://nambafood.kg/dish_image/143725.png
"SevenUp 0,5 л.",,Напитки,60 с,https://nambafood.kg/dish_image/44700.png
SevenUp 1 л.,,Напитки,85 с,https://nambafood.kg/dish_image/44701.png
"Mirinda 0,5 л.",,Напитки,60 с,https://nambafood.kg/dish_image/44703.png
Mirinda 1 л.,,Напитки,85 с,https://nambafood.kg/dish_image/44704.png
"Pepsi 0,5 л.",,Напитки,60 с,https://nambafood.kg/dish_image/143715.png
Pepsi 1 л.,,Напитки,85 с,https://nambafood.kg/dish_image/143716.png
Pepsi 2 л.,,Напитки,150 с,https://nambafood.kg/dish_image/143717.png
"ASU без газа 0,5 л",,Напитки,35 с,https://nambafood.kg/dish_image/143718.png
ASU без газа 1 л.,,Напитки,50 с,https://nambafood.kg/dish_image/143719.png
"ASU с газом 0,5 л",,Напитки,35 с,https://nambafood.kg/dish_image/143720.png
ASU с газом 1 л.,,Напитки,50 с,https://nambafood.kg/dish_image/143721.png
ASU с лимоном 0.5,,Напитки,40 с,https://nambafood.kg/dish_image/143722.png
ASU с лимоном 1л,,Напитки,60 с,https://nambafood.kg/dish_image/143723.png
"Сок DaDaDay 0,5 л. яблоко",,Напитки,65 с,https://nambafood.kg/dish_image/70785.png
"Сок DaDaDay 0,5 л. апельсин",,Напитки,65 с,https://nambafood.kg/dish_image/70786.png
"Сок DaDaDay 0,5 л. вишня",,Напитки,65 с,https://nambafood.kg/dish_image/70788.png
Сок DaDaDay 1 л. яблоко,,Напитки,100 с,https://nambafood.kg/dish_image/70789.png
Сок DaDaDay 1 л. апельсин,,Напитки,100 с,https://nambafood.kg/dish_image/70790.png
Сок DaDaDay 1 л. вишня,,Напитки,100 с,https://nambafood.kg/dish_image/70791.png
Сок «Грацио» тропика,1 литр,Напитки,150 с,https://nambafood.kg/dish_image/143726.png
Сок «Грацио» яблоко,,Напитки,150 с,https://nambafood.kg/dish_image/70793.png
Сок «Грацио» ананас,,Напитки,150 с,https://nambafood.kg/dish_image/70794.png
Сок «Грацио» апельсин,,Напитки,150 с,https://nambafood.kg/dish_image/70795.png
