Наименование,Описание,Категория,Цена,Фото
Капучино маленький,,Горячие напитки,160 с,https://nambafood.kg/dish_image/131424.png
Капучино большой,,Горячие напитки,200 с,https://nambafood.kg/dish_image/131425.png
Латте маленький,,Горячие напитки,150 с,https://nambafood.kg/dish_image/92920.png
Латте большой,,Горячие напитки,190 с,https://nambafood.kg/dish_image/92921.png
Карамельный латте маленький,,Горячие напитки,180 с,https://nambafood.kg/dish_image/92922.png
Карамельный латте большой,,Горячие напитки,220 с,https://nambafood.kg/dish_image/92923.png
Мока маленький,,Горячие напитки,180 с,https://nambafood.kg/dish_image/100763.png
Мока большой,,Горячие напитки,220 с,https://nambafood.kg/dish_image/100764.png
Мокка минт маленький,,Горячие напитки,180 с,https://nambafood.kg/dish_image/92942.png
Мокка минт большой,,Горячие напитки,220 с,https://nambafood.kg/dish_image/92943.png
Кофе по-венски,,Горячие напитки,260 с,https://nambafood.kg/dish_image/92935.png
Раф-кофе маленький,,Горячие напитки,240 с,https://nambafood.kg/dish_image/92945.png
Раф-кофе большой,,Горячие напитки,280 с,https://nambafood.kg/dish_image/92946.png
Лавандовый раф маленький,,Горячие напитки,240 с,https://nambafood.kg/dish_image/100765.png
Лавандовый раф большой,,Горячие напитки,280 с,https://nambafood.kg/dish_image/100766.png
Горячий какао маленький,,Горячие напитки,110 с,https://nambafood.kg/dish_image/92926.png
Горячий какао большой,,Горячие напитки,150 с,https://nambafood.kg/dish_image/92944.png
Горячий шоколад,,Горячие напитки,180 с,https://nambafood.kg/dish_image/92947.png
Стимер большой,,Горячие напитки,130 с,https://nambafood.kg/dish_image/100770.png
Капучино - маленький (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,210 с,https://nambafood.kg/dish_image/131427.png
Капучино - большой (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,250 с,https://nambafood.kg/dish_image/131428.png
Капучино со льдом - маленький (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,210 с,https://nambafood.kg/dish_image/98844.png
Капучино со льдом - большой (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,250 с,https://nambafood.kg/dish_image/98845.png
Латте - маленький (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,200 с,https://nambafood.kg/dish_image/98846.png
