Наименование,Описание,Категория,Цена,Фото
Мясо по-милански,Медальоны бон-филе в панировке с картофелем Арросто и соусом по-милански.,Вторые блюда,530 с,https://nambafood.kg/dish_image/89229.png
Нью-Йорк стейк,С овощами гриль.,Вторые блюда,900 с,https://nambafood.kg/dish_image/89226.png
Филе миньон,"Филе Миньона с грибами, картофелем Арросто и свежими черри",Вторые блюда,660 с,https://nambafood.kg/dish_image/89268.png
Поло кон фуги,"Куриная грудка на гриле, картофельные клинья, листья салата с вялеными черри помидорами, грибной соус.",Вторые блюда,330 с,https://nambafood.kg/dish_image/110509.png
Рибай стейк,"Отличающийся исключительной мягкостью, достаточно насыщенным вкусом стейк",Вторые блюда,890 с,https://nambafood.kg/dish_image/89275.png
Стейк из нежной курицы,Стейк из нежной курицы с картофелем арросто овощами гриль,Вторые блюда,380 с,https://nambafood.kg/dish_image/89230.png
Нежное филе форели,"Нежное филе форели с ризотто песто, подается с муссом из болгарского перца и свежими черри.",Блюда из рыбы,530 с,https://nambafood.kg/dish_image/94237.png
Стейк из семги,Стейк из семги со шпинатом в сливочном соусе.,Блюда из рыбы,999 с,https://nambafood.kg/dish_image/89231.png
Картофель арросто,Приготовленный в масле нарезанный картофель,Гарниры,80 с,https://nambafood.kg/dish_image/89232.png
Картофель фри,,Гарниры,130 с,https://nambafood.kg/dish_image/89233.png
Картофельное пюре,,Гарниры,80 с,https://nambafood.kg/dish_image/110510.png
Рис,,Гарниры,80 с,https://nambafood.kg/dish_image/94252.png
Брокколи,,Гарниры,160 с,https://nambafood.kg/dish_image/89234.png
Овощи на гриле,,Гарниры,160 с,https://nambafood.kg/dish_image/89235.png
Хлебная корзина,,Гарниры,170 с,https://nambafood.kg/dish_image/89236.png
Ржаной хлеб,3 шт.,Гарниры,30 с,https://nambafood.kg/dish_image/89269.png
Тосты,3 шт.,Гарниры,30 с,https://nambafood.kg/dish_image/89272.png
Хлеб Олио,"Тесто для пиццы, масло сливочное, розмарин свежий.",Гарниры,99 с,https://nambafood.kg/dish_image/103652.png
Хлеб песто ди помидоро,"Тесто для пиццы, пицца соус, песто соус, оливковое масло.",Гарниры,129 с,https://nambafood.kg/dish_image/103653.png
Американо,,Кофе,129 с,https://nambafood.kg/dish_image/90377.png
Эспрессо,,Кофе,105 с,https://nambafood.kg/dish_image/90378.png
Капучино,,Кофе,169 с,https://nambafood.kg/dish_image/90379.png
Раф кофе,кофе на основе сливок с нежным сливочно-ванильным вкусом,Кофе,250 с,https://nambafood.kg/dish_image/90381.png
Латте,,Кофе,189 с,https://nambafood.kg/dish_image/90383.png
Айс латте,,Кофе,189 с,https://nambafood.kg/dish_image/90384.png
